species1,gene1,species2,gene2,cluster_id
S. cerevisiae,gene-YML087C,C. albicans,orf19.7307,Cluster3234
S. cerevisiae,gene-YLR292C,C. albicans,orf19.4180,Cluster3235
C. albicans,orf19.4262,S. cerevisiae,gene-YPR042C,Cluster324
S. cerevisiae,gene-YGL100W,C. albicans,orf19.2186,Cluster3247
C. albicans,orf19.5515,S. cerevisiae,gene-YPL215W,Cluster3248
S. cerevisiae,gene-YPR086W,C. albicans,orf19.3059,Cluster3249
C. albicans,orf19.3139,S. cerevisiae,gene-YML131W,Cluster325
C. albicans,orf19.3544,S. cerevisiae,gene-YML131W,Cluster325
S. cerevisiae,gene-YDL219W,C. albicans,orf19.297,Cluster3250
C. albicans,orf19.4030,S. cerevisiae,gene-YIR008C,Cluster3251
S. cerevisiae,gene-YBL067C,C. albicans,orf19.2026,Cluster3252
C. albicans,orf19.2029,S. cerevisiae,gene-YBR087W,Cluster3253
C. albicans,orf19.7037,S. cerevisiae,gene-YJR067C,Cluster3254
C. albicans,orf19.4353,S. cerevisiae,gene-YPL020C,Cluster3255
C. albicans,orf19.3051,S. cerevisiae,gene-YPR114W,Cluster3256
C. albicans,orf19.3051,S. cerevisiae,gene-YJR116W,Cluster3256
C. albicans,orf19.2715,S. cerevisiae,gene-YDL150W,Cluster3257
C. albicans,orf19.5368,S. cerevisiae,gene-YDR049W,Cluster3258
S. cerevisiae,gene-YKR066C,C. albicans,orf19.238,Cluster326
S. cerevisiae,gene-YKR066C,C. albicans,orf19.584,Cluster326
C. albicans,orf19.5663,S. cerevisiae,gene-YMR034C,Cluster327
S. cerevisiae,gene-YFR003C,C. albicans,orf19.7227,Cluster328
S. cerevisiae,gene-YFR010W,C. albicans,orf19.6063,Cluster3281
S. cerevisiae,gene-YPL249C,C. albicans,orf19.5340,Cluster3282
C. albicans,orf19.6102,S. cerevisiae,gene-YER045C,Cluster329
C. albicans,orf19.1027,S. cerevisiae,gene-YNL231C,Cluster330
C. albicans,orf19.1027,S. cerevisiae,gene-YNL264C,Cluster330
C. albicans,orf19.3568,S. cerevisiae,gene-YDL076C,Cluster3306
S. cerevisiae,gene-YDR264C,C. albicans,orf19.4950,Cluster3307
S. cerevisiae,gene-YOR034C,C. albicans,orf19.4950,Cluster3307
C. albicans,orf19.4753,S. cerevisiae,gene-YIL107C,Cluster331
S. cerevisiae,gene-YDL004W,C. albicans,orf19.7678,Cluster3310
C. albicans,orf19.6780,S. cerevisiae,gene-YBR213W,Cluster3311
S. cerevisiae,gene-YCL059C,C. albicans,orf19.661,Cluster3312
S. cerevisiae,gene-YGL017W,C. albicans,orf19.2110,Cluster3313
C. albicans,orf19.3810,S. cerevisiae,gene-YKR080W,Cluster3314
S. cerevisiae,gene-YLL019C,C. albicans,orf19.4979,Cluster3316
C. albicans,orf19.1960,S. cerevisiae,gene-YAL040C,Cluster3318
S. cerevisiae,gene-YKL181W,C. albicans,orf19.969,Cluster3319
C. albicans,orf19.5210,S. cerevisiae,gene-YIL101C,Cluster332
C. albicans,orf19.4956,S. cerevisiae,gene-YHR027C,Cluster3320
S. cerevisiae,gene-YCR032W,C. albicans,orf19.6261,Cluster3321
S. cerevisiae,gene-YBR006W,C. albicans,orf19.345,Cluster3322
S. cerevisiae,gene-YMR311C,C. albicans,orf19.2710,Cluster3324
S. cerevisiae,gene-YMR186W,C. albicans,orf19.6515,Cluster3325
S. cerevisiae,gene-YPL240C,C. albicans,orf19.6515,Cluster3325
C. albicans,orf19.6328,S. cerevisiae,gene-YDR511W,Cluster3326
S. cerevisiae,gene-YKR099W,C. albicans,orf19.3809,Cluster3327
C. albicans,orf19.4657,S. cerevisiae,gene-YHR004C,Cluster3328
S. cerevisiae,gene-YMR067C,C. albicans,orf19.1359,Cluster3329
C. albicans,orf19.583,S. cerevisiae,gene-YJR078W,Cluster333
C. albicans,orf19.6411,S. cerevisiae,gene-YLR386W,Cluster3330
C. albicans,orf19.183,S. cerevisiae,gene-YOR202W,Cluster3331
C. albicans,orf19.4346,S. cerevisiae,gene-YPL085W,Cluster3332
C. albicans,orf19.3303,S. cerevisiae,gene-YOL141W,Cluster3334
C. albicans,orf19.6377,S. cerevisiae,gene-YDR435C,Cluster3335
S. cerevisiae,gene-YOL105C,C. albicans,orf19.5537,Cluster3336
C. albicans,orf19.1357,S. cerevisiae,gene-YER056C,Cluster3337
C. albicans,orf19.1800,S. cerevisiae,gene-YPR157W,Cluster3339
C. albicans,orf19.1800,S. cerevisiae,gene-YGR141W,Cluster3339
S. cerevisiae,gene-YLL057C,C. albicans,orf19.1167,Cluster3340
S. cerevisiae,gene-YLL057C,C. albicans,orf19.6398,Cluster3340
C. albicans,orf19.947,S. cerevisiae,gene-YKL003C,Cluster3341
S. cerevisiae,gene-YCL047C,C. albicans,orf19.4953,Cluster3342
S. cerevisiae,gene-YBL036C,C. albicans,orf19.2794,Cluster3343
S. cerevisiae,gene-YDR408C,C. albicans,orf19.5789,Cluster3344
C. albicans,orf19.3759,S. cerevisiae,gene-YPL101W,Cluster3345
C. albicans,orf19.945,S. cerevisiae,gene-YKL002W,Cluster3347
C. albicans,orf19.946,S. cerevisiae,gene-YKL001C,Cluster3348
S. cerevisiae,gene-YNL307C,C. albicans,orf19.3459,Cluster3349
S. cerevisiae,gene-YGR082W,C. albicans,orf19.2953,Cluster3350
S. cerevisiae,gene-YBR160W,C. albicans,orf19.3856,Cluster3351
C. albicans,orf19.6250,S. cerevisiae,gene-YPR129W,Cluster3352
C. albicans,orf19.6275,S. cerevisiae,gene-YBR028C,Cluster3353
S. cerevisiae,gene-YKL139W,C. albicans,orf19.1619,Cluster3354
S. cerevisiae,gene-YPL209C,C. albicans,orf19.3474,Cluster3355
S. cerevisiae,gene-YOR127W,C. albicans,orf19.6573,Cluster3356
C. albicans,orf19.131.2,S. cerevisiae,gene-YPR063C,Cluster3357
S. cerevisiae,gene-YAL043C,C. albicans,orf19.7041,Cluster3358
C. albicans,orf19.568,S. cerevisiae,gene-YOL052C,Cluster3359
C. albicans,orf19.5423,S. cerevisiae,gene-YIL009C-A,Cluster336
C. albicans,orf19.6846,S. cerevisiae,gene-YPL031C,Cluster3360
S. cerevisiae,gene-YGR116W,C. albicans,orf19.7136,Cluster3361
S. cerevisiae,gene-YBL090W,C. albicans,orf19.2852,Cluster3362
S. cerevisiae,gene-YMR274C,C. albicans,orf19.3825,Cluster3363
C. albicans,orf19.3823,S. cerevisiae,gene-YMR273C,Cluster3364
C. albicans,orf19.3823,S. cerevisiae,gene-YML109W,Cluster3364
S. cerevisiae,gene-YMR260C,C. albicans,orf19.5351,Cluster3365
S. cerevisiae,gene-YDR144C,C. albicans,orf19.6928,Cluster3367
C. albicans,orf19.1891,S. cerevisiae,gene-YPL154C,Cluster3368
C. albicans,orf19.3836,S. cerevisiae,gene-YGR001C,Cluster3369
C. albicans,orf19.3827,S. cerevisiae,gene-YKR087C,Cluster3370
C. albicans,orf19.4304,S. cerevisiae,gene-YDR508C,Cluster3371
S. cerevisiae,gene-YKR039W,C. albicans,orf19.6993,Cluster3372
S. cerevisiae,gene-YLR309C,C. albicans,orf19.2410,Cluster3374
C. albicans,orf19.880,S. cerevisiae,gene-YHR098C,Cluster3376
S. cerevisiae,gene-YIR006C,C. albicans,orf19.886,Cluster3377
S. cerevisiae,gene-YDL116W,C. albicans,orf19.1298,Cluster3378
C. albicans,orf19.6003,S. cerevisiae,gene-YLR094C,Cluster3379
C. albicans,orf19.3259,S. cerevisiae,gene-YIR022W,Cluster3380
C. albicans,orf19.3251,S. cerevisiae,gene-YKL013C,Cluster3381
C. albicans,orf19.6255,S. cerevisiae,gene-YGR117C,Cluster3382
S. cerevisiae,gene-YDR188W,C. albicans,orf19.3126,Cluster3383
S. cerevisiae,gene-YMR068W,C. albicans,orf19.215,Cluster3386
S. cerevisiae,gene-YGL238W,C. albicans,orf19.1229,Cluster3387
S. cerevisiae,gene-YGL237C,C. albicans,orf19.1228,Cluster3388
S. cerevisiae,gene-YMR099C,C. albicans,orf19.1946,Cluster3389
C. albicans,orf19.6046,S. cerevisiae,gene-YNL172W,Cluster3392
C. albicans,orf19.2288,S. cerevisiae,gene-YJR064W,Cluster3394
S. cerevisiae,gene-YDL056W,C. albicans,orf19.5855,Cluster3414
C. albicans,orf19.1992,S. cerevisiae,gene-YDL042C,Cluster3416
C. albicans,orf19.4761,S. cerevisiae,gene-YOL068C,Cluster3417
S. cerevisiae,gene-YDL025C,C. albicans,orf19.6980,Cluster3454
S. cerevisiae,gene-YPL221W,C. albicans,orf19.2501,Cluster3477
S. cerevisiae,gene-YGL139W,C. albicans,orf19.2501,Cluster3477
C. albicans,orf19.2785,S. cerevisiae,gene-YKL016C,Cluster3478
S. cerevisiae,gene-YMR128W,C. albicans,orf19.2090,Cluster3479
C. albicans,orf19.209,S. cerevisiae,gene-YIL049W,Cluster3480
S. cerevisiae,gene-YNL002C,C. albicans,orf19.3867,Cluster3481
S. cerevisiae,gene-YGR245C,C. albicans,orf19.6648,Cluster3482
S. cerevisiae,gene-YGL101W,C. albicans,orf19.2426,Cluster3484
S. cerevisiae,gene-YBR242W,C. albicans,orf19.2426,Cluster3484
C. albicans,orf19.1555,S. cerevisiae,gene-YDR159W,Cluster3485
S. cerevisiae,gene-YJL030W,C. albicans,orf19.1040,Cluster3486
S. cerevisiae,gene-YJL179W,C. albicans,orf19.3687,Cluster3502
C. albicans,orf19.1355,S. cerevisiae,gene-YNR034W,Cluster3507
C. albicans,orf19.606,S. cerevisiae,gene-YLR352W,Cluster3509
S. cerevisiae,gene-YGR248W,C. albicans,orf19.704,Cluster3510
C. albicans,orf19.2402,S. cerevisiae,gene-YNL222W,Cluster3511
C. albicans,orf19.7383,S. cerevisiae,gene-YPL050C,Cluster3513
C. albicans,orf19.5682,S. cerevisiae,gene-YNL189W,Cluster3515
S. cerevisiae,gene-YLL031C,C. albicans,orf19.832,Cluster3516
C. albicans,orf19.6550,S. cerevisiae,gene-YOR228C,Cluster3517
C. albicans,orf19.3000,S. cerevisiae,gene-YML065W,Cluster3518
S. cerevisiae,gene-YBR269C,C. albicans,orf19.1588,Cluster3519
C. albicans,orf19.5967,S. cerevisiae,gene-YDL189W,Cluster3520
C. albicans,orf19.1589,S. cerevisiae,gene-YJL025W,Cluster3521
C. albicans,orf19.7015,S. cerevisiae,gene-YLR340W,Cluster3522
S. cerevisiae,gene-YJL029C,C. albicans,orf19.6094,Cluster3523
C. albicans,orf19.5658,S. cerevisiae,gene-YDR245W,Cluster3524
C. albicans,orf19.3063,S. cerevisiae,gene-YBR278W,Cluster3530
S. cerevisiae,gene-YBR244W,C. albicans,orf19.4436,Cluster3536
S. cerevisiae,gene-YKL026C,C. albicans,orf19.87,Cluster3537
C. albicans,orf19.5436,S. cerevisiae,gene-YGR128C,Cluster3538
S. cerevisiae,gene-YKR079C,C. albicans,orf19.5425,Cluster3539
S. cerevisiae,gene-YJR077C,C. albicans,orf19.4885,Cluster3540
S. cerevisiae,gene-YER159C,C. albicans,orf19.2736,Cluster3541
S. cerevisiae,gene-YDR087C,C. albicans,orf19.6828,Cluster3553
C. albicans,orf19.4632,S. cerevisiae,gene-YMR242C,Cluster3554
C. albicans,orf19.4632,S. cerevisiae,gene-YOR312C,Cluster3554
C. albicans,orf19.18,S. cerevisiae,gene-YML056C,Cluster3561
C. albicans,orf19.1282,S. cerevisiae,gene-YBR135W,Cluster3563
C. albicans,orf19.5850,S. cerevisiae,gene-YOR206W,Cluster3564
C. albicans,orf19.5171,S. cerevisiae,gene-YDL095W,Cluster3577
S. cerevisiae,gene-YHR077C,C. albicans,orf19.864,Cluster3578
S. cerevisiae,gene-YOL144W,C. albicans,orf19.1091,Cluster3589
C. albicans,orf19.2534,S. cerevisiae,gene-YBL051C,Cluster3590
S. cerevisiae,gene-YMR075W,C. albicans,orf19.6506,Cluster3592
C. albicans,orf19.2975,S. cerevisiae,gene-YBR264C,Cluster3593
S. cerevisiae,gene-YHR024C,C. albicans,orf19.6295,Cluster3594
C. albicans,orf19.6966,S. cerevisiae,gene-YDR147W,Cluster3595
C. albicans,orf19.499,S. cerevisiae,gene-YNL063W,Cluster3596
C. albicans,orf19.1630,S. cerevisiae,gene-YML017W,Cluster3597
C. albicans,orf19.589,S. cerevisiae,gene-YOR089C,Cluster3598
S. cerevisiae,gene-YKR014C,C. albicans,orf19.7216,Cluster3599
C. albicans,orf19.2615,S. cerevisiae,gene-YLR188W,Cluster360
S. cerevisiae,gene-YGR260W,C. albicans,orf19.4335,Cluster3613
S. cerevisiae,gene-YHR017W,C. albicans,orf19.697,Cluster3614
S. cerevisiae,gene-YER029C,C. albicans,orf19.2621,Cluster3621
C. albicans,orf19.1897,S. cerevisiae,gene-YOL116W,Cluster3626
C. albicans,orf19.7489.3,S. cerevisiae,gene-YGL220W,Cluster3630
S. cerevisiae,gene-YBL030C,C. albicans,orf19.930,Cluster3643
S. cerevisiae,gene-YDR089W,C. albicans,orf19.6805,Cluster3644
S. cerevisiae,gene-YMR044W,C. albicans,orf19.7023,Cluster3645
S. cerevisiae,gene-YLR455W,C. albicans,orf19.3428,Cluster3646
C. albicans,orf19.4575,S. cerevisiae,gene-YPL109C,Cluster3647
S. cerevisiae,gene-YGL119W,C. albicans,orf19.3331,Cluster3648
C. albicans,orf19.2272,S. cerevisiae,gene-YPL202C,Cluster3649
S. cerevisiae,gene-YLR148W,C. albicans,orf19.5543,Cluster3650
C. albicans,orf19.1546,S. cerevisiae,gene-YMR157C,Cluster3651
S. cerevisiae,gene-YPL110C,C. albicans,orf19.3936,Cluster3652
S. cerevisiae,gene-YKL017C,C. albicans,orf19.6199,Cluster3653
C. albicans,orf19.670,S. cerevisiae,gene-YDR510W,Cluster3654
C. albicans,orf19.2933,S. cerevisiae,gene-YFL044C,Cluster3655
S. cerevisiae,gene-YPR170W-B,C. albicans,orf19.5269.1,Cluster3656
S. cerevisiae,gene-YJL148W,C. albicans,orf19.4896,Cluster3658
S. cerevisiae,gene-YPL131W,C. albicans,orf19.6541,Cluster3659
C. albicans,orf19.3470,S. cerevisiae,gene-YPL207W,Cluster3660
S. cerevisiae,gene-YLL024C,C. albicans,orf19.4980,Cluster3661
S. cerevisiae,gene-YER103W,C. albicans,orf19.6367,Cluster3662
S. cerevisiae,gene-YNL209W,C. albicans,orf19.6367,Cluster3662
S. cerevisiae,gene-YDL229W,C. albicans,orf19.6367,Cluster3662
S. cerevisiae,gene-YLR264W,C. albicans,orf19.7048.1,Cluster3663
S. cerevisiae,gene-YOR167C,C. albicans,orf19.7048.1,Cluster3663
C. albicans,orf19.5209,S. cerevisiae,gene-YNL041C,Cluster3664
C. albicans,orf19.964,S. cerevisiae,gene-YLR086W,Cluster3665
C. albicans,orf19.5318,S. cerevisiae,gene-YPL022W,Cluster3666
C. albicans,orf19.139,S. cerevisiae,gene-YHR099W,Cluster3667
S. cerevisiae,gene-YNL248C,C. albicans,orf19.2017,Cluster3668
S. cerevisiae,gene-YBR202W,C. albicans,orf19.202,Cluster3669
C. albicans,orf19.3128,S. cerevisiae,gene-YDR189W,Cluster367
S. cerevisiae,gene-YBL038W,C. albicans,orf19.2019,Cluster3670
C. albicans,orf19.4945,S. cerevisiae,gene-YDR097C,Cluster3671
S. cerevisiae,gene-YLR387C,C. albicans,orf19.6407,Cluster3672
S. cerevisiae,gene-YNL081C,C. albicans,orf19.6406,Cluster3673
S. cerevisiae,gene-YNL297C,C. albicans,orf19.4939,Cluster3674
C. albicans,orf19.3345,S. cerevisiae,gene-YDR409W,Cluster3675
S. cerevisiae,gene-YEL026W,C. albicans,orf19.5885,Cluster3678
S. cerevisiae,gene-YPR010C-A,C. albicans,orf19.804.1,Cluster3679
S. cerevisiae,gene-YBL041W,C. albicans,orf19.2755,Cluster368
S. cerevisiae,gene-YNR030W,C. albicans,orf19.5164,Cluster3680
S. cerevisiae,gene-YEL051W,C. albicans,orf19.2895,Cluster3682
S. cerevisiae,gene-YNL275W,C. albicans,orf19.2898,Cluster3683
S. cerevisiae,gene-YOR336W,C. albicans,orf19.290,Cluster3684
S. cerevisiae,gene-YDR416W,C. albicans,orf19.2893,Cluster3685
C. albicans,orf19.7179,S. cerevisiae,gene-YLR369W,Cluster3686
S. cerevisiae,gene-YOR037W,C. albicans,orf19.4294,Cluster3687
C. albicans,orf19.1896,S. cerevisiae,gene-YEL030W,Cluster3688
C. albicans,orf19.1896,S. cerevisiae,gene-YJR045C,Cluster3688
S. cerevisiae,gene-YJL034W,C. albicans,orf19.2013,Cluster3689
S. cerevisiae,gene-YLR378C,C. albicans,orf19.6176,Cluster3690
C. albicans,orf19.2149,S. cerevisiae,gene-YPR003C,Cluster3691
C. albicans,orf19.3507,S. cerevisiae,gene-YKL150W,Cluster3692
S. cerevisiae,gene-YGR234W,C. albicans,orf19.3707,Cluster3693
S. cerevisiae,gene-YIL140W,C. albicans,orf19.5292,Cluster3758
C. albicans,orf19.6645,S. cerevisiae,gene-YDR174W,Cluster3759
C. albicans,orf19.5444,S. cerevisiae,gene-YIL022W,Cluster3760
C. albicans,orf19.5776,S. cerevisiae,gene-YDR457W,Cluster3761
C. albicans,orf19.377,S. cerevisiae,gene-YOL132W,Cluster3762
C. albicans,orf19.1633,S. cerevisiae,gene-YDR324C,Cluster3763
C. albicans,orf19.1837,S. cerevisiae,gene-YER148W,Cluster3764
S. cerevisiae,gene-YOR022C,C. albicans,orf19.5782,Cluster3765
S. cerevisiae,gene-YOR212W,C. albicans,orf19.799,Cluster3766
C. albicans,orf19.4829,S. cerevisiae,gene-YKL213C,Cluster3767
C. albicans,orf19.4084,S. cerevisiae,gene-YGL208W,Cluster3768
C. albicans,orf19.4084,S. cerevisiae,gene-YER027C,Cluster3768
C. albicans,orf19.6747,S. cerevisiae,gene-YDR051C,Cluster3769
C. albicans,orf19.428,S. cerevisiae,gene-YJL057C,Cluster377
C. albicans,orf19.2143,S. cerevisiae,gene-YPL183C,Cluster3770
S. cerevisiae,gene-YGL116W,C. albicans,orf19.122,Cluster3771
S. cerevisiae,gene-YLR129W,C. albicans,orf19.5106,Cluster3772
C. albicans,orf19.5413,S. cerevisiae,gene-YPL151C,Cluster3773
C. albicans,orf19.846,S. cerevisiae,gene-YKL171W,Cluster378
C. albicans,orf19.5224,S. cerevisiae,gene-YOL100W,Cluster379
C. albicans,orf19.5224,S. cerevisiae,gene-YDR490C,Cluster379
C. albicans,orf19.5837,S. cerevisiae,gene-YMR289W,Cluster3796
C. albicans,orf19.1769,S. cerevisiae,gene-YOR281C,Cluster3797
S. cerevisiae,gene-YOR369C,C. albicans,orf19.6785,Cluster3798
S. cerevisiae,gene-YML018C,C. albicans,orf19.7427,Cluster3799
C. albicans,orf19.1196,S. cerevisiae,gene-YDR466W,Cluster380
S. cerevisiae,gene-YBR082C,C. albicans,orf19.7571,Cluster3800
S. cerevisiae,gene-YDR059C,C. albicans,orf19.7571,Cluster3800
S. cerevisiae,gene-YGL058W,C. albicans,orf19.7195,Cluster3801
S. cerevisiae,gene-YDR155C,C. albicans,orf19.6472,Cluster3802
C. albicans,orf19.6472,S. cerevisiae,gene-YDR304C,Cluster3802
S. cerevisiae,gene-YGR258C,C. albicans,orf19.1324,Cluster3803
C. albicans,orf19.933,S. cerevisiae,gene-YDR092W,Cluster3805
C. albicans,orf19.4041,S. cerevisiae,gene-YOR339C,Cluster3806
C. albicans,orf19.4041,S. cerevisiae,gene-YGR133W,Cluster3806
C. albicans,orf19.518,S. cerevisiae,gene-YBL024W,Cluster3807
C. albicans,orf19.5880,S. cerevisiae,gene-YJR040W,Cluster3808
C. albicans,orf19.3699,S. cerevisiae,gene-YNL128W,Cluster381
C. albicans,orf19.2382,S. cerevisiae,gene-YPL040C,Cluster382
S. cerevisiae,gene-YML074C,C. albicans,orf19.1030,Cluster3820
C. albicans,orf19.1030,S. cerevisiae,gene-YLR449W,Cluster3820
C. albicans,orf19.6739,S. cerevisiae,gene-YMR278W,Cluster3823
S. cerevisiae,gene-YGL068W,C. albicans,orf19.2275,Cluster3824
S. cerevisiae,gene-YJR086W,C. albicans,orf19.6551.1,Cluster3825
C. albicans,orf19.674,S. cerevisiae,gene-YDL209C,Cluster3826
C. albicans,orf19.1967,S. cerevisiae,gene-YCR046C,Cluster3827
C. albicans,orf19.1528,S. cerevisiae,gene-YMR228W,Cluster3828
C. albicans,orf19.6638,S. cerevisiae,gene-YBR125C,Cluster3829
C. albicans,orf19.3518,S. cerevisiae,gene-YPL134C,Cluster383
C. albicans,orf19.3518,S. cerevisiae,gene-YOR222W,Cluster383
S. cerevisiae,gene-YER089C,C. albicans,orf19.2538,Cluster3830
S. cerevisiae,gene-YBL056W,C. albicans,orf19.2538,Cluster3830
S. cerevisiae,gene-YGL070C,C. albicans,orf19.2276,Cluster3831
S. cerevisiae,gene-YKL182W,C. albicans,orf19.979,Cluster3832
S. cerevisiae,gene-YHR156C,C. albicans,orf19.2368,Cluster3837
S. cerevisiae,gene-YOR074C,C. albicans,orf19.3549,Cluster384
C. albicans,orf19.6623,S. cerevisiae,gene-YKL160W,Cluster385
C. albicans,orf19.5669,S. cerevisiae,gene-YMR040W,Cluster3852
C. albicans,orf19.5669,S. cerevisiae,gene-YKL065C,Cluster3852
C. albicans,orf19.1564,S. cerevisiae,gene-YDL072C,Cluster3853
S. cerevisiae,gene-YMR267W,C. albicans,orf19.4807,Cluster3856
C. albicans,orf19.3590,S. cerevisiae,gene-YBR011C,Cluster3857
S. cerevisiae,gene-YHR031C,C. albicans,orf19.7538,Cluster3858
S. cerevisiae,gene-YML061C,C. albicans,orf19.6133,Cluster3859
C. albicans,orf19.7672,S. cerevisiae,gene-YDR411C,Cluster386
C. albicans,orf19.3910,S. cerevisiae,gene-YPL123C,Cluster3860
S. cerevisiae,gene-YPL123C,C. albicans,orf19.3926,Cluster3860
C. albicans,orf19.4805,S. cerevisiae,gene-YMR266W,Cluster3861
S. cerevisiae,gene-YDR382W,C. albicans,orf19.5928,Cluster3862
C. albicans,orf19.6403.1,S. cerevisiae,gene-YOL039W,Cluster3863
C. albicans,orf19.6230,S. cerevisiae,gene-YGL246C,Cluster3866
S. cerevisiae,gene-YDR033W,C. albicans,orf19.3664,Cluster3867
S. cerevisiae,gene-YBR054W,C. albicans,orf19.3664,Cluster3867
S. cerevisiae,gene-YLR245C,C. albicans,orf19.3123.2,Cluster3868
C. albicans,orf19.1986,S. cerevisiae,gene-YGL148W,Cluster3869
C. albicans,orf19.6020,S. cerevisiae,gene-YNR007C,Cluster387
C. albicans,orf19.639,S. cerevisiae,gene-YDR370C,Cluster3870
C. albicans,orf19.1149,S. cerevisiae,gene-YBR026C,Cluster3871
S. cerevisiae,gene-YBR026C,C. albicans,orf19.5450,Cluster3871
S. cerevisiae,gene-YCR021C,C. albicans,orf19.4526,Cluster3872
S. cerevisiae,gene-YFL037W,C. albicans,orf19.6034,Cluster3873
C. albicans,orf19.1238,S. cerevisiae,gene-YLR212C,Cluster3874
C. albicans,orf19.6068,S. cerevisiae,gene-YDR346C,Cluster3875
C. albicans,orf19.927,S. cerevisiae,gene-YML036W,Cluster3878
S. cerevisiae,gene-YPL193W,C. albicans,orf19.259,Cluster3879
C. albicans,orf19.2594,S. cerevisiae,gene-YOR340C,Cluster388
S. cerevisiae,gene-YCR065W,C. albicans,orf19.4853,Cluster3882
S. cerevisiae,gene-YHR213W,C. albicans,orf19.3618,Cluster3884
S. cerevisiae,gene-YHR211W,C. albicans,orf19.3618,Cluster3884
C. albicans,orf19.4765,S. cerevisiae,gene-YLR110C,Cluster3885
C. albicans,orf19.5734,S. cerevisiae,gene-YNR052C,Cluster3886
C. albicans,orf19.5279,S. cerevisiae,gene-YPR100W,Cluster389
S. cerevisiae,gene-YOR265W,C. albicans,orf19.1738.1,Cluster3891
C. albicans,orf19.1742,S. cerevisiae,gene-YDL205C,Cluster3892
C. albicans,orf19.5143,S. cerevisiae,gene-YJL054W,Cluster3893
C. albicans,orf19.6417,S. cerevisiae,gene-YDL060W,Cluster3894
C. albicans,orf19.5459,S. cerevisiae,gene-YGR178C,Cluster3895
S. cerevisiae,gene-YML108W,C. albicans,orf19.3887,Cluster3896
C. albicans,orf19.1741,S. cerevisiae,gene-YDR403W,Cluster3897
S. cerevisiae,gene-YML080W,C. albicans,orf19.1404,Cluster3898
C. albicans,orf19.163,S. cerevisiae,gene-YIL145C,Cluster3899
C. albicans,orf19.1977,S. cerevisiae,gene-YLR420W,Cluster390
S. cerevisiae,gene-YER140W,C. albicans,orf19.3658,Cluster3900
S. cerevisiae,gene-YGR076C,C. albicans,orf19.7675,Cluster391
C. albicans,orf19.486,S. cerevisiae,gene-YPL174C,Cluster3913
S. cerevisiae,gene-YCR026C,C. albicans,orf19.4409,Cluster3914
S. cerevisiae,gene-YMR282C,C. albicans,orf19.6829,Cluster3915
C. albicans,orf19.4448,S. cerevisiae,gene-YOR353C,Cluster3917
S. cerevisiae,gene-YNL148C,C. albicans,orf19.2828,Cluster3919
C. albicans,orf19.6981,S. cerevisiae,gene-YKR051W,Cluster392
C. albicans,orf19.6170,S. cerevisiae,gene-YCL029C,Cluster3920
C. albicans,orf19.21,S. cerevisiae,gene-YLR251W,Cluster3921
S. cerevisiae,gene-YPL082C,C. albicans,orf19.4502,Cluster3925
C. albicans,orf19.6852,S. cerevisiae,gene-YEL072W,Cluster3926
C. albicans,orf19.434,S. cerevisiae,gene-YCL057W,Cluster3927
S. cerevisiae,gene-YBR126C,C. albicans,orf19.6640,Cluster3928
C. albicans,orf19.2246,S. cerevisiae,gene-YPL199C,Cluster3929
C. albicans,orf19.2098,S. cerevisiae,gene-YGL202W,Cluster393
S. cerevisiae,gene-YER164W,C. albicans,orf19.3035,Cluster3930
C. albicans,orf19.2249,S. cerevisiae,gene-YNR020C,Cluster3931
C. albicans,orf19.4747,S. cerevisiae,gene-YER014W,Cluster3932
C. albicans,orf19.1747,S. cerevisiae,gene-YPL155C,Cluster3933
C. albicans,orf19.1676,S. cerevisiae,gene-YDL183C,Cluster3934
S. cerevisiae,gene-YDR006C,C. albicans,orf19.451,Cluster3935
S. cerevisiae,gene-YLR087C,C. albicans,orf19.956,Cluster394
S. cerevisiae,gene-YGR200C,C. albicans,orf19.2711,Cluster3951
C. albicans,orf19.7235,S. cerevisiae,gene-YKL121W,Cluster3952
C. albicans,orf19.1308,S. cerevisiae,gene-YDR119W,Cluster3953
C. albicans,orf19.1308,S. cerevisiae,gene-YBR293W,Cluster3953
C. albicans,orf19.1942,S. cerevisiae,gene-YGR224W,Cluster3954
C. albicans,orf19.2350,S. cerevisiae,gene-YOR378W,Cluster3957
C. albicans,orf19.6217,S. cerevisiae,gene-YDL195W,Cluster3958
C. albicans,orf19.3862,S. cerevisiae,gene-YNL006W,Cluster3959
C. albicans,orf19.374,S. cerevisiae,gene-YPL176C,Cluster396
C. albicans,orf19.374,S. cerevisiae,gene-YOR256C,Cluster396
C. albicans,orf19.3778,S. cerevisiae,gene-YCR072C,Cluster3960
S. cerevisiae,gene-YLR347C,C. albicans,orf19.3681,Cluster3961
S. cerevisiae,gene-YMR308C,C. albicans,orf19.5085,Cluster3969
S. cerevisiae,gene-YER086W,C. albicans,orf19.5480,Cluster397
S. cerevisiae,gene-YPL246C,C. albicans,orf19.6526,Cluster3970
C. albicans,orf19.5081,S. cerevisiae,gene-YAL035W,Cluster3973
S. cerevisiae,gene-YLR247C,C. albicans,orf19.5848,Cluster3975
C. albicans,orf19.3026,S. cerevisiae,gene-YLR163C,Cluster3976
C. albicans,orf19.6753,S. cerevisiae,gene-YBR062C,Cluster3978
S. cerevisiae,gene-YOL073C,C. albicans,orf19.5984,Cluster398
S. cerevisiae,gene-YLR192C,C. albicans,orf19.7613,Cluster3981
