root_id,cgla_id,forward_pident,forward_qcovs,forward_evalue,forward_bitscore,reverse_pident,reverse_qcovs,reverse_evalue,reverse_bitscore
root_007957;574,CAGL0F01243g,60.771,95,0.0,607.0,60.771,100,0.0,555.0
root_007962;498,CAGL0H03289g,99.481,77,0.0,789.0,99.481,99,0.0,789.0
root_007963;1034,CAGL0K05291g,52.517,100,0.0,1144.0,52.517,100,0.0,1144.0
root_007964;556,CAGL0M08426g,40.526,98,3.0799999999999998e-136,405.0,44.699,85,6.29e-129,387.0
root_007967;695,CAGL0I09922g,99.601,72,0.0,1026.0,99.601,99,0.0,1026.0
root_007969;108,CAGL0M02497g,93.519,100,7.91e-73,209.0,93.519,100,2.59e-72,209.0
root_007974;1175,CAGL0L03454g,53.162,82,0.0,879.0,52.81,88,0.0,859.0
root_007975;552,CAGL0C05071g,62.157,99,0.0,735.0,62.157,98,0.0,713.0
root_007977;501,CAGL0F00605g,76.447,100,0.0,793.0,76.447,100,0.0,807.0
root_007979;1103,CAGL0G02937g,99.469,51,0.0,1165.0,99.469,100,0.0,1165.0
root_007980;765,CAGL0L06842g,99.216,83,0.0,1318.0,99.216,99,0.0,1318.0
root_007984;421,CAGL0M12342g,56.471,59,5.34e-90,278.0,56.154,46,1.3799999999999999e-89,278.0
root_007987;354,CAGL0L04598g,63.768,97,2.0200000000000003e-173,485.0,63.768,88,7.29e-173,485.0
root_007988;1041,CAGL0G03509g,45.402,99,0.0,736.0,43.449,99,0.0,706.0
root_007989;262,CAGL0A04433g,75.785,85,2.2499999999999998e-126,357.0,75.785,85,7.349999999999999e-126,357.0
root_007990;550,CAGL0E06050g,75.434,63,0.0,577.0,75.434,57,0.0,578.0
root_007994;767,CAGL0I07183g,48.851,22,9.48e-44,167.0,53.425,16,4.91e-41,160.0
root_007997;641,CAGL0M13167g,32.991,99,3.68e-107,334.0,33.284,99,5.15e-106,333.0
root_008005;322,CAGL0B00550g,62.617,99,9.27e-150,421.0,62.617,99,3.01e-149,421.0
root_008006;1027,CAGL0D01078g,100.0,88,0.0,1885.0,100.0,99,0.0,1885.0
root_008008;755,CAGL0I05522g,40.849,85,1.79e-160,480.0,40.789,86,6.32e-158,474.0
root_008009;300,CAGL0L09383g,41.436,57,1.85e-36,132.0,44.304,41,2.8999999999999998e-34,127.0
root_008017;231,CAGL0G08195g,59.13,98,2.11e-98,284.0,59.13,99,6.72e-98,284.0
root_008018;959,CAGL0L12452g,99.216,93,0.0,1817.0,99.216,99,0.0,1817.0
root_008019;1007,CAGL0B02629g,99.516,82,0.0,1679.0,99.516,100,0.0,1679.0
root_008024;1277,CAGL0M02607g,47.249,99,0.0,1043.0,47.793,99,0.0,1020.0
root_008039;1050,CAGL0M10241g,100.0,13,3.08e-87,274.0,100.0,99,1.33e-87,274.0
root_008040;727,CAGL0L04290g,33.461,96,6.18e-121,377.0,35.234,99,6.22e-123,384.0
root_008041;542,CAGL0F00869g,99.652,53,0.0,579.0,99.652,99,0.0,579.0
root_008043;645,CAGL0J06600g,100.0,35,1.4699999999999998e-159,455.0,100.0,99,1.68e-159,455.0
root_008046;1642,CAGL0L01881g,100.0,32,0.0,1084.0,100.0,99,0.0,1084.0
root_008048;1118,CAGL0M09449g,46.466,95,0.0,838.0,45.367,99,0.0,841.0
root_008051;1008,CAGL0K10318g,40.092,75,2.15e-94,318.0,40.092,86,6.359999999999999e-94,318.0
root_008052;909,CAGL0F08833g,35.567,41,6.72e-44,169.0,34.236,40,5.97e-41,162.0
root_008053;608,CAGL0A02189g,84.628,99,0.0,1090.0,84.628,99,0.0,1090.0
root_008054;1189,CAGL0C05049g,58.035,99,0.0,1364.0,57.855,99,0.0,1352.0
root_008055;398,CAGL0D03234g,49.883,100,5.51e-129,375.0,49.203,100,8.85e-125,366.0
root_008055;570,CAGL0D05610g,97.987,78,0.0,894.0,97.987,99,0.0,894.0
root_008062;217,CAGL0G00682g,53.266,92,2.19e-75,224.0,53.266,92,7.18e-75,224.0
root_008067;944,CAGL0K03707g,34.942,51,4.37e-62,225.0,34.961,50,1.91e-50,191.0
root_008068;641,CAGL0M12496g,41.42,91,1.07e-113,354.0,37.552,99,2.82e-113,354.0
root_008070;157,CAGL0J04620g,52.564,99,3.39e-48,150.0,52.564,100,2.93e-46,147.0
root_008072;796,CAGL0I05098g,100.0,11,1.33e-50,169.0,100.0,99,4.72e-51,169.0
root_008073;475,CAGL0J10890g,68.41,99,0.0,588.0,67.647,99,0.0,593.0
root_008074;561,CAGL0C01749g,99.574,42,3.1500000000000002e-173,487.0,99.574,99,4.35e-173,487.0
root_008076;829,CAGL0F02145g,60.457,99,0.0,1017.0,60.409,99,0.0,983.0
root_008079;612,CAGL0E02519g,99.048,51,0.0,639.0,99.048,99,0.0,639.0
root_008081;361,CAGL0J09460g,62.5,61,2.8e-102,303.0,49.448,96,4.18e-112,330.0
root_008084;800,CAGL0G07689g,99.535,27,5.79e-150,435.0,99.535,99,5.119999999999999e-150,435.0
root_008086;706,CAGL0K06325g,100.0,86,0.0,1239.0,100.0,99,0.0,1239.0
root_008093;865,CAGL0L11572g,42.373,93,0.0,603.0,43.951,94,0.0,611.0
root_008093;942,CAGL0A02486g,98.614,92,0.0,1765.0,98.614,99,0.0,1765.0
root_008102;255,CAGL0J02354g,97.647,100,0.0,503.0,97.647,100,0.0,503.0
root_008118;1026,CAGL0M11154g,62.262,96,0.0,1088.0,61.62,99,0.0,1134.0
root_008119;343,CAGL0E05170g,62.17,99,2.34e-148,420.0,62.17,96,7.89e-148,420.0
root_008124;523,CAGL0K11836g,97.514,100,0.0,1061.0,97.514,100,0.0,1061.0
root_008134;1118,CAGL0J02728g,99.572,84,0.0,1899.0,99.572,99,0.0,1899.0
root_008135;528,CAGL0K06699g,67.523,95,0.0,696.0,66.971,97,0.0,684.0
root_008136;147,CAGL0G07227g,94.521,99,1.69e-101,285.0,94.521,99,5.59e-101,285.0
root_008138;200,CAGL0L06886g,88.462,91,6.64e-120,336.0,88.462,91,7.390000000000001e-109,309.0
root_008141;527,CAGL0F08657g,54.425,85,3.56e-173,496.0,54.425,89,1.1099999999999999e-172,496.0
root_008144;68,CAGL0L04510g,98.529,100,2.11e-42,129.0,98.529,100,6.909999999999999e-42,129.0
root_008150;593,CAGL0L12254g,67.759,96,0.0,783.0,67.759,99,0.0,788.0
root_008160;417,CAGL0L07480g,99.363,75,0.0,637.0,99.363,99,0.0,637.0
root_008164;501,CAGL0H05137g,72.691,99,0.0,790.0,72.691,100,0.0,790.0
root_008165;507,CAGL0F07777g,65.408,99,0.0,692.0,65.408,99,0.0,692.0
root_008166;521,CAGL0J03212g,77.583,97,0.0,838.0,77.583,99,0.0,838.0
root_008172;618,CAGL0L12936g,60.989,88,0.0,665.0,57.374,99,0.0,684.0
root_008173;370,CAGL0I03938g,86.022,100,0.0,667.0,86.022,100,0.0,661.0
root_008189;843,CAGL0M03729g,60.751,100,0.0,963.0,61.174,100,0.0,952.0
root_008191;448,CAGL0F04741g,72.616,91,0.0,630.0,72.616,92,0.0,631.0
root_008192;565,CAGL0B04147g,73.882,99,0.0,861.0,73.882,98,0.0,861.0
root_008193;1099,CAGL0H02387g,54.553,100,0.0,1192.0,54.221,100,0.0,1181.0
root_008194;144,CAGL0I00792g,96.528,100,4.82e-101,283.0,96.528,100,1.58e-100,283.0
root_008198;948,CAGL0A00495g,88.597,92,0.0,1523.0,88.597,97,0.0,1568.0
root_008200;239,CAGL0K00671g,100.0,58,9.45e-98,279.0,100.0,99,1.8e-97,279.0
root_008201;485,CAGL0E06006g,60.355,69,5.22e-139,404.0,60.997,80,4.7599999999999997e-141,410.0
root_008204;724,CAGL0A03872g,98.235,70,0.0,1011.0,98.235,99,0.0,1011.0
root_008208;438,CAGL0I02486g,92.922,100,0.0,818.0,92.922,100,0.0,793.0
root_008209;574,CAGL0D05566g,61.48,67,1.4599999999999998e-172,495.0,61.48,80,3.92e-172,495.0
root_008210;449,CAGL0H04587g,56.444,99,1.3499999999999998e-172,489.0,56.444,98,4.3999999999999996e-172,489.0
root_008211;313,CAGL0D06490g,61.111,86,6.23e-130,372.0,61.111,76,2.3100000000000003e-129,372.0
root_008215;655,CAGL0I03322g,89.771,100,0.0,1196.0,91.195,98,0.0,1190.0
root_008216;623,CAGL0I10384g,77.655,99,0.0,984.0,77.655,99,0.0,1011.0
root_008217;192,CAGL0G08734g,85.417,100,6.280000000000001e-122,340.0,85.417,100,2.06e-121,340.0
root_008218;555,CAGL0D00176g,100.0,83,0.0,947.0,100.0,99,0.0,947.0
root_008223;1184,CAGL0H01507g,99.244,67,0.0,1623.0,99.244,99,0.0,1623.0
root_008234;1300,CAGL0M05907g,98.99,69,0.0,1842.0,98.99,99,0.0,1842.0
root_008248;760,CAGL0E05434g,52.203,95,0.0,723.0,53.005,85,0.0,730.0
root_008250;415,CAGL0H02519g,60.372,90,1.63e-158,450.0,60.372,95,4.97e-158,450.0
root_008252;586,CAGL0A02629g,61.409,99,0.0,698.0,61.242,99,0.0,678.0
root_008259;398,CAGL0H07051g,65.594,100,0.0,526.0,65.347,100,0.0,523.0
root_008264;171,CAGL0L10824g,53.488,99,9.66e-63,189.0,53.488,96,3.28e-62,189.0
root_008265;277,CAGL0L05412g,88.554,60,2.17e-109,317.0,89.809,51,3.1299999999999994e-104,305.0
root_008266;196,CAGL0M09339g,44.086,92,3.49e-56,174.0,44.086,92,1.16e-55,174.0
root_008267;88,CAGL0L07942g,53.933,99,3.3e-25,88.2,53.933,96,1.13e-24,88.2
root_008268;993,CAGL0J00605g,72.372,99,0.0,1403.0,72.673,99,0.0,1451.0
root_008269;535,CAGL0M13651g,64.41,94,0.0,683.0,67.292,92,0.0,681.0
root_008271;442,CAGL0A02860g,34.897,77,1.73e-71,229.0,34.897,83,7.730000000000001e-71,228.0
root_008272;689,CAGL0M03575g,98.792,48,0.0,671.0,98.792,99,0.0,671.0
root_008273;393,CAGL0G07018g,61.198,93,3.54e-152,433.0,61.198,98,2.29e-165,468.0
root_008274;886,CAGL0L11264g,53.333,84,0.0,575.0,53.333,74,0.0,572.0
root_008275;396,CAGL0F00297g,55.243,98,5.19e-168,474.0,55.243,98,1.6900000000000002e-167,474.0
root_008276;453,CAGL0A01738g,46.56,90,7.62e-125,369.0,44.609,98,2.15e-127,377.0
root_008277;279,CAGL0L09867g,64.015,91,3.65e-115,330.0,64.015,93,1.21e-114,330.0
root_008278;230,CAGL0M09614g,98.701,100,1.06e-168,462.0,98.701,100,3.48e-168,462.0
root_008279;523,CAGL0K00605g,39.956,83,1.86e-107,328.0,39.956,85,6.1e-107,328.0
root_008280;306,CAGL0D00506g,33.333,65,7.829999999999999e-38,134.0,33.186,65,1.96e-37,135.0
root_008281;587,CAGL0I05170g,54.688,44,2.44e-38,148.0,54.688,26,7.35e-38,148.0
root_008282;665,CAGL0M09977g,62.791,95,0.0,809.0,62.791,98,0.0,805.0
root_008283;214,CAGL0C03179g,69.417,95,8.780000000000001e-103,294.0,69.907,100,9.51e-114,323.0
root_008284;455,CAGL0H08041g,50.524,99,1.43e-138,403.0,57.373,79,1.46e-137,402.0
root_008285;628,CAGL0E06314g,49.655,90,0.0,573.0,49.655,91,0.0,573.0
root_008286;790,CAGL0H06149g,61.342,92,0.0,905.0,57.862,89,0.0,922.0
root_008287;516,CAGL0I02684g,61.087,88,0.0,610.0,60.39,93,0.0,596.0
root_008289;110,CAGL0G06358g,78.947,100,3.04e-62,183.0,78.947,100,1.35e-53,162.0
root_008289;256,CAGL0E05258g,100.0,42,5.6e-76,224.0,100.0,99,7.78e-76,224.0
root_008290;229,CAGL0J10846g,34.884,88,1.47e-37,129.0,34.884,92,4.800000000000001e-37,129.0
root_008291;200,CAGL0D03498g,85.922,100,1.6899999999999998e-134,373.0,85.922,100,5.69e-134,373.0
root_008292;440,CAGL0M05511g,63.242,92,0.0,538.0,66.748,94,0.0,541.0
root_008293;308,CAGL0J09328g,57.278,99,5.59e-111,322.0,57.278,99,2.98e-110,321.0
root_008294;282,CAGL0E02233g,53.431,72,1.94e-68,211.0,53.922,73,7.629999999999999e-68,211.0
root_008295;384,CAGL0C01925g,53.453,99,1.97e-162,459.0,53.453,97,6.73e-162,459.0
root_008296;657,CAGL0J07018g,62.175,98,0.0,826.0,62.175,99,0.0,826.0
root_008297;563,CAGL0B03443g,50.657,89,1.11e-177,512.0,50.844,90,1.11e-177,513.0
root_008298;1579,CAGL0J04312g,45.82,98,0.0,1315.0,45.597,99,0.0,1313.0
root_008299;683,CAGL0F03113g,97.836,95,0.0,1299.0,97.836,99,0.0,1299.0
root_008300;936,CAGL0H10428g,99.469,80,0.0,1526.0,99.469,99,0.0,1526.0
root_008301;622,CAGL0K12738g,64.355,99,0.0,863.0,64.355,99,0.0,863.0
root_008302;631,CAGL0F06413g,67.715,95,0.0,877.0,66.937,97,0.0,884.0
root_008303;267,CAGL0E01221g,53.6,93,1.31e-67,208.0,53.846,92,1.59e-77,235.0
root_008304;754,CAGL0J07964g,35.602,99,2.76e-159,478.0,35.602,99,1.59e-155,469.0
root_008305;304,CAGL0F04279g,76.042,93,1.2200000000000001e-157,439.0,76.042,97,3.88e-157,439.0
root_008307;267,CAGL0L12056g,89.535,96,2.7699999999999997e-170,468.0,94.583,96,5.9799999999999995e-168,463.0
root_008308;278,CAGL0L06732g,69.96,87,1.14e-117,337.0,69.96,88,1.03e-117,338.0
root_008309;252,CAGL0B01232g,64.173,100,9.480000000000001e-109,311.0,64.173,100,2.82e-108,311.0
root_008309;327,CAGL0B00220g,100.0,23,5.0799999999999996e-52,164.0,100.0,99,3.91e-52,164.0
root_008310;163,CAGL0J00935g,72.028,84,7.99e-68,201.0,72.028,93,2.46e-67,201.0
root_008311;285,CAGL0K02981g,30.112,86,6.32e-34,122.0,30.597,93,1.88e-35,128.0
root_008312;760,CAGL0B00660g,38.392,99,3.29e-168,501.0,38.392,99,1.0600000000000001e-167,501.0
root_008313;221,CAGL0A02794g,66.667,100,1.1099999999999999e-108,309.0,66.667,100,3.57e-108,309.0
root_008314;902,CAGL0F04895g,84.906,99,0.0,1588.0,84.906,99,0.0,1588.0
root_008315;146,CAGL0D02552g,49.66,97,1.3999999999999999e-45,143.0,49.66,99,8.15e-38,125.0
root_008318;727,CAGL0K05269g,41.083,99,6.01e-175,518.0,41.161,96,1.32e-174,518.0
root_008319;568,CAGL0D03014g,83.304,100,0.0,986.0,83.304,100,0.0,986.0
root_008320;387,CAGL0C01661g,56.168,98,1.53e-161,456.0,56.168,98,4.85e-161,456.0
root_008321;409,CAGL0K03113g,55.335,95,1.31e-159,454.0,55.335,94,6.8e-153,438.0
root_008322;393,CAGL0B04345g,88.325,100,0.0,724.0,88.325,100,0.0,713.0
root_008323;372,CAGL0H00660g,100.0,45,1.7700000000000002e-124,353.0,100.0,99,2.61e-124,353.0
root_008324;125,CAGL0D03806g,62.5,89,1.0599999999999999e-48,150.0,62.5,88,2.15e-39,127.0
root_008325;76,CaglfMp10,100.0,100,3.9599999999999994e-48,144.0,100.0,100,1.3e-47,144.0
root_008326;398,CAGL0D03718g,73.618,98,0.0,596.0,74.055,98,0.0,590.0
root_008327;318,CAGL0I07139g,79.808,98,0.0,513.0,79.808,98,0.0,513.0
root_008328;629,CAGL0E04510g,41.58,96,2.8899999999999997e-168,494.0,41.555,95,2.25e-167,494.0
root_008329;261,CAGL0F08415g,67.79,100,3.32e-133,375.0,67.79,100,1.53e-137,387.0
root_008330;1036,CAGL0I10626g,60.749,98,0.0,1259.0,60.056,99,0.0,1254.0
root_008331;1854,CAGL0M09086g,99.862,78,0.0,2919.0,99.862,99,0.0,2919.0
root_008332;327,CAGL0M09064g,42.769,97,1.4499999999999999e-67,213.0,48.193,75,2.1400000000000003e-59,193.0
root_008333;149,CAGL0G04521g,62.585,90,3.14e-51,158.0,64.626,99,9.12e-61,183.0
root_008334;686,CAGL0C02541g,68.468,79,0.0,778.0,68.762,79,0.0,763.0
root_008335;1468,CAGL0L11770g,72.111,94,0.0,2040.0,73.153,91,0.0,1998.0
root_008336;439,CAGL0F08283g,87.728,87,0.0,721.0,83.951,74,0.0,728.0
root_008337;1332,CAGL0M01738g,46.572,98,0.0,1016.0,46.676,98,0.0,1077.0
root_008338;607,CAGL0J03586g,98.783,68,0.0,835.0,98.783,99,0.0,835.0
root_008339;757,CAGL0L01947g,50.0,97,0.0,741.0,50.0,97,0.0,750.0
root_008340;585,CAGL0K02563g,54.064,95,0.0,600.0,54.064,93,0.0,593.0
root_008341;610,CAGL0E01441g,30.932,93,1.13e-62,218.0,40.439,44,4.39e-60,212.0
root_008343;255,CaglfMp09,70.93,99,3.7e-120,341.0,70.93,99,1.24e-119,341.0
root_008344;1562,CAGL0H02651g,37.955,100,0.0,954.0,37.955,100,0.0,991.0
root_008345;559,CAGL0L02189g,40.868,95,5.33e-134,399.0,40.741,99,1.01e-134,402.0
root_008346;118,CAGL0D03102g,61.345,100,1.04e-54,164.0,61.345,100,3.4099999999999996e-54,164.0
root_008347;677,CAGL0J11836g,53.916,96,0.0,746.0,53.916,99,0.0,746.0
root_008348;933,CAGL0J00671g,99.376,51,0.0,1004.0,99.376,99,0.0,1004.0
root_008349;143,CAGL0K07854g,76.642,95,9.260000000000001e-79,227.0,76.642,96,3.02e-78,227.0
root_008350;132,CAGL0M05005g,60.39,92,3.35e-62,186.0,60.39,92,4.92e-62,187.0
root_008351;155,CAGL0L01067g,39.216,97,1.49e-35,120.0,39.216,97,4.46e-31,110.0
root_008352;1220,CAGL0L12144g,37.112,97,0.0,724.0,37.205,99,0.0,715.0
root_008353;364,CAGL0H03883g,57.382,97,9.509999999999999e-128,369.0,57.382,96,3.15e-127,369.0
root_008354;525,CAGL0L09020g,98.283,44,1.05e-169,477.0,98.283,99,1.5200000000000002e-169,477.0
root_008355;263,CAGL0E05104g,37.118,84,8.61e-40,136.0,37.118,85,2.77e-39,136.0
root_008356;1848,CAGL0J00693g,46.277,99,0.0,1546.0,46.45,99,0.0,1548.0
root_008357;442,CAGL0L08998g,60.55,98,0.0,535.0,60.959,97,0.0,543.0
root_008358;289,CAGL0H07931g,55.749,98,3.97e-100,292.0,56.098,99,8.59e-103,300.0
root_008359;208,CAGL0D04466g,67.265,100,1.03e-102,293.0,67.265,100,3.6e-102,293.0
root_008360;303,CAGL0K03531g,99.2,41,1.41e-86,253.0,99.2,99,1.91e-86,253.0
root_008361;179,CAGL0C00451g,61.582,98,2.9999999999999997e-74,219.0,61.582,99,9.72e-74,219.0
root_008362;1664,CAGL0B01551g,41.042,99,0.0,1199.0,41.256,99,0.0,1191.0
root_008363;604,CAGL0B01353g,49.66,84,2.73e-165,486.0,50.323,64,3.4e-80,266.0
root_008364;539,CAGL0A04653g,54.63,99,0.0,578.0,54.63,97,0.0,578.0
root_008365;1113,CAGL0G03443g,78.047,100,0.0,1778.0,78.047,100,0.0,1772.0
root_008366;782,CAGL0F01089g,98.82,43,0.0,694.0,98.82,99,0.0,694.0
root_008367;235,CAGL0A00253g,44.304,100,1.37e-46,152.0,44.304,100,1.8400000000000002e-58,184.0
root_008368;495,CAGL0J09812g,86.752,94,0.0,863.0,86.91,95,0.0,861.0
root_008369;61,CAGL0H02491g,100.0,100,8.93e-41,125.0,100.0,100,2.93e-40,125.0
root_008370;197,CAGL0I03366g,72.826,93,2.3999999999999997e-90,261.0,72.826,86,1.04e-97,281.0
root_008371;372,CAGL0B04873g,37.234,98,1.41e-76,238.0,37.234,98,7.360000000000001e-72,228.0
root_008372;781,CAGL0K05115g,99.728,47,0.0,755.0,99.728,99,0.0,755.0
root_008373;230,CAGL0H08459g,55.656,96,9.07e-86,252.0,55.656,97,3.0699999999999998e-90,264.0
root_008374;169,CAGL0F06721g,64.331,92,6.15e-77,225.0,65.161,91,2.6e-75,222.0
root_008375;79,CAGL0A03080g,68.75,100,2.46e-39,122.0,68.75,100,8.08e-39,122.0
root_008376;513,CAGL0E02189g,98.621,56,0.0,590.0,98.621,99,0.0,590.0
root_008377;271,CAGL0I06292g,40.684,96,2.37e-66,205.0,40.684,97,7.41e-66,205.0
root_008378;129,CAGL0D02024g,63.359,100,2.8e-55,167.0,63.359,100,9.24e-55,167.0
root_008380;329,CAGL0I06336g,65.749,99,1.4200000000000002e-160,449.0,65.749,99,4.55e-160,449.0
root_008381;285,CAGL0I06963g,53.401,99,3.99e-102,298.0,53.401,99,2.46e-98,290.0
root_008382;583,CAGL0B03993g,84.669,98,0.0,1039.0,84.669,98,0.0,1039.0
root_008383;491,CAGL0D04620g,67.928,100,0.0,656.0,67.53,100,0.0,664.0
root_008384;299,CAGL0K09064g,59.044,97,4.96e-129,367.0,59.044,96,1.64e-128,367.0
root_008385;284,CAGL0H03839g,72.34,99,7.52e-152,424.0,72.34,99,2.45e-151,424.0
root_008386;307,CAGL0H10538g,67.893,97,6.66e-150,420.0,67.893,99,4.07e-133,379.0
root_008387;413,CAGL0H01771g,47.962,98,6.23e-143,411.0,47.962,99,2e-142,411.0
root_008388;236,CAGL0M05247g,48.78,84,2.82e-65,200.0,48.78,83,9.12e-65,200.0
root_008389;117,CAGL0A04675g,92.241,98,9.590000000000001e-80,228.0,92.241,97,3.17e-79,228.0
root_008390;1724,CAGL0M01166g,100.0,19,0.0,678.0,100.0,99,0.0,678.0
root_008391;224,CAGL0H01881g,49.057,92,1.3699999999999999e-62,192.0,45.755,90,3.8899999999999995e-55,175.0
root_008392;416,CAGL0F06633g,32.135,100,9.21e-61,201.0,32.135,100,3.46e-59,198.0
root_008393;642,CAGL0C01331g,99.465,58,0.0,756.0,99.465,99,0.0,756.0
root_008394;250,CAGL0G08151g,67.206,98,2.1700000000000003e-117,334.0,65.182,91,1.39e-118,338.0
root_008395;701,CAGL0J02068g,38.412,86,6.4e-154,461.0,36.78,94,1.2100000000000001e-157,471.0
root_008396;527,CAGL0B00704g,56.389,92,0.0,572.0,56.287,95,0.0,578.0
root_008397;127,CAGL0E00583g,51.695,91,5.42e-39,126.0,51.695,83,1.9699999999999998e-38,126.0
root_008398;103,CAGL0K00803g,83.654,100,7.11e-60,176.0,83.654,100,2.3300000000000003e-59,176.0
root_008400;337,CAGL0M01540g,75.811,99,3.27e-179,497.0,75.811,100,2.84e-178,496.0
root_008401;229,CAGL0E05346g,56.17,100,2.2300000000000002e-88,258.0,56.17,100,6.2400000000000005e-80,238.0
root_008402;574,CAGL0J04378g,61.579,98,0.0,679.0,61.404,99,0.0,693.0
root_008403;346,CAGL0I07095g,35.817,97,6.529999999999999e-48,162.0,35.817,96,2.02e-47,162.0
root_008404;439,CAGL0D03278g,98.824,39,5.75e-122,350.0,98.824,99,7.33e-122,350.0
root_008405;421,CAGL0B02695g,48.736,100,3.07e-146,421.0,48.966,100,1.93e-149,430.0
root_008406;1597,CAGL0J05654g,39.962,98,0.0,1120.0,40.189,99,0.0,1149.0
root_008407;67,CAGL0K09823g,98.529,100,1.4e-46,140.0,98.529,100,4.57e-46,140.0
root_008408;388,CAGL0J05676g,36.923,74,2.1199999999999998e-52,178.0,38.318,74,9.2e-53,180.0
root_008409;482,CAGL0K09768g,55.285,100,0.0,538.0,55.285,100,0.0,538.0
root_008410;318,CAGL0M04741g,44.0,85,4.2499999999999995e-74,228.0,44.366,90,1.45e-76,236.0
root_008411;966,CAGL0L05852g,100.0,52,0.0,986.0,100.0,99,0.0,986.0
root_008412;580,CAGL0L04840g,100.0,25,1.68e-103,306.0,100.0,99,1.38e-103,306.0
root_008413;253,CAGL0K01441g,47.191,99,3.0800000000000003e-72,219.0,47.191,98,1.05e-71,219.0
root_008414;412,CAGL0I10989g,40.441,97,1.1100000000000001e-97,295.0,40.441,99,3.47e-97,295.0
root_008415;1902,CAGL0M09152g,94.356,41,0.0,1459.0,94.356,99,0.0,1459.0
root_008416;600,CAGL0G09339g,58.744,97,0.0,711.0,58.744,99,0.0,711.0
root_008417;490,CAGL0L03432g,57.46,100,0.0,535.0,57.46,100,0.0,524.0
root_008418;649,CAGL0F04323g,52.616,100,0.0,721.0,52.765,100,0.0,713.0
root_008419;321,CAGL0L02101g,62.835,81,1.2900000000000002e-124,357.0,62.835,83,4.1e-124,357.0
root_008420;828,CAGL0J03322g,99.69,78,0.0,1328.0,99.69,99,0.0,1328.0
root_008421;770,CAGL0K08030g,45.141,98,0.0,603.0,44.416,97,0.0,606.0
root_008422;85,CAGL0J03245g,76.842,99,1.41e-43,134.0,76.842,100,5.09e-43,134.0
root_008423;518,CAGL0M04037g,99.353,60,0.0,637.0,99.353,99,0.0,637.0
root_008424;1361,CAGL0L01507g,28.959,96,1.74e-157,506.0,29.252,99,1.1e-155,503.0
root_008425;764,CAGL0L03410g,35.796,96,1.13e-139,427.0,35.324,98,3.48e-131,406.0
root_008426;1146,CAGL0E03608g,48.511,72,0.0,680.0,48.571,79,0.0,705.0
root_008427;1008,CAGL0M08294g,45.957,99,0.0,932.0,45.759,99,0.0,927.0
root_008428;622,CAGL0I05830g,52.574,100,0.0,587.0,52.96,100,0.0,600.0
root_008430;603,CAGL0M11440g,50.168,98,0.0,573.0,50.0,98,0.0,588.0
root_008432;312,CAGL0I01100g,68.285,99,9.91e-160,446.0,68.285,99,3.23e-159,446.0
root_008434;913,CAGL0C01199g,66.757,46,4.27e-173,525.0,55.769,67,0.0,587.0
root_008435;342,CAGL0E05214g,72.781,98,0.0,526.0,72.781,97,0.0,526.0
root_008436;576,CAGL0D03982g,73.793,100,0.0,894.0,73.793,100,0.0,894.0
root_008439;1253,CAGL0B03421g,39.972,100,0.0,922.0,39.792,100,0.0,890.0
root_008439;1640,CAGL0K05841g,99.125,84,0.0,2807.0,99.125,99,0.0,2807.0
root_008440;996,CAGL0M12298g,40.0,99,0.0,682.0,39.805,99,0.0,702.0
root_008442;1068,CAGL0A00451g,36.988,94,0.0,615.0,36.885,91,0.0,627.0
root_008444;1277,CAGL0L03377g,99.338,95,0.0,2462.0,99.338,99,0.0,2462.0
root_008445;1170,CAGL0L01903g,46.479,92,2.08e-175,549.0,41.234,99,0.0,783.0
root_008448;786,CAGL0L04576g,38.563,86,6.44e-174,520.0,38.761,78,8.46e-176,526.0
root_008449;794,CAGL0F09229g,26.364,95,2.02e-90,300.0,26.364,91,6.9499999999999996e-90,300.0
root_008450;1030,CAGL0I07755g,42.671,89,0.0,733.0,43.105,84,0.0,754.0
root_008451;768,CAGL0K11902g,64.297,82,0.0,820.0,64.297,77,0.0,828.0
root_008454;958,CAGL0D03850g,99.281,87,0.0,1690.0,99.281,99,0.0,1690.0
root_008456;836,CAGL0F05357g,75.342,9,4.5800000000000004e-35,139.0,75.342,12,1.79e-34,139.0
root_008460;832,CAGL0D02486g,27.901,88,1.85e-101,334.0,27.901,78,6.76e-96,321.0
root_008461;387,CAGL0I05720g,75.597,97,0.0,618.0,75.597,98,0.0,618.0
root_008462;204,CAGL0F02299g,67.857,96,2.1999999999999998e-67,203.0,67.0,97,7.989999999999999e-67,203.0
root_008463;579,CAGL0F04433g,84.31,100,0.0,1027.0,84.31,100,0.0,1027.0
root_008464;592,CAGL0A03366g,86.78,99,0.0,1087.0,86.78,99,0.0,1087.0
root_008465;1483,CAGL0M10175g,40.086,92,0.0,1022.0,38.436,99,0.0,1030.0
root_008466;155,CAGL0M12661g,55.195,99,2.7699999999999998e-61,184.0,55.195,99,9.01e-61,184.0
root_008467;861,CAGL0G01760g,50.974,99,0.0,844.0,51.203,99,0.0,881.0
root_008468;191,CAGL0M03949g,70.139,75,4.8700000000000003e-70,209.0,70.139,74,1.6e-69,209.0
root_008469;435,CAGL0B00440g,98.885,62,0.0,546.0,98.885,99,0.0,546.0
root_008470;761,CAGL0F01529g,82.034,99,0.0,1315.0,82.034,99,0.0,1315.0
