qseqid,sseqid,pident,qcovs,evalue,bitscore
root_000008;70,CAGL0F09141g,97.143,100,3.6399999999999996e-45,137.0
root_006332;1191,CAGL0C01133g,74.409,63,0.0,590.0
root_006332;1191,CAGL0C01133g,74.409,63,0.0,590.0
root_006332;1191,CAGL0C01133g,74.409,63,0.0,590.0
root_006332;1191,CAGL0C01133g,74.409,63,0.0,590.0
root_006332;1191,CAGL0C00968g,52.004,74,0.0,751.0
root_006332;1191,CAGL0C00803g,51.552,74,0.0,741.0
root_006332;1191,CAGL0G10219g,52.229,72,0.0,669.0
root_006332;1191,CAGL0G10219g,63.501,72,8.47e-164,522.0
root_006332;1191,CAGL0E00231g,61.822,52,3.3199999999999997e-150,499.0
root_006332;1191,CAGL0E00231g,54.231,52,1.24e-134,452.0
root_006332;1191,CAGL0E00231g,61.461,52,4.36e-94,331.0
root_006332;1191,CAGL0B05061g,52.11,53,1.94e-100,350.0
root_006332;1191,CAGL0B05061g,50.102,53,1.98e-98,343.0
root_006332;1191,CAGL0B05061g,52.043,53,2.93e-98,343.0
root_006373;77,CAGL0M04620g,51.02,64,1.53e-12,55.1
root_006401;396,CAGL0M04543g,98.577,71,0.0,561.0
root_006420;95,CAGL0B03855g,100.0,100,2.7700000000000004e-66,192.0
root_006425;570,CAGL0B01947g,99.769,76,0.0,884.0
root_006439;420,CAGL0J11396g,98.095,100,0.0,843.0
root_006442;237,CAGL0L01969g,70.042,100,7.52e-122,344.0
root_006444;803,CAGL0J00825g,96.339,54,0.0,877.0
root_006458;4565,CAGL0E00231g,99.956,100,0.0,8938.0
root_006458;4565,CAGL0I10147g,74.747,91,0.0,5580.0
root_006458;4565,CAGL0I10147g,74.065,91,0.0,5539.0
root_006458;4565,CAGL0I10147g,73.824,91,0.0,5459.0
root_006458;4565,CAGL0I10147g,71.891,91,0.0,5423.0
root_006458;4565,CAGL0I10147g,74.269,91,0.0,5416.0
root_006458;4565,CAGL0L09911g,87.619,78,0.0,4190.0
root_006458;4565,CAGL0L09911g,89.108,78,0.0,4148.0
root_006458;4565,CAGL0L09911g,89.108,78,0.0,4148.0
root_006458;4565,CAGL0L09911g,88.446,78,0.0,4138.0
root_006458;4565,CAGL0L09911g,89.716,78,0.0,4074.0
root_006458;4565,CAGL0L09911g,53.968,78,1.15e-18,92.8
root_006458;4565,CAGL0C00253g,67.111,95,0.0,3579.0
root_006458;4565,CAGL0C00253g,74.957,95,0.0,3441.0
root_006458;4565,CAGL0C00253g,75.044,95,0.0,3432.0
root_006458;4565,CAGL0C00253g,75.044,95,0.0,3432.0
root_006458;4565,CAGL0C00253g,58.734,95,0.0,2380.0
root_006458;4565,CAGL0I10246g,60.35,88,0.0,2547.0
root_006458;4565,CAGL0I10246g,60.35,88,0.0,2547.0
root_006458;4565,CAGL0I10246g,60.35,88,0.0,2547.0
root_006458;4565,CAGL0I10246g,60.35,88,0.0,2547.0
root_006458;4565,CAGL0I10246g,60.35,88,0.0,2547.0
root_006458;4565,CAGL0I10246g,60.35,88,0.0,2547.0
root_006458;4565,CAGL0I10246g,60.35,88,0.0,2547.0
root_006458;4565,CAGL0I10246g,60.35,88,0.0,2547.0
root_006458;4565,CAGL0I10246g,60.35,88,0.0,2547.0
root_006458;4565,CAGL0I10246g,60.51,88,0.0,2544.0
root_006458;4565,CAGL0I10246g,59.399,88,0.0,2506.0
root_006458;4565,CAGL0I10246g,57.433,88,0.0,2404.0
root_006458;4565,CAGL0I10246g,59.573,88,0.0,1958.0
root_006458;4565,CAGL0I10246g,59.726,88,0.0,1952.0
root_006458;4565,CAGL0I10246g,59.726,88,0.0,1952.0
root_006458;4565,CAGL0I10246g,59.726,88,0.0,1952.0
root_006458;4565,CAGL0I10246g,59.726,88,0.0,1952.0
root_006458;4565,CAGL0I10246g,59.726,88,0.0,1952.0
root_006458;4565,CAGL0I10246g,59.726,88,0.0,1952.0
root_006458;4565,CAGL0I10246g,59.726,88,0.0,1952.0
root_006458;4565,CAGL0I10246g,59.726,88,0.0,1952.0
root_006458;4565,CAGL0I10246g,59.726,88,0.0,1952.0
root_006458;4565,CAGL0I10246g,59.726,88,0.0,1952.0
root_006458;4565,CAGL0I10246g,59.726,88,0.0,1952.0
root_006458;4565,CAGL0I10246g,59.726,88,0.0,1952.0
root_006458;4565,CAGL0I10246g,59.726,88,0.0,1952.0
root_006458;4565,CAGL0I10246g,59.63,88,0.0,1949.0
root_006458;4565,CAGL0I10246g,51.634,88,0.0,1908.0
root_006458;4565,CAGL0I10246g,57.477,88,0.0,1875.0
root_006458;4565,CAGL0I10246g,50.092,88,0.0,1800.0
root_006458;4565,CAGL0I10246g,56.434,88,0.0,1742.0
root_006458;4565,CAGL0I10246g,61.122,88,3.4199999999999995e-172,600.0
root_006458;4565,CAGL0I10246g,61.122,88,3.4199999999999995e-172,600.0
root_006458;4565,CAGL0I10246g,61.122,88,3.4199999999999995e-172,600.0
root_006458;4565,CAGL0I10246g,61.122,88,3.4199999999999995e-172,600.0
root_006458;4565,CAGL0I10246g,61.122,88,3.4199999999999995e-172,600.0
root_006458;4565,CAGL0I10246g,61.122,88,3.4199999999999995e-172,600.0
root_006458;4565,CAGL0I10246g,61.122,88,3.4199999999999995e-172,600.0
root_006458;4565,CAGL0I10246g,61.122,88,3.4199999999999995e-172,600.0
root_006458;4565,CAGL0I10246g,61.122,88,3.4199999999999995e-172,600.0
root_006458;4565,CAGL0I10246g,61.122,88,3.4199999999999995e-172,600.0
root_006458;4565,CAGL0I10246g,61.122,88,3.4199999999999995e-172,600.0
root_006458;4565,CAGL0I10246g,61.122,88,3.4199999999999995e-172,600.0
root_006458;4565,CAGL0I10246g,61.122,88,3.4199999999999995e-172,600.0
root_006458;4565,CAGL0I10246g,61.122,88,3.4199999999999995e-172,600.0
root_006458;4565,CAGL0I10246g,61.122,88,3.4199999999999995e-172,600.0
root_006458;4565,CAGL0I10246g,61.122,88,3.4199999999999995e-172,600.0
root_006458;4565,CAGL0I10246g,61.122,88,3.4199999999999995e-172,600.0
root_006458;4565,CAGL0I10246g,61.122,88,3.4199999999999995e-172,600.0
root_006458;4565,CAGL0I10246g,61.122,88,3.4199999999999995e-172,600.0
root_006458;4565,CAGL0I10246g,61.122,88,3.4199999999999995e-172,600.0
root_006458;4565,CAGL0I10246g,61.122,88,3.4199999999999995e-172,600.0
root_006458;4565,CAGL0I10246g,61.122,88,3.4199999999999995e-172,600.0
root_006458;4565,CAGL0I10246g,61.122,88,3.4199999999999995e-172,600.0
root_006458;4565,CAGL0I10246g,61.122,88,3.4199999999999995e-172,600.0
root_006458;4565,CAGL0I10246g,61.122,88,3.4199999999999995e-172,600.0
root_006458;4565,CAGL0I10246g,60.8,88,5.83e-171,596.0
root_006458;4565,CAGL0I10246g,61.331,88,1.5500000000000002e-167,585.0
root_006458;4565,CAGL0I10246g,54.019,88,5.79e-150,527.0
root_006458;4565,CAGL0G00099g,76.885,71,0.0,2108.0
root_006458;4565,CAGL0G00099g,83.895,71,0.0,1556.0
root_006458;4565,CAGL0G00099g,63.535,71,0.0,1555.0
root_006458;4565,CAGL0G00099g,78.989,71,0.0,1155.0
root_006458;4565,CAGL0E01661g,70.769,90,0.0,2098.0
root_006458;4565,CAGL0E01661g,58.851,90,0.0,2052.0
root_006458;4565,CAGL0E01661g,71.231,90,0.0,1994.0
root_006458;4565,CAGL0E01661g,68.945,90,0.0,1982.0
root_006458;4565,CAGL0E01661g,68.945,90,0.0,1982.0
root_006458;4565,CAGL0E01661g,68.945,90,0.0,1982.0
root_006458;4565,CAGL0E01661g,68.945,90,0.0,1982.0
root_006458;4565,CAGL0E01661g,68.945,90,0.0,1982.0
root_006458;4565,CAGL0E01661g,64.338,90,0.0,1876.0
root_006458;4565,CAGL0E00165g,71.648,84,0.0,1955.0
root_006458;4565,CAGL0E00165g,63.034,84,0.0,1568.0
root_006458;4565,CAGL0E00165g,75.293,84,0.0,1321.0
root_006458;4565,CAGL0E00165g,82.747,84,0.0,1107.0
root_006458;4565,CAGL0L00157g,75.386,69,0.0,1768.0
root_006458;4565,CAGL0L00157g,84.345,69,0.0,1223.0
root_006458;4565,CAGL0L00157g,59.704,69,0.0,1216.0
root_006458;4565,CAGL0L00157g,84.143,69,0.0,1160.0
root_006458;4565,CAGL0L00157g,81.938,69,0.0,1050.0
root_006458;4565,CAGL0I00209g,69.899,95,0.0,1692.0
root_006458;4565,CAGL0I00209g,63.583,95,0.0,1654.0
root_006458;4565,CAGL0I00209g,64.508,95,0.0,1637.0
root_006458;4565,CAGL0I00209g,78.937,95,0.0,1491.0
root_006458;4565,CAGL0I00209g,78.937,95,0.0,1491.0
root_006458;4565,CAGL0I00209g,58.046,95,0.0,1459.0
root_006458;4565,CAGL0I10200g,77.032,87,0.0,1539.0
root_006458;4565,CAGL0I10200g,72.213,87,0.0,1536.0
root_006458;4565,CAGL0I10200g,72.213,87,0.0,1536.0
root_006458;4565,CAGL0I10200g,72.213,87,0.0,1536.0
root_006458;4565,CAGL0I10200g,72.213,87,0.0,1536.0
root_006458;4565,CAGL0I10200g,72.213,87,0.0,1536.0
root_006458;4565,CAGL0I10200g,72.213,87,0.0,1536.0
root_006458;4565,CAGL0I10200g,72.213,87,0.0,1536.0
root_006458;4565,CAGL0I10200g,72.213,87,0.0,1536.0
root_006458;4565,CAGL0I10200g,72.213,87,0.0,1536.0
root_006458;4565,CAGL0I10200g,72.213,87,0.0,1535.0
root_006458;4565,CAGL0I10200g,68.08,87,0.0,1501.0
root_006458;4565,CAGL0I10200g,65.792,87,0.0,1261.0
root_006458;4565,CAGL0I10200g,64.712,87,0.0,1117.0
root_006458;4565,CAGL0I10200g,56.709,87,0.0,928.0
root_006458;4565,CAGL0D06743g,72.54,90,0.0,1012.0
root_006458;4565,CAGL0D06743g,68.156,90,0.0,927.0
root_006458;4565,CAGL0D06743g,67.906,90,0.0,858.0
root_006458;4565,CAGL0D06743g,67.906,90,0.0,858.0
root_006458;4565,CAGL0D06743g,67.906,90,0.0,858.0
root_006458;4565,CAGL0D06743g,67.906,90,0.0,858.0
root_006458;4565,CAGL0D06743g,67.906,90,0.0,858.0
root_006458;4565,CAGL0D06743g,67.906,90,0.0,858.0
root_006458;4565,CAGL0D06743g,61.716,90,0.0,836.0
root_006458;4565,CAGL0D06743g,65.297,90,5.5400000000000004e-160,536.0
root_006458;4565,CAGL0H10626g,60.212,56,0.0,1011.0
root_006458;4565,CAGL0H10626g,60.658,56,0.0,800.0
root_006458;4565,CAGL0A04851g,67.819,55,0.0,1006.0
root_006458;4565,CAGL0A04851g,56.039,55,0.0,924.0
root_006458;4565,CAGL0A04851g,70.918,55,0.0,822.0
root_006458;4565,CAGL0A04851g,70.918,55,0.0,822.0
root_006458;4565,CAGL0A04851g,62.633,55,0.0,776.0
root_006458;4565,CAGL0A04851g,65.067,55,0.0,773.0
root_006458;4565,CAGL0A04851g,62.714,55,0.0,770.0
root_006458;4565,CAGL0A04851g,55.8,55,0.0,765.0
root_006458;4565,CAGL0A04851g,63.363,55,0.0,762.0
root_006458;4565,CAGL0A04851g,60.272,55,0.0,733.0
root_006458;4565,CAGL0A04851g,62.185,55,0.0,657.0
root_006458;4565,CAGL0L10092g,54.086,99,0.0,607.0
root_006500;146,CAGL0C00814g,97.945,100,3.56e-103,289.0
root_006500;146,CAGL0C00781g,60.993,89,1.43e-36,124.0
root_006610;1627,CAGL0H10626g,99.877,100,0.0,3157.0
root_006610;1627,CAGL0A00099g,76.434,77,0.0,1715.0
root_006610;1627,CAGL0A00099g,84.197,77,0.0,1575.0
root_006610;1627,CAGL0A00099g,85.101,77,0.0,1521.0
root_006610;1627,CAGL0A00099g,81.659,77,0.0,1504.0
root_006610;1627,CAGL0A00099g,78.846,77,0.0,1500.0
root_006610;1627,CAGL0A00099g,75.641,77,0.0,1461.0
root_006610;1627,CAGL0A00099g,79.409,77,0.0,1444.0
root_006610;1627,CAGL0A00099g,73.504,77,0.0,1415.0
root_006610;1627,CAGL0A00099g,79.471,77,0.0,1369.0
root_006610;1627,CAGL0A00099g,75.936,77,0.0,1242.0
root_006610;1627,CAGL0A04851g,76.806,100,0.0,1662.0
root_006610;1627,CAGL0A04851g,69.896,100,0.0,1357.0
root_006610;1627,CAGL0A04851g,68.764,100,0.0,1342.0
root_006610;1627,CAGL0A04851g,67.641,100,0.0,1335.0
root_006610;1627,CAGL0A04851g,65.81,100,0.0,1319.0
root_006610;1627,CAGL0A04851g,69.78,100,0.0,1316.0
root_006610;1627,CAGL0A04851g,69.78,100,0.0,1316.0
root_006610;1627,CAGL0A04851g,65.241,100,0.0,1315.0
root_006610;1627,CAGL0A04851g,69.633,100,0.0,1275.0
root_006610;1627,CAGL0A04851g,65.469,100,0.0,1236.0
root_006610;1627,CAGL0A04851g,54.913,100,0.0,1234.0
root_006610;1627,CAGL0A04851g,62.945,100,0.0,1197.0
root_006610;1627,CAGL0A04851g,62.945,100,0.0,1197.0
root_006610;1627,CAGL0A04851g,61.236,100,0.0,1157.0
root_006610;1627,CAGL0J00132g,55.869,100,0.0,1288.0
root_006610;1627,CAGL0J00132g,66.616,100,0.0,1237.0
root_006610;1627,CAGL0J00132g,54.781,100,0.0,844.0
root_006610;1627,CAGL0J00132g,54.781,100,0.0,844.0
root_006610;1627,CAGL0J00132g,54.781,100,0.0,844.0
root_006610;1627,CAGL0J00132g,54.781,100,0.0,844.0
root_006610;1627,CAGL0J00132g,54.781,100,0.0,844.0
root_006610;1627,CAGL0E00165g,70.181,100,0.0,1250.0
root_006610;1627,CAGL0E00165g,56.007,100,0.0,676.0
root_006610;1627,CAGL0G00099g,63.663,100,0.0,1113.0
root_006610;1627,CAGL0G00099g,66.698,100,0.0,927.0
root_006610;1627,CAGL0G00099g,64.305,100,0.0,917.0
root_006610;1627,CAGL0G00099g,61.581,100,0.0,811.0
root_006610;1627,CAGL0G00099g,56.465,100,0.0,693.0
root_006610;1627,CAGL0L00157g,65.079,100,0.0,1070.0
root_006610;1627,CAGL0L00157g,56.046,100,0.0,655.0
root_006610;1627,CAGL0L00157g,54.764,100,0.0,652.0
root_006610;1627,CAGL0L00157g,54.719,100,1.66e-180,601.0
root_006610;1627,CAGL0F00077g,52.864,79,0.0,963.0
root_006610;1627,CAGL0G10219g,65.032,87,0.0,962.0
root_006610;1627,CAGL0G10219g,63.224,87,1.4599999999999999e-98,347.0
root_006610;1627,CAGL0E00231g,59.417,99,0.0,947.0
root_006610;1627,CAGL0E00231g,68.895,99,0.0,748.0
root_006610;1627,CAGL0I00209g,55.564,100,0.0,926.0
root_006610;1627,CAGL0D06743g,59.983,76,0.0,874.0
root_006610;1627,CAGL0D06743g,75.648,76,8.53e-125,424.0
root_006610;1627,CAGL0F09251g,57.165,79,0.0,853.0
root_006610;1627,CAGL0C01133g,54.088,67,0.0,824.0
root_006610;1627,CAGL0C01133g,54.127,67,0.0,789.0
root_006610;1627,CAGL0C01133g,51.758,67,0.0,754.0
root_006610;1627,CAGL0C01133g,50.737,67,0.0,698.0
root_006610;1627,CAGL0C01133g,53.759,67,0.0,663.0
root_006610;1627,CAGL0C00803g,58.96,67,6.15e-175,558.0
root_006610;1627,CAGL0C00803g,53.142,67,3.5700000000000003e-118,401.0
root_006610;1627,CAGL0C00803g,57.654,67,2.07e-103,358.0
root_006610;1627,CAGL0C00968g,58.96,64,9.23e-175,558.0
root_006610;1627,CAGL0C00968g,53.142,64,3.3900000000000002e-118,401.0
root_006610;1627,CAGL0C00968g,57.654,64,2.71e-103,358.0
root_006610;1627,CAGL0C00825g,59.963,68,4.46e-149,487.0
root_006610;1627,CAGL0C00825g,59.707,68,5.8e-149,486.0
root_006610;1627,CAGL0C00858g,66.24,63,4.84e-114,385.0
root_006610;1627,CAGL0C00858g,65.473,63,3.56e-112,379.0
root_006610;1627,CAGL0C00858g,64.194,63,2.47e-105,360.0
root_006610;1627,CAGL0C00858g,54.885,63,1.76e-72,262.0
root_006610;1627,CAGL0C00858g,50.0,63,2.0800000000000002e-31,132.0
root_006610;1627,CAGL0K13024g,50.838,91,8.59e-25,110.0
root_006610;1627,CAGL0B00154g,50.162,75,2.04e-60,224.0
root_006610;1627,CAGL0K00110g,50.595,54,6.23e-29,123.0
root_006610;1627,CAGL0L09911g,56.098,64,6.43e-17,85.1
root_006614;78,CAGL0L01045g,98.718,100,6.41e-53,157.0
root_006621;148,CAGL0H04059g,99.324,100,4.91e-105,294.0
root_006635;65,CAGL0L04836g,98.462,100,2.7399999999999998e-42,129.0
root_006696;262,CAGL0K07678g,97.685,82,1.63e-155,429.0
root_006707;5023,CAGL0G00099g,100.0,100,0.0,9567.0
root_006707;5023,CAGL0J00132g,68.032,100,0.0,5556.0
root_006707;5023,CAGL0J00132g,69.265,100,0.0,5262.0
root_006707;5023,CAGL0J00132g,66.337,100,0.0,4856.0
root_006707;5023,CAGL0A04851g,68.455,100,0.0,4895.0
root_006707;5023,CAGL0A04851g,62.324,100,0.0,4098.0
root_006707;5023,CAGL0A04851g,58.771,100,0.0,3708.0
root_006707;5023,CAGL0L00157g,82.823,100,0.0,4296.0
root_006707;5023,CAGL0L00157g,69.436,100,0.0,2631.0
root_006707;5023,CAGL0L00157g,52.614,100,0.0,950.0
root_006707;5023,CAGL0L00157g,73.985,100,2.7099999999999997e-152,533.0
root_006707;5023,CAGL0L00157g,52.727,100,3.41e-15,81.6
root_006707;5023,CAGL0E00165g,77.742,100,0.0,3707.0
root_006707;5023,CAGL0E00165g,63.853,100,0.0,2138.0
root_006707;5023,CAGL0E00165g,63.485,100,0.0,1954.0
root_006707;5023,CAGL0E00165g,62.4,100,0.0,1872.0
root_006707;5023,CAGL0E00165g,73.26,100,5.89e-155,542.0
root_006707;5023,CAGL0A00099g,53.716,92,0.0,3353.0
root_006707;5023,CAGL0I00209g,77.982,100,0.0,2703.0
root_006707;5023,CAGL0I00209g,67.678,100,0.0,1532.0
root_006707;5023,CAGL0C01133g,73.908,89,0.0,2267.0
root_006707;5023,CAGL0C01133g,73.972,89,0.0,2164.0
root_006707;5023,CAGL0C01133g,75.565,89,0.0,2123.0
root_006707;5023,CAGL0C01133g,71.546,89,0.0,2032.0
root_006707;5023,CAGL0C01133g,64.598,89,0.0,1710.0
root_006707;5023,CAGL0C01133g,69.242,89,0.0,1556.0
root_006707;5023,CAGL0C01133g,61.285,89,0.0,1176.0
root_006707;5023,CAGL0F00099g,50.909,92,0.0,2243.0
root_006707;5023,CAGL0E00231g,76.564,68,0.0,2088.0
root_006707;5023,CAGL0E00231g,66.934,68,0.0,1614.0
root_006707;5023,CAGL0E00231g,84.713,68,0.0,1452.0
root_006707;5023,CAGL0E00231g,61.554,68,0.0,1241.0
root_006707;5023,CAGL0E01661g,55.455,100,0.0,1860.0
root_006707;5023,CAGL0E01661g,55.238,100,0.0,1432.0
root_006707;5023,CAGL0C00253g,50.785,95,0.0,1673.0
root_006707;5023,CAGL0C00253g,87.305,95,0.0,1613.0
root_006707;5023,CAGL0F00077g,57.903,74,0.0,1598.0
root_006707;5023,CAGL0F00077g,55.523,74,0.0,1367.0
root_006707;5023,CAGL0F00077g,54.145,74,0.0,1305.0
root_006707;5023,CAGL0F00077g,51.834,74,0.0,1174.0
root_006707;5023,CAGL0F00077g,50.667,74,0.0,1170.0
root_006707;5023,CAGL0F00077g,55.302,74,0.0,806.0
root_006707;5023,CAGL0I10200g,75.723,89,0.0,1460.0
root_006707;5023,CAGL0I10200g,75.079,89,0.0,1338.0
root_006707;5023,CAGL0I10147g,50.895,89,0.0,1317.0
root_006707;5023,CAGL0L09911g,80.064,69,0.0,1342.0
root_006707;5023,CAGL0L09911g,68.036,69,0.0,1019.0
root_006707;5023,CAGL0B05061g,51.556,92,0.0,1365.0
root_006707;5023,CAGL0B05061g,51.98,92,0.0,1343.0
root_006707;5023,CAGL0B05061g,50.313,92,0.0,1325.0
root_006707;5023,CAGL0B05061g,50.594,92,0.0,1314.0
root_006707;5023,CAGL0B05061g,50.237,92,0.0,1289.0
root_006707;5023,CAGL0J12067g,53.462,92,0.0,1298.0
root_006707;5023,CAGL0J12067g,53.462,92,0.0,1298.0
root_006707;5023,CAGL0J12067g,51.636,92,0.0,1265.0
root_006707;5023,CAGL0J12067g,51.192,92,0.0,1246.0
root_006707;5023,CAGL0J12067g,51.512,92,0.0,1245.0
root_006707;5023,CAGL0J12067g,51.285,92,0.0,1218.0
root_006707;5023,CAGL0I10246g,57.537,89,0.0,1021.0
root_006707;5023,CAGL0I10246g,61.876,89,3.79e-173,604.0
root_006707;5023,CAGL0I10246g,61.876,89,4.3e-173,604.0
root_006707;5023,CAGL0I10246g,61.876,89,4.3e-173,604.0
root_006707;5023,CAGL0I10246g,61.876,89,4.3e-173,604.0
root_006707;5023,CAGL0I10246g,62.14,89,4.8700000000000003e-169,590.0
root_006707;5023,CAGL0I10246g,58.696,89,1.23e-142,503.0
root_006707;5023,CAGL0I10246g,51.843,89,2.65e-102,370.0
root_006707;5023,CAGL0G10219g,77.159,92,0.0,1241.0
root_006707;5023,CAGL0G10219g,77.648,92,0.0,1022.0
root_006707;5023,CAGL0G10219g,73.858,92,0.0,966.0
root_006707;5023,CAGL0G10219g,73.858,92,0.0,966.0
root_006707;5023,CAGL0G10219g,73.744,92,0.0,965.0
root_006707;5023,CAGL0G10219g,68.715,92,0.0,914.0
root_006707;5023,CAGL0G10219g,68.715,92,0.0,914.0
root_006707;5023,CAGL0G10219g,68.076,92,0.0,896.0
root_006707;5023,CAGL0G10219g,69.607,92,0.0,872.0
root_006707;5023,CAGL0G10219g,63.152,92,0.0,810.0
root_006707;5023,CAGL0G10219g,60.399,92,0.0,804.0
root_006707;5023,CAGL0G10219g,52.733,92,4.08e-56,215.0
root_006707;5023,CAGL0H10626g,61.934,99,0.0,1120.0
root_006707;5023,CAGL0H10626g,63.899,99,0.0,1020.0
root_006707;5023,CAGL0H10626g,60.346,99,0.0,968.0
root_006707;5023,CAGL0H10626g,59.31,99,0.0,900.0
root_006707;5023,CAGL0H10626g,56.779,99,0.0,842.0
root_006707;5023,CAGL0F09251g,68.368,74,0.0,1085.0
root_006707;5023,CAGL0F09251g,57.992,74,0.0,721.0
root_006707;5023,CAGL0F09251g,62.77,74,0.0,711.0
root_006707;5023,CAGL0F09251g,57.738,74,0.0,694.0
root_006707;5023,CAGL0F09251g,56.183,74,0.0,683.0
root_006707;5023,CAGL0F09251g,66.667,74,4.2600000000000004e-123,428.0
root_006707;5023,CAGL0F09251g,50.926,74,5.03e-15,80.9
root_006707;5023,CAGL0D06743g,68.023,92,0.0,949.0
root_006707;5023,CAGL0D06743g,57.284,92,0.0,750.0
root_006707;5023,CAGL0D06743g,66.763,92,0.0,743.0
root_006707;5023,CAGL0H00209g,51.148,73,1.94e-152,525.0
root_006707;5023,CAGL0H00209g,51.318,73,1.96e-130,457.0
root_006707;5023,CAGL0C00825g,81.933,71,0.0,693.0
root_006707;5023,CAGL0C00825g,81.585,71,0.0,664.0
root_006707;5023,CAGL0C00825g,81.37,71,0.0,663.0
root_006707;5023,CAGL0C00825g,70.954,71,5.62e-178,582.0
root_006707;5023,CAGL0C00825g,70.954,71,5.62e-178,582.0
root_006707;5023,CAGL0C00825g,70.747,71,1.45e-177,581.0
root_006707;5023,CAGL0C00825g,70.393,71,1.73e-177,581.0
root_006707;5023,CAGL0C00825g,72.318,71,1.57e-173,569.0
root_006707;5023,CAGL0C00825g,70.402,71,4.72e-168,553.0
root_006707;5023,CAGL0C00825g,86.916,71,3.8e-159,527.0
root_006707;5023,CAGL0C00825g,60.111,71,2.67e-151,504.0
root_006707;5023,CAGL0C00825g,60.111,71,2.67e-151,504.0
root_006707;5023,CAGL0C00825g,57.692,71,4.6899999999999995e-106,369.0
root_006707;5023,CAGL0C00825g,54.852,71,1.98e-40,164.0
root_006707;5023,CAGL0C00825g,59.091,71,1.11e-14,79.3
root_006707;5023,CAGL0C00825g,62.5,71,5.13e-14,77.4
root_006707;5023,CAGL0L10092g,58.491,99,0.0,629.0
root_006707;5023,CAGL0L10092g,51.877,99,1.2800000000000001e-161,541.0
root_006707;5023,CAGL0C00803g,60.367,74,3.99e-139,469.0
root_006707;5023,CAGL0C00803g,59.049,74,3.77e-136,460.0
root_006707;5023,CAGL0C00803g,58.748,74,1.14e-134,456.0
root_006707;5023,CAGL0C00803g,51.18,74,1.69e-103,362.0
root_006707;5023,CAGL0C00803g,52.206,74,1.8000000000000001e-103,362.0
root_006707;5023,CAGL0C00803g,50.998,74,1.46e-102,360.0
root_006707;5023,CAGL0C00803g,50.094,74,1.35e-94,335.0
root_006707;5023,CAGL0C00803g,50.4,74,1.18e-15,82.8
root_006707;5023,CAGL0C00803g,58.75,74,1.36e-12,72.8
root_006707;5023,CAGL0C00968g,60.367,70,5.58e-139,469.0
root_006707;5023,CAGL0C00968g,59.049,70,5.1199999999999996e-136,460.0
root_006707;5023,CAGL0C00968g,58.748,70,1.54e-134,456.0
root_006707;5023,CAGL0C00968g,51.18,70,1.9800000000000001e-103,362.0
root_006707;5023,CAGL0C00968g,52.206,70,2.2300000000000002e-103,362.0
root_006707;5023,CAGL0C00968g,50.998,70,1.79e-102,359.0
root_006707;5023,CAGL0C00968g,50.4,70,8.92e-16,83.2
root_006707;5023,CAGL0C00968g,58.75,70,1.21e-12,72.8
root_006707;5023,CAGL0I10340g,51.319,76,6.89e-102,352.0
root_006707;5023,CAGL0I10340g,52.609,76,5.07e-57,216.0
root_006707;5023,CAGL0K13024g,51.111,76,2.23e-61,231.0
root_006707;5023,CAGL0C00858g,57.143,53,5.47e-71,259.0
root_006707;5023,CAGL0C00858g,58.457,53,3.34e-70,257.0
root_006707;5023,CAGL0C00858g,58.457,53,3.34e-70,257.0
root_006707;5023,CAGL0C00858g,58.457,53,3.34e-70,257.0
root_006707;5023,CAGL0C00858g,58.457,53,3.34e-70,257.0
root_006707;5023,CAGL0C00858g,58.457,53,3.34e-70,257.0
root_006707;5023,CAGL0C00858g,58.457,53,3.34e-70,257.0
root_006707;5023,CAGL0C00858g,55.952,53,9.1e-14,76.3
root_006707;5023,CAGL0K00110g,51.145,69,3.8600000000000005e-21,100.0
root_006708;212,CAGL0M05379g,55.392,96,1.58e-87,255.0
root_006708;284,CAGL0M05379g,98.113,75,2.09e-153,425.0
root_006709;358,CAGL0B02277g,98.696,64,1.18e-165,459.0
root_006714;599,CAGL0E04268g,99.78,76,0.0,927.0
root_006717;858,CAGL0J04862g,98.874,93,0.0,1633.0
root_006722;53,CAGL0H04257g,100.0,100,2.0600000000000002e-29,95.9
root_006722;53,CAGL0L01831g,100.0,100,2.0600000000000002e-29,95.9
root_006722;53,CAGL0H04279g,100.0,100,2.0600000000000002e-29,95.9
root_006722;53,CAGL0H04290g,100.0,100,2.0600000000000002e-29,95.9
root_006729;53,CAGL0H04257g,100.0,100,2.0600000000000002e-29,95.9
root_006729;53,CAGL0L01831g,100.0,100,2.0600000000000002e-29,95.9
root_006729;53,CAGL0H04279g,100.0,100,2.0600000000000002e-29,95.9
root_006729;53,CAGL0H04290g,100.0,100,2.0600000000000002e-29,95.9
root_006751;379,CAGL0J00913g,98.417,100,0.0,771.0
root_006754;854,CAGL0I01848g,98.716,82,0.0,1426.0
root_006771;441,CAGL0C03553g,94.558,100,0.0,865.0
root_006826;74,CAGL0L08536g,95.946,100,2.4200000000000004e-47,142.0
root_006857;3151,CAGL0E00165g,99.873,100,0.0,6098.0
root_006857;3151,CAGL0G00099g,78.736,99,0.0,3783.0
root_006857;3151,CAGL0G00099g,63.586,99,0.0,2239.0
root_006857;3151,CAGL0G00099g,61.413,99,0.0,2107.0
root_006857;3151,CAGL0G00099g,60.832,99,0.0,1965.0
root_006857;3151,CAGL0G00099g,54.712,99,0.0,1299.0
