qseqid,sseqid,pident,qcovs,evalue,bitscore
CAGL0I10362g,root_007904;4498,52.08,68,1.51e-110,398.0
CAGL0I10362g,root_007904;4498,52.08,68,1.51e-110,398.0
CAGL0I10362g,root_007904;4498,52.08,68,1.51e-110,398.0
CAGL0I10362g,root_007904;4498,52.08,68,1.51e-110,398.0
CAGL0I10362g,root_007904;4498,52.08,68,1.51e-110,398.0
CAGL0I10362g,root_007904;4498,52.08,68,1.51e-110,398.0
CAGL0I10362g,root_007904;4498,52.08,68,1.51e-110,398.0
CAGL0I10362g,root_007904;4498,52.08,68,1.51e-110,398.0
CAGL0I10362g,root_007904;4498,52.08,68,1.51e-110,398.0
CAGL0I10362g,root_007904;4498,52.08,68,1.51e-110,398.0
CAGL0I10362g,root_007904;4498,52.269,68,4.71e-110,396.0
CAGL0I10362g,root_007904;4498,52.269,68,5.53e-110,396.0
CAGL0I10362g,root_007904;4498,51.366,68,5.72e-108,389.0
CAGL0I10362g,root_007904;4498,51.366,68,5.72e-108,389.0
CAGL0I10362g,root_007904;4498,51.366,68,5.72e-108,389.0
CAGL0I10362g,root_007904;4498,51.277,68,1.39e-107,388.0
CAGL0I10362g,root_007904;4498,51.277,68,1.39e-107,388.0
CAGL0I10362g,root_007904;4498,51.277,68,1.39e-107,388.0
CAGL0I10362g,root_007904;4498,51.383,68,7.36e-98,356.0
CAGL0I10362g,root_007904;4498,50.984,68,7.48e-98,356.0
CAGL0I10362g,root_007904;4498,50.984,68,7.48e-98,356.0
CAGL0I10362g,root_007904;4498,50.984,68,7.48e-98,356.0
CAGL0I10362g,root_007904;4498,50.984,68,7.48e-98,356.0
CAGL0I10362g,root_007904;4498,50.984,68,7.48e-98,356.0
CAGL0I10362g,root_007904;4498,51.186,68,2.74e-97,354.0
CAGL0I10362g,root_007904;4498,50.593,68,1.03e-93,342.0
CAGL0I10362g,root_011113;1570,52.555,69,5.52e-137,472.0
CAGL0I10362g,root_001717;2216,52.452,66,9.7e-101,364.0
CAGL0I10362g,root_001717;2216,52.877,66,1.71e-78,291.0
CAGL0I10362g,root_001717;2216,52.877,66,2.08e-78,291.0
CAGL0I10362g,root_001717;2216,53.355,66,1.1499999999999999e-67,256.0
CAGL0I10362g,root_007596;1990,52.686,71,8.929999999999999e-95,344.0
CAGL0I10362g,root_007596;1990,53.299,71,3.01e-93,339.0
CAGL0I10362g,root_007596;1990,51.585,71,3.84e-92,335.0
CAGL0I10362g,root_007596;1990,52.381,71,5.19e-91,332.0
CAGL0I10362g,root_007596;1990,53.707,71,1.72e-90,330.0
CAGL0I10362g,root_007596;1990,56.836,71,2.07e-90,330.0
CAGL0I10362g,root_007596;1990,53.004,71,1.7399999999999998e-89,327.0
CAGL0I10362g,root_007596;1990,53.004,71,1.7399999999999998e-89,327.0
CAGL0I10362g,root_007596;1990,53.004,71,1.7399999999999998e-89,327.0
CAGL0I10362g,root_007596;1990,53.004,71,1.7399999999999998e-89,327.0
CAGL0I10362g,root_007596;1990,50.524,71,1.52e-70,265.0
CAGL0I10362g,root_007596;1990,50.524,71,1.74e-70,265.0
CAGL0I10362g,root_007596;1990,51.261,71,4.95e-69,260.0
CAGL0I10362g,root_007596;1990,51.261,71,5.67e-69,259.0
CAGL0I10362g,root_007596;1990,50.116,71,4.49e-59,227.0
CAGL0I10362g,root_007596;1990,53.639,71,1.97e-57,222.0
CAGL0I10362g,root_007905;956,52.244,77,1.94e-75,273.0
CAGL0I10362g,root_007905;956,52.244,77,1.94e-75,273.0
CAGL0I10362g,root_007905;956,54.275,77,4.7799999999999993e-67,248.0
CAGL0I10362g,root_007905;956,51.485,77,7.46e-18,91.3
CAGL0I10362g,root_006509;2698,59.302,61,8.41e-15,81.6
CAGL0I10362g,root_006509;2698,77.083,61,3.84e-13,76.3
CAGL0I10362g,root_006509;2698,77.083,61,3.84e-13,76.3
CAGL0I10362g,root_006509;2698,77.083,61,3.84e-13,76.3
CAGL0I10362g,root_006509;2698,77.083,61,8.18e-13,75.1
CAGL0I10362g,root_001718;2792,60.714,79,2.95e-14,79.7
CAGL0I10362g,root_001718;2792,60.714,79,2.95e-14,79.7
CAGL0I10362g,root_001718;2792,60.714,79,2.95e-14,79.7
CAGL0I10362g,root_001718;2792,60.714,79,2.95e-14,79.7
CAGL0I10362g,root_001718;2792,60.714,79,2.95e-14,79.7
CAGL0I10362g,root_001718;2792,60.976,79,1.22e-13,77.8
CAGL0I10362g,root_001718;2792,60.976,79,1.22e-13,77.8
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,1.24e-12,74.3
CAGL0I10362g,root_001718;2792,77.083,79,2.1e-12,73.6
CAGL0I10362g,root_001718;2792,77.083,79,2.1e-12,73.6
CAGL0I10362g,root_001718;2792,77.083,79,2.1e-12,73.6
CAGL0I10362g,root_001718;2792,77.083,79,2.1e-12,73.6
CAGL0I10362g,root_001718;2792,77.083,79,2.1e-12,73.6
CAGL0I10362g,root_001718;2792,52.326,79,2.66e-12,73.6
CAGL0I10362g,root_001718;2792,52.326,79,2.66e-12,73.6
CAGL0I10362g,root_001718;2792,52.326,79,2.66e-12,73.6
CAGL0I10362g,root_001718;2792,52.326,79,2.66e-12,73.6
CAGL0I10362g,root_001718;2792,77.083,79,3.41e-12,73.2
CAGL0I10362g,root_001718;2792,77.083,79,3.41e-12,73.2
CAGL0I10362g,root_001718;2792,77.083,79,3.41e-12,73.2
CAGL0I10362g,root_001718;2792,51.163,79,4.62e-12,72.4
CAGL0I10362g,root_001718;2792,78.261,79,5.15e-12,72.4
CAGL0I10362g,root_001718;2792,78.261,79,5.15e-12,72.4
CAGL0I10362g,root_001718;2792,78.261,79,5.15e-12,72.4
CAGL0I10362g,root_001718;2792,78.261,79,5.15e-12,72.4
CAGL0I10362g,root_001718;2792,78.261,79,5.15e-12,72.4
CAGL0I10362g,root_001718;2792,78.261,79,5.15e-12,72.4
CAGL0I10362g,root_001718;2792,78.261,79,5.15e-12,72.4
CAGL0I10362g,root_001718;2792,78.261,79,5.15e-12,72.4
CAGL0I10362g,root_001718;2792,78.261,79,5.15e-12,72.4
CAGL0I10362g,root_001718;2792,78.261,79,5.15e-12,72.4
CAGL0I10362g,root_001718;2792,78.261,79,5.15e-12,72.4
CAGL0I10362g,root_001718;2792,78.261,79,5.15e-12,72.4
CAGL0I10362g,root_001718;2792,78.261,79,5.15e-12,72.4
CAGL0I10362g,root_001718;2792,78.261,79,5.15e-12,72.4
CAGL0I10362g,root_001718;2792,78.261,79,5.15e-12,72.4
CAGL0I10362g,root_001718;2792,76.087,79,3.15e-11,69.7
CAGL0I10362g,root_001718;2792,76.087,79,3.15e-11,69.7
CAGL0I10362g,root_001718;2792,76.087,79,3.15e-11,69.7
CAGL0I10362g,root_001718;2792,76.087,79,3.15e-11,69.7
CAGL0I10362g,root_001718;2792,76.087,79,3.15e-11,69.7
CAGL0F00363g,root_012069;218,59.716,97,7.08e-89,260.0
CAGL0C00319g,root_009839;1350,99.655,99,0.0,1203.0
CAGL0C00319g,root_009839;576,62.524,89,0.0,696.0
CAGL0C00319g,root_008060;829,55.385,89,0.0,591.0
CAGL0F01419g,root_007438;1395,70.991,99,0.0,2032.0
CAGL0F01419g,root_007437;1412,66.175,99,0.0,1900.0
CAGL0G07062g,root_012182;627,55.307,99,0.0,576.0
CAGL0J06754g,root_001390;578,98.567,99,0.0,715.0
CAGL0C02805g,root_011784;347,82.471,100,0.0,604.0
CAGL0H01606g,root_009792;75,64.865,99,1.3e-20,76.6
CAGL0H01606g,root_009793;173,52.0,67,1.49e-13,61.2
CAGL0M07161g,root_009233;548,100.0,99,1.18e-115,337.0
CAGL0M07161g,root_009233;174,71.429,100,1.15e-76,225.0
CAGL0J01980g,root_011223;993,70.588,71,0.0,1078.0
CAGL0J01980g,root_011223;1187,50.442,74,0.0,728.0
CAGL0H07425g,root_009109;385,63.102,98,1.3e-180,506.0
CAGL0C00561g,root_000219;838,99.411,99,0.0,1385.0
CAGL0D04818g,root_009726;362,61.219,89,5.3000000000000004e-129,374.0
CAGL0K03861g,root_009353;511,76.108,100,0.0,799.0
CAGL0L03608g,root_011680;914,98.054,99,0.0,1654.0
CAGL0G05313g,root_012239;514,53.846,64,4.31e-44,162.0
CAGL0G05313g,root_012239;514,52.174,64,8.32e-16,79.3
CAGL0K08184g,root_010726;361,68.232,99,5.07e-173,484.0
CAGL0K03487g,root_010809;1219,75.882,99,0.0,1874.0
CAGL0B04411g,root_011112;177,55.249,100,2.12e-69,207.0
CAGL0H09812g,root_011705;901,54.912,78,0.0,815.0
CAGL0A04719g,root_010508;265,71.91,100,9.27e-149,416.0
CAGL0C00693g,root_012034;303,61.83,94,5.94e-124,356.0
CAGL0M12617g,root_011300;327,53.03,76,7.06e-80,245.0
CAGL0M04279g,root_009580;943,68.047,99,0.0,1335.0
CAGL0A04851g,root_006191;8760,99.989,100,0.0,16383.0
CAGL0A04851g,root_002254;5656,63.792,100,0.0,5409.0
CAGL0A04851g,root_002254;5656,57.694,100,0.0,5056.0
CAGL0A04851g,root_002254;5656,60.263,100,0.0,4935.0
CAGL0A04851g,root_006707;5023,69.785,100,0.0,4954.0
CAGL0A04851g,root_006707;5023,63.019,100,0.0,3792.0
CAGL0A04851g,root_006707;5023,59.135,100,0.0,3223.0
CAGL0A04851g,root_001501;5247,66.57,96,0.0,4824.0
CAGL0A04851g,root_001501;5247,66.384,96,0.0,4713.0
CAGL0A04851g,root_001501;5247,65.557,96,0.0,4463.0
CAGL0A04851g,root_001501;5247,63.855,96,0.0,4127.0
CAGL0A04851g,root_001501;5247,58.663,96,0.0,3731.0
CAGL0A04851g,root_001501;5247,63.333,96,0.0,3617.0
CAGL0A04851g,root_001501;5247,67.588,96,0.0,2120.0
CAGL0A04851g,root_006857;3151,56.689,99,0.0,2195.0
CAGL0A04851g,root_006857;3151,67.74,99,0.0,2038.0
CAGL0A04851g,root_006857;3151,53.584,99,0.0,1638.0
CAGL0A04851g,root_006857;3151,54.11,99,0.0,1500.0
CAGL0A04851g,root_006857;3151,52.091,99,0.0,1494.0
CAGL0A04851g,root_006857;3151,52.738,99,0.0,1489.0
CAGL0A04851g,root_006857;3151,54.326,99,0.0,1482.0
CAGL0A04851g,root_006857;3151,50.384,99,0.0,1372.0
CAGL0A04851g,root_006037;2228,63.739,93,0.0,1663.0
CAGL0A04851g,root_006037;2228,63.739,93,0.0,1663.0
CAGL0A04851g,root_006037;2228,63.739,93,0.0,1663.0
CAGL0A04851g,root_006037;2228,63.739,93,0.0,1663.0
CAGL0A04851g,root_006037;2228,63.739,93,0.0,1663.0
CAGL0A04851g,root_006037;2228,63.161,93,0.0,1649.0
CAGL0A04851g,root_006037;2228,63.161,93,0.0,1649.0
CAGL0A04851g,root_006037;2228,61.274,93,0.0,1619.0
CAGL0A04851g,root_006037;2228,62.73,93,0.0,1615.0
CAGL0A04851g,root_006037;2228,60.987,93,0.0,1594.0
CAGL0A04851g,root_006037;2228,61.223,93,0.0,1571.0
CAGL0A04851g,root_006037;2228,61.223,93,0.0,1571.0
CAGL0A04851g,root_006037;2228,61.223,93,0.0,1571.0
CAGL0A04851g,root_006037;2228,61.223,93,0.0,1571.0
CAGL0A04851g,root_006037;2228,60.248,93,0.0,1516.0
CAGL0A04851g,root_006037;2228,59.437,93,0.0,1514.0
CAGL0A04851g,root_006037;2228,59.622,93,0.0,1503.0
CAGL0A04851g,root_006037;2228,58.126,93,0.0,1416.0
CAGL0A04851g,root_006037;2228,56.3,93,0.0,1381.0
CAGL0A04851g,root_006037;2228,54.244,93,0.0,1310.0
CAGL0A04851g,root_006037;2228,55.945,93,0.0,1237.0
CAGL0A04851g,root_006037;2228,51.011,93,0.0,1134.0
CAGL0A04851g,root_006610;1627,80.577,100,0.0,1595.0
CAGL0A04851g,root_006610;1627,67.941,100,0.0,1244.0
CAGL0A04851g,root_006610;1627,54.809,100,0.0,1240.0
CAGL0A04851g,root_006610;1627,68.237,100,0.0,1209.0
CAGL0A04851g,root_006610;1627,65.258,100,0.0,1168.0
CAGL0A04851g,root_006610;1627,65.258,100,0.0,1168.0
CAGL0A04851g,root_006610;1627,65.733,100,0.0,1130.0
CAGL0A04851g,root_006610;1627,64.082,100,0.0,1093.0
CAGL0A04851g,root_006610;1627,62.352,100,0.0,1011.0
CAGL0A04851g,root_006610;1627,60.732,100,0.0,961.0
CAGL0A04851g,root_006610;1627,60.672,100,0.0,961.0
CAGL0A04851g,root_006610;1627,57.762,100,0.0,950.0
CAGL0A04851g,root_006610;1627,57.957,100,0.0,946.0
CAGL0A04851g,root_006610;1627,59.632,100,0.0,906.0
CAGL0A04851g,root_003835;2060,54.422,100,0.0,1587.0
CAGL0A04851g,root_003835;2060,68.951,100,0.0,1281.0
CAGL0A04851g,root_003835;2060,52.116,100,0.0,1085.0
CAGL0A04851g,root_003835;2060,50.689,100,0.0,1021.0
CAGL0A04851g,root_003835;2060,52.155,100,0.0,1018.0
CAGL0A04851g,root_001717;2216,52.501,95,0.0,1317.0
CAGL0A04851g,root_001717;2216,50.353,95,0.0,1108.0
CAGL0A04851g,root_001717;2216,50.324,95,0.0,1102.0
CAGL0A04851g,root_005548;1434,76.951,95,0.0,1038.0
CAGL0A04851g,root_005548;1434,54.015,95,0.0,775.0
CAGL0A04851g,root_011113;1570,60.859,90,0.0,936.0
CAGL0A04851g,root_011113;1570,53.406,90,0.0,647.0
CAGL0A04851g,root_011113;1570,53.406,90,0.0,647.0
CAGL0A04851g,root_011113;1570,56.954,90,3.88e-77,286.0
CAGL0A04851g,root_011113;1570,51.852,90,9.94e-15,82.4
CAGL0A04851g,root_011113;1570,51.852,90,9.94e-15,82.4
CAGL0A04851g,root_011113;1570,51.852,90,9.94e-15,82.4
CAGL0A04851g,root_011113;1570,51.852,90,9.94e-15,82.4
CAGL0A04851g,root_006332;1191,69.61,89,6.24e-167,552.0
CAGL0A04851g,root_006332;1191,69.61,89,6.24e-167,552.0
CAGL0A04851g,root_006332;1191,69.61,89,6.24e-167,552.0
CAGL0A04851g,root_006332;1191,69.61,89,6.24e-167,552.0
CAGL0A04851g,root_006332;1191,69.61,89,6.24e-167,552.0
CAGL0A04851g,root_006332;1191,69.61,89,6.24e-167,552.0
CAGL0A04851g,root_006332;1191,69.61,89,6.24e-167,552.0
CAGL0A04851g,root_006332;1191,69.61,89,6.24e-167,552.0
CAGL0A04851g,root_006332;1191,69.61,89,6.24e-167,552.0
CAGL0A04851g,root_006332;1191,69.61,89,6.24e-167,552.0
CAGL0A04851g,root_006332;1191,69.61,89,6.24e-167,552.0
CAGL0A04851g,root_006332;1191,69.61,89,6.24e-167,552.0
CAGL0A04851g,root_006332;1191,69.61,89,6.24e-167,552.0
CAGL0A04851g,root_006332;1191,69.61,89,6.24e-167,552.0
CAGL0A04851g,root_006332;1191,69.61,89,6.24e-167,552.0
CAGL0A04851g,root_006332;1191,69.61,89,6.24e-167,552.0
CAGL0A04851g,root_006332;1191,69.61,89,6.24e-167,552.0
CAGL0A04851g,root_006332;1191,69.61,89,6.24e-167,552.0
CAGL0A04851g,root_006332;1191,66.119,89,3.11e-150,503.0
CAGL0A04851g,root_006332;1191,61.377,89,4.17e-148,497.0
CAGL0A04851g,root_006332;1191,61.377,89,4.17e-148,497.0
CAGL0A04851g,root_006332;1191,58.052,89,7.34e-147,493.0
CAGL0A04851g,root_006332;1191,58.052,89,7.34e-147,493.0
CAGL0A04851g,root_006332;1191,58.052,89,7.34e-147,493.0
CAGL0A04851g,root_006332;1191,58.052,89,7.34e-147,493.0
CAGL0A04851g,root_006332;1191,60.7,89,2.2299999999999996e-134,456.0
CAGL0A04851g,root_006332;1191,60.7,89,2.2299999999999996e-134,456.0
CAGL0A04851g,root_006332;1191,60.7,89,2.2299999999999996e-134,456.0
CAGL0A04851g,root_006332;1191,60.7,89,2.2299999999999996e-134,456.0
CAGL0A04851g,root_006332;1191,60.7,89,2.2299999999999996e-134,456.0
CAGL0A04851g,root_006332;1191,58.318,89,2.53e-130,444.0
CAGL0A04851g,root_006332;1191,54.545,89,1.28e-96,343.0
CAGL0A04851g,root_006332;1191,54.008,89,2.9100000000000002e-37,155.0
CAGL0A04851g,root_006332;1191,72.34,89,1.1100000000000001e-31,137.0
CAGL0A04851g,root_006332;1191,60.759,89,3.48e-11,70.5
CAGL0A04851g,root_002283;1239,61.993,83,3.08e-145,489.0
CAGL0A04851g,root_002283;1239,61.993,83,3.08e-145,489.0
CAGL0A04851g,root_002283;1239,61.993,83,3.08e-145,489.0
CAGL0A04851g,root_002283;1239,61.993,83,3.08e-145,489.0
CAGL0A04851g,root_002283;1239,61.993,83,3.08e-145,489.0
CAGL0A04851g,root_002283;1239,61.993,83,3.08e-145,489.0
CAGL0A04851g,root_002283;1239,61.993,83,3.08e-145,489.0
CAGL0A04851g,root_002283;1239,61.993,83,3.08e-145,489.0
CAGL0A04851g,root_002283;1239,61.993,83,3.08e-145,489.0
CAGL0A04851g,root_002283;1239,61.993,83,3.08e-145,489.0
CAGL0A04851g,root_002283;1239,61.993,83,3.08e-145,489.0
CAGL0A04851g,root_002283;1239,61.993,83,3.08e-145,489.0
CAGL0A04851g,root_002283;1239,61.993,83,3.08e-145,489.0
CAGL0A04851g,root_002283;1239,61.993,83,3.08e-145,489.0
CAGL0A04851g,root_002283;1239,61.993,83,3.08e-145,489.0
CAGL0A04851g,root_002283;1239,61.993,83,3.08e-145,489.0
CAGL0A04851g,root_002283;1239,60.556,83,8.89e-143,483.0
CAGL0A04851g,root_002283;1239,60.556,83,8.89e-143,483.0
CAGL0A04851g,root_002283;1239,60.556,83,8.89e-143,483.0
CAGL0A04851g,root_002283;1239,60.556,83,8.89e-143,483.0
CAGL0A04851g,root_002283;1239,60.556,83,8.89e-143,483.0
CAGL0A04851g,root_002283;1239,60.517,83,6.32e-140,474.0
CAGL0A04851g,root_002283;1239,58.899,83,1.5599999999999998e-134,458.0
CAGL0A04851g,root_002283;1239,58.899,83,1.5599999999999998e-134,458.0
CAGL0A04851g,root_002283;1239,52.198,83,3.23e-108,379.0
CAGL0A04851g,root_002283;1239,52.198,83,3.23e-108,379.0
CAGL0A04851g,root_002283;1239,50.307,83,8.670000000000001e-70,261.0
CAGL0A04851g,root_002283;1239,50.0,83,2.79e-11,70.9
CAGL0A04851g,root_006038;1243,61.993,87,3.8e-145,489.0
CAGL0A04851g,root_006038;1243,61.993,87,3.8e-145,489.0
CAGL0A04851g,root_006038;1243,61.993,87,3.8e-145,489.0
CAGL0A04851g,root_006038;1243,61.993,87,3.8e-145,489.0
CAGL0A04851g,root_006038;1243,61.993,87,3.8e-145,489.0
CAGL0A04851g,root_006038;1243,61.993,87,3.8e-145,489.0
CAGL0A04851g,root_006038;1243,61.993,87,3.8e-145,489.0
CAGL0A04851g,root_006038;1243,61.993,87,3.8e-145,489.0
CAGL0A04851g,root_006038;1243,61.993,87,3.8e-145,489.0
CAGL0A04851g,root_006038;1243,61.993,87,3.8e-145,489.0
CAGL0A04851g,root_006038;1243,61.993,87,3.8e-145,489.0
CAGL0A04851g,root_006038;1243,61.993,87,3.8e-145,489.0
CAGL0A04851g,root_006038;1243,61.993,87,3.8e-145,489.0
CAGL0A04851g,root_006038;1243,61.993,87,3.8e-145,489.0
CAGL0A04851g,root_006038;1243,61.993,87,3.8e-145,489.0
CAGL0A04851g,root_006038;1243,61.993,87,3.8e-145,489.0
CAGL0A04851g,root_006038;1243,61.993,87,3.8e-145,489.0
CAGL0A04851g,root_006038;1243,61.993,87,3.8e-145,489.0
CAGL0A04851g,root_006038;1243,60.556,87,1.17e-142,482.0
CAGL0A04851g,root_006038;1243,60.556,87,1.17e-142,482.0
CAGL0A04851g,root_006038;1243,60.556,87,1.17e-142,482.0
CAGL0A04851g,root_006038;1243,60.556,87,1.17e-142,482.0
CAGL0A04851g,root_006038;1243,60.556,87,1.17e-142,482.0
CAGL0A04851g,root_006038;1243,60.517,87,7.2799999999999995e-140,474.0
CAGL0A04851g,root_006038;1243,58.899,87,1.67e-134,458.0
CAGL0A04851g,root_006038;1243,58.899,87,1.67e-134,458.0
CAGL0A04851g,root_006038;1243,52.198,87,3.03e-108,379.0
CAGL0A04851g,root_006038;1243,52.198,87,3.03e-108,379.0
CAGL0A04851g,root_006038;1243,50.307,87,8.52e-70,261.0
CAGL0A04851g,root_006038;1243,50.0,87,2.17e-11,71.2
CAGL0A04851g,root_000179;6968,51.448,92,4.88e-137,488.0
CAGL0A04851g,root_000179;6968,55.489,92,1.84e-135,482.0
CAGL0A04851g,root_000285;1033,60.057,88,5.09e-80,290.0
CAGL0A04851g,root_000285;1033,60.057,88,5.09e-80,290.0
CAGL0A04851g,root_000285;1033,60.057,88,5.09e-80,290.0
CAGL0A04851g,root_000285;1033,60.057,88,5.09e-80,290.0
CAGL0A04851g,root_000285;1033,60.057,88,5.09e-80,290.0
CAGL0A04851g,root_000285;1033,54.167,88,2.77e-73,269.0
CAGL0A04851g,root_000285;1033,58.754,88,3.18e-69,256.0
CAGL0A04851g,root_000285;1033,58.754,88,3.18e-69,256.0
CAGL0A04851g,root_000285;1033,58.407,88,7.449999999999999e-69,255.0
CAGL0A04851g,root_000285;1033,58.407,88,7.449999999999999e-69,255.0
CAGL0A04851g,root_000285;1033,58.407,88,7.449999999999999e-69,255.0
CAGL0A04851g,root_000285;1033,58.407,88,7.449999999999999e-69,255.0
CAGL0A04851g,root_000285;1033,58.407,88,7.449999999999999e-69,255.0
CAGL0A04851g,root_000285;1033,58.407,88,7.449999999999999e-69,255.0
CAGL0A04851g,root_000285;1033,58.407,88,7.449999999999999e-69,255.0
CAGL0A04851g,root_000285;1033,58.407,88,7.449999999999999e-69,255.0
CAGL0A04851g,root_000285;1033,58.407,88,7.449999999999999e-69,255.0
CAGL0A04851g,root_000285;1033,58.407,88,7.449999999999999e-69,255.0
