species1,gene1,species2,gene2,cluster_id
S. cerevisiae,gene-YCR039C,C. glabrata,CAGL0B01265g,Cluster11700
S. cerevisiae,gene-YCL067C,C. glabrata,CAGL0B01265g,Cluster11700
S. cerevisiae,gene-YIL123W,C. glabrata,CAGL0G08668g,Cluster11703
C. glabrata,CAGL0L11704g,S. cerevisiae,gene-YER161C,Cluster11705
S. cerevisiae,gene-YFR001W,C. glabrata,CAGL0F02299g,Cluster11708
S. cerevisiae,gene-YGR264C,C. glabrata,CAGL0F08459g,Cluster11715
S. cerevisiae,gene-YNR020C,C. glabrata,CAGL0M10593g,Cluster11717
C. glabrata,CAGL0K07700g,S. cerevisiae,gene-YFL023W,Cluster11719
C. glabrata,CAGL0J05984g,S. cerevisiae,gene-YNL141W,Cluster11720
C. glabrata,CAGL0M04829g,S. cerevisiae,gene-YMR229C,Cluster11721
C. glabrata,CAGL0J10824g,S. cerevisiae,gene-YHR072W,Cluster11722
C. glabrata,CAGL0L07634g,S. cerevisiae,gene-YML002W,Cluster11726
C. glabrata,CAGL0L07634g,S. cerevisiae,gene-YML003W,Cluster11726
S. cerevisiae,gene-YFR024C-A,C. glabrata,CAGL0I08965g,Cluster11731
C. glabrata,CAGL0I08965g,S. cerevisiae,gene-YHR016C,Cluster11731
C. glabrata,CAGL0K06215g,S. cerevisiae,gene-YDR449C,Cluster11733
C. glabrata,CAGL0H03729g,S. cerevisiae,gene-YNL006W,Cluster11736
C. glabrata,CAGL0K09702g,S. cerevisiae,gene-YNL134C,Cluster1174
S. cerevisiae,gene-YFR002W,C. glabrata,CAGL0F02277g,Cluster11740
C. glabrata,CAGL0H08327g,S. cerevisiae,gene-YDR050C,Cluster11742
S. cerevisiae,gene-YDR280W,C. glabrata,CAGL0J00275g,Cluster11743
C. glabrata,CAGL0B03267g,S. cerevisiae,gene-YBR282W,Cluster11745
S. cerevisiae,gene-YOL127W,C. glabrata,CAGL0M03861g,Cluster11747
S. cerevisiae,gene-YBR171W,C. glabrata,CAGL0M06127g,Cluster11753
S. cerevisiae,gene-YOR104W,C. glabrata,CAGL0B04477g,Cluster11779
C. glabrata,CAGL0M02937g,S. cerevisiae,gene-YMR276W,Cluster1178
S. cerevisiae,gene-YDR030C,C. glabrata,CAGL0K11836g,Cluster11782
S. cerevisiae,gene-YLR381W,C. glabrata,CAGL0H05027g,Cluster11785
S. cerevisiae,gene-YIL154C,C. glabrata,CAGL0H06677g,Cluster11787
S. cerevisiae,gene-YML062C,C. glabrata,CAGL0L11220g,Cluster11790
C. glabrata,CAGL0J02222g,S. cerevisiae,gene-YER002W,Cluster11791
C. glabrata,CAGL0B00242g,S. cerevisiae,gene-YCL066W,Cluster11792
C. glabrata,CAGL0B00242g,S. cerevisiae,gene-YCR040W,Cluster11792
S. cerevisiae,gene-YCL066W,C. glabrata,CAGL0B01243g,Cluster11792
S. cerevisiae,gene-YCR040W,C. glabrata,CAGL0B01243g,Cluster11792
S. cerevisiae,gene-YJL173C,C. glabrata,CAGL0C00341g,Cluster11795
S. cerevisiae,gene-YOR327C,C. glabrata,CAGL0E05258g,Cluster1180
C. glabrata,CAGL0E05258g,S. cerevisiae,gene-YAL030W,Cluster1180
C. glabrata,CAGL0A02596g,S. cerevisiae,gene-YDR356W,Cluster1181
C. glabrata,CAGL0G01342g,S. cerevisiae,gene-YNL054W,Cluster11821
C. glabrata,CAGL0L11550g,S. cerevisiae,gene-YHR102W,Cluster11826
S. cerevisiae,gene-YDR523C,C. glabrata,CAGL0H01639g,Cluster11827
S. cerevisiae,gene-YJL106W,C. glabrata,CAGL0G04455g,Cluster11830
C. glabrata,CAGL0H01837g,S. cerevisiae,gene-YKL198C,Cluster11831
C. glabrata,CAGL0H01837g,S. cerevisiae,gene-YJR059W,Cluster11831
S. cerevisiae,gene-YKL018C-A,C. glabrata,CAGL0L09779g,Cluster11832
C. glabrata,CAGL0F04125g,S. cerevisiae,gene-YBL029W,Cluster11833
S. cerevisiae,gene-YNL044W,C. glabrata,CAGL0G01452g,Cluster11838
S. cerevisiae,gene-YER017C,C. glabrata,CAGL0H09416g,Cluster11840
S. cerevisiae,gene-YMR089C,C. glabrata,CAGL0J01353g,Cluster11841
C. glabrata,CAGL0D03278g,S. cerevisiae,gene-YLR021W,Cluster11852
S. cerevisiae,gene-YNCL0018W,C. glabrata,CAGL0L13497r,Cluster11860
S. cerevisiae,gene-YNCL0018W,C. glabrata,CAGL0M14245r,Cluster11860
S. cerevisiae,gene-YGL040C,C. glabrata,CAGL0D06138g,Cluster11864
C. glabrata,CAGL0L03113g,S. cerevisiae,gene-YKR030W,Cluster11866
S. cerevisiae,gene-YOR113W,C. glabrata,CAGL0I02827g,Cluster11869
C. glabrata,CAGL0B00858g,S. cerevisiae,gene-YCL032W,Cluster11871
C. glabrata,CAGL0M09229g,S. cerevisiae,gene-YJR085C,Cluster11874
S. cerevisiae,gene-YBL007C,C. glabrata,CAGL0E02783g,Cluster11879
C. glabrata,CAGL0F08349r,S. cerevisiae,gene-YNCH0016C,Cluster11880
C. glabrata,CAGL0D05566g,S. cerevisiae,gene-YLL012W,Cluster11883
C. glabrata,CAGL0L12408g,S. cerevisiae,gene-YPL030W,Cluster11894
C. glabrata,CAGL0I04928g,S. cerevisiae,gene-YER093C-A,Cluster11895
C. glabrata,CAGL0D03146g,S. cerevisiae,gene-YJL004C,Cluster1190
S. cerevisiae,gene-YDR483W,C. glabrata,CAGL0M07381g,Cluster11902
S. cerevisiae,gene-YPL048W,C. glabrata,CAGL0L12760g,Cluster11907
S. cerevisiae,gene-YDL117W,C. glabrata,CAGL0H10516g,Cluster11908
C. glabrata,CAGL0C03047g,S. cerevisiae,gene-YGL207W,Cluster11912
S. cerevisiae,gene-YML024W,C. glabrata,CAGL0K06149g,Cluster11915
S. cerevisiae,gene-YKL086W,C. glabrata,CAGL0L05258g,Cluster11918
C. glabrata,CAGL0L05896g,S. cerevisiae,gene-YGL174W,Cluster11920
C. glabrata,CAGL0I05786g,S. cerevisiae,gene-YNR008W,Cluster11929
S. cerevisiae,gene-YIL142W,C. glabrata,CAGL0L08272g,Cluster1193
S. cerevisiae,gene-YLR206W,C. glabrata,CAGL0A03872g,Cluster11939
S. cerevisiae,gene-YKL170W,C. glabrata,CAGL0M08338g,Cluster1194
C. glabrata,CAGL0H06171g,S. cerevisiae,gene-YAL020C,Cluster11948
S. cerevisiae,gene-YER005W,C. glabrata,CAGL0H09746g,Cluster11949
C. glabrata,CAGL0H03795g,S. cerevisiae,gene-YCL018W,Cluster11955
C. glabrata,CAGL0G04653g,S. cerevisiae,gene-YDR493W,Cluster11956
C. glabrata,CAGL0A03454g,S. cerevisiae,gene-YLR033W,Cluster11958
C. glabrata,CAGL0E05390g,S. cerevisiae,gene-YOR335C,Cluster1196
S. cerevisiae,gene-YLR014C,C. glabrata,CAGL0D02904g,Cluster11968
C. glabrata,CAGL0K02189g,S. cerevisiae,gene-YER128W,Cluster11969
C. glabrata,CAGL0J09130g,S. cerevisiae,gene-YDL189W,Cluster1197
C. glabrata,CAGL0F04587g,S. cerevisiae,gene-YBL046W,Cluster11970
C. glabrata,CAGL0M02651g,S. cerevisiae,gene-YPL133C,Cluster11973
S. cerevisiae,gene-YML076C,C. glabrata,CAGL0H04367g,Cluster11974
S. cerevisiae,gene-YFL021W,C. glabrata,CAGL0K07634g,Cluster11976
S. cerevisiae,gene-YER040W,C. glabrata,CAGL0C02277g,Cluster11978
C. glabrata,CAGL0A01001g,S. cerevisiae,gene-YLR326W,Cluster11980
S. cerevisiae,gene-YLR013W,C. glabrata,CAGL0I00902g,Cluster11982
C. glabrata,CAGL0I00902g,S. cerevisiae,gene-YCR018C,Cluster11982
C. glabrata,CAGL0J00891g,S. cerevisiae,gene-YKL143W,Cluster11988
C. glabrata,CAGL0C01177g,S. cerevisiae,gene-YLR226W,Cluster11992
C. glabrata,CAGL0E02321g,S. cerevisiae,gene-YOL011W,Cluster11993
S. cerevisiae,gene-YHR120W,C. glabrata,CAGL0L13002g,Cluster12000
S. cerevisiae,gene-YMR221C,C. glabrata,CAGL0F04015g,Cluster12024
S. cerevisiae,gene-YPL191C,C. glabrata,CAGL0G09251g,Cluster12026
S. cerevisiae,gene-YDR476C,C. glabrata,CAGL0M08932g,Cluster12032
C. glabrata,CAGL0K04081r,S. cerevisiae,gene-YNCL0045W,Cluster12034
C. glabrata,CAGL0I01430g,S. cerevisiae,gene-YJR047C,Cluster12059
C. glabrata,CAGL0I01430g,S. cerevisiae,gene-YEL034W,Cluster12059
S. cerevisiae,gene-YPL252C,C. glabrata,CAGL0H00660g,Cluster12088
C. glabrata,CAGL0B01661r,S. cerevisiae,gene-YNCE0028C,Cluster12090
C. glabrata,CAGL0I01848g,S. cerevisiae,gene-YGR221C,Cluster12096
C. glabrata,CAGL0L07612r,S. cerevisiae,gene-YNCO0012C,Cluster12099
C. glabrata,CAGL0L07612r,S. cerevisiae,gene-YNCL0007W,Cluster12099
S. cerevisiae,gene-YBL054W,C. glabrata,CAGL0I05060g,Cluster1210
S. cerevisiae,gene-YER088C,C. glabrata,CAGL0I05060g,Cluster1210
C. glabrata,CAGL0J00913g,S. cerevisiae,gene-YLR007W,Cluster12101
C. glabrata,CAGL0H05643g,S. cerevisiae,gene-YBR181C,Cluster12107
C. glabrata,CAGL0H05643g,S. cerevisiae,gene-YPL090C,Cluster12107
S. cerevisiae,gene-YBR181C,C. glabrata,CAGL0M06303g,Cluster12107
S. cerevisiae,gene-YPL090C,C. glabrata,CAGL0M06303g,Cluster12107
S. cerevisiae,gene-YNL297C,C. glabrata,CAGL0M03707g,Cluster12112
S. cerevisiae,gene-YOR142W,C. glabrata,CAGL0I07139g,Cluster12114
S. cerevisiae,gene-YFR008W,C. glabrata,CAGL0F02365g,Cluster12132
S. cerevisiae,gene-YLL005C,C. glabrata,CAGL0D05720g,Cluster12151
C. glabrata,CAGL0J10120g,S. cerevisiae,gene-YNL068C,Cluster12152
S. cerevisiae,gene-YNCD0017W,C. glabrata,CAGL0F05291r,Cluster12155
C. glabrata,CAGL0J03608g,S. cerevisiae,gene-YCR065W,Cluster12159
C. glabrata,CAGL0K05863g,S. cerevisiae,gene-YGL160W,Cluster12165
C. glabrata,CAGL0M11836g,S. cerevisiae,gene-YAL033W,Cluster12169
C. glabrata,CAGL0K06127g,S. cerevisiae,gene-YDR446W,Cluster12172
C. glabrata,CAGL0F05423g,S. cerevisiae,gene-YDR204W,Cluster12175
S. cerevisiae,gene-YGR072W,C. glabrata,CAGL0K01309g,Cluster12178
C. glabrata,CAGL0J07980g,S. cerevisiae,gene-YNL259C,Cluster12179
S. cerevisiae,gene-YHR076W,C. glabrata,CAGL0J10692g,Cluster12194
S. cerevisiae,gene-YBR290W,C. glabrata,CAGL0L02101g,Cluster12196
S. cerevisiae,gene-YGR118W,C. glabrata,CAGL0L04840g,Cluster12201
C. glabrata,CAGL0L04840g,S. cerevisiae,gene-YPR132W,Cluster12201
C. glabrata,CAGL0K03553g,S. cerevisiae,gene-YMR113W,Cluster12204
C. glabrata,CAGL0A01023g,S. cerevisiae,gene-YLR328W,Cluster12206
S. cerevisiae,gene-YMR244W,C. glabrata,CAGL0K07381g,Cluster12217
S. cerevisiae,gene-YGL198W,C. glabrata,CAGL0D01760g,Cluster12221
S. cerevisiae,gene-YFL007W,C. glabrata,CAGL0L08624g,Cluster12222
S. cerevisiae,gene-YHR106W,C. glabrata,CAGL0A02530g,Cluster12224
C. glabrata,CAGL0A02530g,S. cerevisiae,gene-YDR353W,Cluster12224
C. glabrata,CAGL0H02871g,S. cerevisiae,gene-YJL071W,Cluster12225
S. cerevisiae,gene-YCR019W,C. glabrata,CAGL0L07898g,Cluster12229
C. glabrata,CAGL0H09306g,S. cerevisiae,gene-YGR181W,Cluster12231
S. cerevisiae,gene-YLR083C,C. glabrata,CAGL0B01683g,Cluster12232
S. cerevisiae,gene-YDR107C,C. glabrata,CAGL0B01683g,Cluster12232
S. cerevisiae,gene-YNL242W,C. glabrata,CAGL0J07634g,Cluster12233
S. cerevisiae,gene-YDR246W,C. glabrata,CAGL0K11253g,Cluster12241
C. glabrata,CAGL0K08184g,S. cerevisiae,gene-YKR066C,Cluster12242
C. glabrata,CAGL0G04147g,S. cerevisiae,gene-YDR305C,Cluster12245
C. glabrata,CAGL0L02189g,S. cerevisiae,gene-YKR008W,Cluster12255
C. glabrata,CAGL0G04917g,S. cerevisiae,gene-YJL034W,Cluster12256
S. cerevisiae,gene-YDL155W,C. glabrata,CAGL0M11044g,Cluster12282
C. glabrata,CAGL0M11044g,S. cerevisiae,gene-YLR210W,Cluster12282
C. glabrata,CAGL0M12188g,S. cerevisiae,gene-YAL044C,Cluster12287
C. glabrata,CAGL0K09790g,S. cerevisiae,gene-YNL138W,Cluster12288
C. glabrata,CAGL0B01463g,S. cerevisiae,gene-YOL142W,Cluster12293
C. glabrata,CAGL0J07744g,S. cerevisiae,gene-YNL247W,Cluster12294
C. glabrata,CAGL0I07007g,S. cerevisiae,gene-YGL219C,Cluster12301
C. glabrata,CAGL0M03575g,S. cerevisiae,gene-YNL290W,Cluster12302
S. cerevisiae,gene-YLR386W,C. glabrata,CAGL0H06501g,Cluster12304
C. glabrata,CAGL0M10263g,S. cerevisiae,gene-YCL002C,Cluster12310
S. cerevisiae,gene-YEL050C,C. glabrata,CAGL0J11858g,Cluster12330
C. glabrata,CAGL0A01870g,S. cerevisiae,gene-YCR100C,Cluster12332
C. glabrata,CAGL0M00990g,S. cerevisiae,gene-YLR430W,Cluster12333
S. cerevisiae,gene-YGR174C,C. glabrata,CAGL0D05962g,Cluster12340
S. cerevisiae,gene-YKL186C,C. glabrata,CAGL0D00440g,Cluster12341
S. cerevisiae,gene-YNCK0006C,C. glabrata,CAGL0C03806r,Cluster1235
S. cerevisiae,gene-YMR305C,C. glabrata,CAGL0M13805g,Cluster12356
S. cerevisiae,gene-YNCJ0014C,C. glabrata,CAGL0D05038r,Cluster1236
C. glabrata,CAGL0J02838g,S. cerevisiae,gene-YER050C,Cluster12365
C. glabrata,CAGL0J06446r,S. cerevisiae,gene-YNCG0035W,Cluster12367
C. glabrata,CAGL0J06446r,S. cerevisiae,gene-YNCN0002C,Cluster12367
S. cerevisiae,gene-YNCG0035W,C. glabrata,CAGL0E02277r,Cluster12367
C. glabrata,CAGL0E02277r,S. cerevisiae,gene-YNCN0002C,Cluster12367
C. glabrata,CAGL0H00572g,S. cerevisiae,gene-YJR116W,Cluster12375
C. glabrata,CAGL0K01727g,S. cerevisiae,gene-YDL020C,Cluster12381
S. cerevisiae,gene-YDR415C,C. glabrata,CAGL0F02893g,Cluster12396
S. cerevisiae,gene-YIL143C,C. glabrata,CAGL0L08250g,Cluster12398
C. glabrata,CAGL0K03091g,S. cerevisiae,gene-YMR074C,Cluster12399
S. cerevisiae,gene-YDR068W,C. glabrata,CAGL0G05225g,Cluster12415
C. glabrata,CAGL0M03113g,S. cerevisiae,gene-YJL085W,Cluster12421
S. cerevisiae,gene-YMR132C,C. glabrata,CAGL0K03883g,Cluster12425
S. cerevisiae,gene-YKL014C,C. glabrata,CAGL0L09669g,Cluster12429
S. cerevisiae,gene-YDL202W,C. glabrata,CAGL0J09724g,Cluster12431
S. cerevisiae,gene-YHR123W,C. glabrata,CAGL0K09570g,Cluster12432
S. cerevisiae,gene-YNL130C,C. glabrata,CAGL0K09570g,Cluster12432
C. glabrata,CAGL0K05005g,S. cerevisiae,gene-YNL219C,Cluster12435
S. cerevisiae,gene-YMR053C,C. glabrata,CAGL0L05016g,Cluster12436
C. glabrata,CAGL0L05016g,S. cerevisiae,gene-YKL072W,Cluster12436
S. cerevisiae,gene-YBR203W,C. glabrata,CAGL0M05445g,Cluster12440
C. glabrata,CAGL0M02299g,S. cerevisiae,gene-YPL150W,Cluster12457
S. cerevisiae,gene-YDR346C,C. glabrata,CAGL0A02365g,Cluster12458
C. glabrata,CAGL0K01067g,S. cerevisiae,gene-YGR082W,Cluster1246
C. glabrata,CAGL0K03751g,S. cerevisiae,gene-YMR126C,Cluster12462
S. cerevisiae,gene-YJR139C,C. glabrata,CAGL0M00330g,Cluster12470
C. glabrata,CAGL0B04301g,S. cerevisiae,gene-YBR028C,Cluster12472
C. glabrata,CAGL0F04521g,S. cerevisiae,gene-YBL043W,Cluster12496
C. glabrata,CAGL0G00880r,S. cerevisiae,gene-YNCK0005C,Cluster12505
S. cerevisiae,gene-YPL228W,C. glabrata,CAGL0E06050g,Cluster12521
S. cerevisiae,gene-YHR005C,C. glabrata,CAGL0F06677g,Cluster12525
S. cerevisiae,gene-YOR228C,C. glabrata,CAGL0J04004g,Cluster1257
C. glabrata,CAGL0G03883g,S. cerevisiae,gene-YLL026W,Cluster1258
S. cerevisiae,gene-YDR171W,C. glabrata,CAGL0E00803g,Cluster1260
C. glabrata,CAGL0K06017g,S. cerevisiae,gene-YLR261C,Cluster1268
C. glabrata,CAGL0G09405r,S. cerevisiae,gene-YNCJ0019C,Cluster1271
C. glabrata,CAGL0D05126r,S. cerevisiae,gene-YNCC0009C,Cluster1294
S. cerevisiae,gene-YNCO0025W,C. glabrata,CAGL0J03883r,Cluster1295
S. cerevisiae,gene-YNCO0025W,C. glabrata,CAGL0J03872g,Cluster1295
S. cerevisiae,gene-YNCP0005C,C. glabrata,CAGL0J03883r,Cluster1295
S. cerevisiae,gene-YNCP0005C,C. glabrata,CAGL0J03872g,Cluster1295
C. glabrata,CAGL0G07150r,S. cerevisiae,gene-YNCD0029C,Cluster1300
C. glabrata,CAGL0J02596r,S. cerevisiae,gene-YNCD0029C,Cluster1300
C. glabrata,CAGL0F00935g,S. cerevisiae,gene-YOL044W,Cluster1301
C. glabrata,CAGL0M03971g,S. cerevisiae,gene-YNL311C,Cluster1303
C. glabrata,CAGL0F06435g,S. cerevisiae,gene-YMR059W,Cluster1316
C. glabrata,CAGL0H04411g,S. cerevisiae,gene-YOL021C,Cluster1317
C. glabrata,CAGL0M07051g,S. cerevisiae,gene-YMR287C,Cluster1318
C. glabrata,CAGL0M09020g,S. cerevisiae,gene-YJR095W,Cluster1323
C. glabrata,CAGL0L10780g,S. cerevisiae,gene-YNR016C,Cluster1324
C. glabrata,CAGL0L10780g,S. cerevisiae,gene-YMR207C,Cluster1324
C. glabrata,CAGL0H05951g,S. cerevisiae,gene-YPL107W,Cluster1325
C. glabrata,CAGL0E05148g,S. cerevisiae,gene-YGL156W,Cluster1327
S. cerevisiae,gene-YKL211C,C. glabrata,CAGL0F00253g,Cluster1333
C. glabrata,CAGL0K12650g,S. cerevisiae,gene-YFL037W,Cluster1338
C. glabrata,CAGL0I03124r,S. cerevisiae,gene-YNCM0008C,Cluster1353
C. glabrata,CAGL0A00671r,S. cerevisiae,gene-YNCN0011W,Cluster1354
C. glabrata,CAGL0A00671r,S. cerevisiae,gene-YNCL0001W,Cluster1354
S. cerevisiae,gene-YFR017C,C. glabrata,CAGL0K10428g,Cluster1359
C. glabrata,CAGL0G08041g,S. cerevisiae,gene-YDR091C,Cluster1363
S. cerevisiae,gene-YLR243W,C. glabrata,CAGL0G08294g,Cluster1364
S. cerevisiae,gene-YKL069W,C. glabrata,CAGL0F06127g,Cluster137
S. cerevisiae,gene-YGR284C,C. glabrata,CAGL0G00176g,Cluster1380
C. glabrata,CAGL0B01078g,S. cerevisiae,gene-YDR505C,Cluster1402
C. glabrata,CAGL0F09031g,S. cerevisiae,gene-YHR203C,Cluster1404
C. glabrata,CAGL0L08602g,S. cerevisiae,gene-YHR201C,Cluster1406
C. glabrata,CAGL0I09416g,S. cerevisiae,gene-YBR270C,Cluster1409
C. glabrata,CAGL0K10802r,S. cerevisiae,gene-YNCM0005C,Cluster1446
S. cerevisiae,gene-YML127W,C. glabrata,CAGL0B02541g,Cluster1448
S. cerevisiae,gene-YLL018C-A,C. glabrata,CAGL0D06578g,Cluster1449
C. glabrata,CAGL0K02497g,S. cerevisiae,gene-YPR016C,Cluster1450
S. cerevisiae,gene-YHR097C,C. glabrata,CAGL0A02409g,Cluster1458
S. cerevisiae,gene-YDR348C,C. glabrata,CAGL0A02409g,Cluster1458
S. cerevisiae,gene-YHL033C,C. glabrata,CAGL0E03938g,Cluster149
S. cerevisiae,gene-YNR039C,C. glabrata,CAGL0G07997g,Cluster1497
S. cerevisiae,gene-YNCG0019W,C. glabrata,CAGL0G04235r,Cluster1503
S. cerevisiae,gene-YNCK0016W,C. glabrata,CAGL0G04235r,Cluster1503
S. cerevisiae,gene-YNCD0031C,C. glabrata,CAGL0D01848r,Cluster1505
S. cerevisiae,gene-YDR522C,C. glabrata,CAGL0H01661g,Cluster151
C. glabrata,CAGL0H01661g,S. cerevisiae,gene-YCL048W,Cluster151
S. cerevisiae,gene-YKL068W,C. glabrata,CAGL0L04928g,Cluster1521
S. cerevisiae,gene-YKL068W,C. glabrata,CAGL0F06171g,Cluster1521
C. glabrata,CAGL0L04928g,S. cerevisiae,gene-YMR047C,Cluster1521
C. glabrata,CAGL0F06171g,S. cerevisiae,gene-YMR047C,Cluster1521
C. glabrata,CAGL0I05742g,S. cerevisiae,gene-YNR010W,Cluster1522
S. cerevisiae,gene-YDR085C,C. glabrata,CAGL0I08591g,Cluster154
S. cerevisiae,gene-YER158C,C. glabrata,CAGL0I08591g,Cluster154
S. cerevisiae,gene-YDR202C,C. glabrata,CAGL0F05445g,Cluster1562
C. glabrata,CAGL0C02849g,S. cerevisiae,gene-YOR265W,Cluster1569
S. cerevisiae,gene-YJL069C,C. glabrata,CAGL0H02937g,Cluster1570
C. glabrata,CAGL0H10450g,S. cerevisiae,gene-YDL114W,Cluster1571
C. glabrata,CAGL0F00231g,S. cerevisiae,gene-YJR077C,Cluster1572
S. cerevisiae,gene-YNL202W,C. glabrata,CAGL0J05852g,Cluster1574
S. cerevisiae,gene-YIL124W,C. glabrata,CAGL0G08690g,Cluster1576
S. cerevisiae,gene-YIR035C,C. glabrata,CAGL0F06919g,Cluster1578
S. cerevisiae,gene-YMR260C,C. glabrata,CAGL0H02409g,Cluster1588
C. glabrata,CAGL0L13486r,S. cerevisiae,gene-YNCL0016C,Cluster159
S. cerevisiae,gene-YNCL0016C,C. glabrata,CAGL0L13530r,Cluster159
C. glabrata,CAGL0M02640r,S. cerevisiae,gene-YNCO0024C,Cluster1591
C. glabrata,CAGL0K09746g,S. cerevisiae,gene-YNL136W,Cluster1605
C. glabrata,CAGL0M08382g,S. cerevisiae,gene-YKL167C,Cluster1611
S. cerevisiae,gene-YBR272C,C. glabrata,CAGL0I09460g,Cluster1616
C. glabrata,CAGL0I03476g,S. cerevisiae,gene-YDL160C,Cluster163
C. glabrata,CAGL0F03201g,S. cerevisiae,gene-YDR435C,Cluster1632
S. cerevisiae,gene-YOL141W,C. glabrata,CAGL0B01485g,Cluster1635
S. cerevisiae,gene-YDL031W,C. glabrata,CAGL0K01551g,Cluster164
C. glabrata,CAGL0K02387g,S. cerevisiae,gene-YGL171W,Cluster166
C. glabrata,CAGL0M02101g,S. cerevisiae,gene-YPL159C,Cluster1687
S. cerevisiae,gene-YHR211W,C. glabrata,CAGL0I10147g,Cluster1691
S. cerevisiae,gene-YHR211W,C. glabrata,CAGL0I10362g,Cluster1691
S. cerevisiae,gene-YHR211W,C. glabrata,CAGL0I10340g,Cluster1691
C. glabrata,CAGL0I10147g,S. cerevisiae,gene-YHR213W,Cluster1691
S. cerevisiae,gene-YHR213W,C. glabrata,CAGL0I10362g,Cluster1691
S. cerevisiae,gene-YHR213W,C. glabrata,CAGL0I10340g,Cluster1691
S. cerevisiae,gene-YER047C,C. glabrata,CAGL0J02728g,Cluster170
C. glabrata,CAGL0B04213g,S. cerevisiae,gene-YGR097W,Cluster171
C. glabrata,CAGL0B04213g,S. cerevisiae,gene-YPR115W,Cluster171
S. cerevisiae,gene-YNR032C-A,C. glabrata,CAGL0M10912g,Cluster1710
S. cerevisiae,gene-YFL034C-A,C. glabrata,CAGL0F01683g,Cluster1715
C. glabrata,CAGL0F01683g,S. cerevisiae,gene-YLR061W,Cluster1715
C. glabrata,CAGL0L06864g,S. cerevisiae,gene-YMR140W,Cluster1720
C. glabrata,CAGL0K07029g,S. cerevisiae,gene-YBR237W,Cluster173
S. cerevisiae,gene-YIL014W,C. glabrata,CAGL0H09240g,Cluster1733
C. glabrata,CAGL0G01276g,S. cerevisiae,gene-YNL050C,Cluster1736
C. glabrata,CAGL0L08976g,S. cerevisiae,gene-YFL002C,Cluster174
S. cerevisiae,gene-YLR427W,C. glabrata,CAGL0J04796g,Cluster1740
C. glabrata,CAGL0E04620g,S. cerevisiae,gene-YBR078W,Cluster1750
C. glabrata,CAGL0K00869g,S. cerevisiae,gene-YGR206W,Cluster1765
C. glabrata,CAGL0H04125g,S. cerevisiae,gene-YML086C,Cluster1768
C. glabrata,CAGL0E06468g,S. cerevisiae,gene-YKL146W,Cluster1769
S. cerevisiae,gene-YNL101W,C. glabrata,CAGL0G06622g,Cluster1770
S. cerevisiae,gene-YBR141C,C. glabrata,CAGL0A03674g,Cluster1774
S. cerevisiae,gene-YBL091C,C. glabrata,CAGL0G03641g,Cluster1775
S. cerevisiae,gene-YGR197C,C. glabrata,CAGL0B03971g,Cluster1777
S. cerevisiae,gene-YJR015W,C. glabrata,CAGL0B03971g,Cluster1777
S. cerevisiae,gene-YEL060C,C. glabrata,CAGL0E02651g,Cluster1780
S. cerevisiae,gene-YOR003W,C. glabrata,CAGL0E02651g,Cluster1780
C. glabrata,CAGL0F00583g,S. cerevisiae,gene-YDR517W,Cluster1789
C. glabrata,CAGL0F05489g,S. cerevisiae,gene-YDR200C,Cluster1827
C. glabrata,CAGL0F05489g,S. cerevisiae,gene-YLR238W,Cluster1827
C. glabrata,CAGL0L03960g,S. cerevisiae,gene-YHR115C,Cluster1828
C. glabrata,CAGL0L03960g,S. cerevisiae,gene-YNL116W,Cluster1828
S. cerevisiae,gene-YPL095C,C. glabrata,CAGL0M06237g,Cluster1829
C. glabrata,CAGL0M06237g,S. cerevisiae,gene-YBR177C,Cluster1829
S. cerevisiae,gene-YKL181W,C. glabrata,CAGL0D00550g,Cluster1830
C. glabrata,CAGL0I08393g,S. cerevisiae,gene-YPR163C,Cluster1831
C. glabrata,CAGL0H07117g,S. cerevisiae,gene-YDR319C,Cluster1835
S. cerevisiae,gene-YGL126W,C. glabrata,CAGL0I00330g,Cluster1836
S. cerevisiae,gene-YDR379W,C. glabrata,CAGL0I06512g,Cluster1849
S. cerevisiae,gene-YER155C,C. glabrata,CAGL0I06512g,Cluster1849
C. glabrata,CAGL0I09218g,S. cerevisiae,gene-YBR260C,Cluster1851
C. glabrata,CAGL0C05599g,S. cerevisiae,gene-YDL240W,Cluster1859
C. glabrata,CAGL0A02321g,S. cerevisiae,gene-YHR094C,Cluster1864
S. cerevisiae,gene-YNL187W,C. glabrata,CAGL0J11396g,Cluster1865
S. cerevisiae,gene-YBR273C,C. glabrata,CAGL0I09482g,Cluster187
S. cerevisiae,gene-YHR127W,C. glabrata,CAGL0H09086g,Cluster1918
S. cerevisiae,gene-YNL252C,C. glabrata,CAGL0J07832g,Cluster1935
S. cerevisiae,gene-YDR028C,C. glabrata,CAGL0K11814g,Cluster1937
S. cerevisiae,gene-YPL237W,C. glabrata,CAGL0H00957g,Cluster1960
S. cerevisiae,gene-YPL239W,C. glabrata,CAGL0H00935g,Cluster1961
S. cerevisiae,gene-YOR165W,C. glabrata,CAGL0L04466g,Cluster1964
C. glabrata,CAGL0J04048g,S. cerevisiae,gene-YPL135W,Cluster1965
C. glabrata,CAGL0J04048g,S. cerevisiae,gene-YOR226C,Cluster1965
S. cerevisiae,gene-YMR099C,C. glabrata,CAGL0K03289g,Cluster1966
