species1,gene1,species2,gene2,cluster_id
C. albicans,orf19.5904,K. lactis,gene:KLLA0_E12453g,Cluster11027
C. albicans,orf19.5904,S. cerevisiae,gene-YBR084C-A,Cluster11027
C. albicans,orf19.5904,S. cerevisiae,gene-YBL027W,Cluster11027
K. lactis,gene:KLLA0_E12453g,S. cerevisiae,gene-YBR084C-A,Cluster11027
K. lactis,gene:KLLA0_E12453g,S. cerevisiae,gene-YBL027W,Cluster11027
C. albicans,orf19.3942.1,S. cerevisiae,gene-YJR094W-A,Cluster11028
C. albicans,orf19.3942.1,K. lactis,gene:KLLA0_E05941g,Cluster11028
C. albicans,orf19.3942.1,S. cerevisiae,gene-YPR043W,Cluster11028
S. cerevisiae,gene-YJR094W-A,K. lactis,gene:KLLA0_E05941g,Cluster11028
K. lactis,gene:KLLA0_E05941g,S. cerevisiae,gene-YPR043W,Cluster11028
S. cerevisiae,gene-YIR008C,C. glabrata,CAGL0L09471g,Cluster11029
S. cerevisiae,gene-YIR008C,K. lactis,gene:KLLA0_B11682g,Cluster11029
S. cerevisiae,gene-YIR008C,C. albicans,orf19.4030,Cluster11029
C. glabrata,CAGL0L09471g,K. lactis,gene:KLLA0_B11682g,Cluster11029
C. glabrata,CAGL0L09471g,C. albicans,orf19.4030,Cluster11029
K. lactis,gene:KLLA0_B11682g,C. albicans,orf19.4030,Cluster11029
C. albicans,orf19.6236,S. cerevisiae,gene-YDL213C,Cluster11030
C. albicans,orf19.6236,K. lactis,gene:KLLA0_D08393g,Cluster11030
S. cerevisiae,gene-YDL213C,K. lactis,gene:KLLA0_D08393g,Cluster11030
C. albicans,orf19.606,K. lactis,gene:KLLA0_A02519g,Cluster11031
C. albicans,orf19.606,S. cerevisiae,gene-YLR352W,Cluster11031
C. albicans,orf19.606,C. glabrata,CAGL0B03113g,Cluster11031
K. lactis,gene:KLLA0_A02519g,S. cerevisiae,gene-YLR352W,Cluster11031
K. lactis,gene:KLLA0_A02519g,C. glabrata,CAGL0B03113g,Cluster11031
S. cerevisiae,gene-YLR352W,C. glabrata,CAGL0B03113g,Cluster11031
S. cerevisiae,gene-YOR238W,C. albicans,orf19.4061,Cluster11032
S. cerevisiae,gene-YGR202C,K. lactis,gene:KLLA0_E16611g,Cluster11033
S. cerevisiae,gene-YGR202C,C. albicans,orf19.4186,Cluster11033
K. lactis,gene:KLLA0_E16611g,C. albicans,orf19.4186,Cluster11033
K. lactis,gene:KLLA0_F11792g,C. glabrata,CAGL0H08349g,Cluster11034
K. lactis,gene:KLLA0_F11792g,S. cerevisiae,gene-YDR049W,Cluster11034
K. lactis,gene:KLLA0_F11792g,C. albicans,orf19.5368,Cluster11034
C. glabrata,CAGL0H08349g,S. cerevisiae,gene-YDR049W,Cluster11034
C. glabrata,CAGL0H08349g,C. albicans,orf19.5368,Cluster11034
S. cerevisiae,gene-YDR049W,C. albicans,orf19.5368,Cluster11034
C. albicans,orf19.2079,S. cerevisiae,gene-YHL018W,Cluster11035
C. albicans,orf19.2079,K. lactis,gene:KLLA0_F25454g,Cluster11035
S. cerevisiae,gene-YHL018W,K. lactis,gene:KLLA0_F25454g,Cluster11035
C. albicans,orf19.2275,C. glabrata,CAGL0H03531g,Cluster11036
C. albicans,orf19.2275,S. cerevisiae,gene-YGL068W,Cluster11036
C. albicans,orf19.2275,K. lactis,gene:KLLA0_D03212g,Cluster11036
C. glabrata,CAGL0H03531g,S. cerevisiae,gene-YGL068W,Cluster11036
C. glabrata,CAGL0H03531g,K. lactis,gene:KLLA0_D03212g,Cluster11036
S. cerevisiae,gene-YGL068W,K. lactis,gene:KLLA0_D03212g,Cluster11036
S. cerevisiae,gene-YGR240C,K. lactis,gene:KLLA0_A05544g,Cluster11038
S. cerevisiae,gene-YGR240C,C. albicans,orf19.3967,Cluster11038
K. lactis,gene:KLLA0_A05544g,C. albicans,orf19.3967,Cluster11038
C. albicans,orf19.6540,K. lactis,gene:KLLA0_F06248g,Cluster11039
C. albicans,orf19.6540,C. glabrata,CAGL0L10758g,Cluster11039
C. albicans,orf19.6540,S. cerevisiae,gene-YMR205C,Cluster11039
K. lactis,gene:KLLA0_F06248g,C. glabrata,CAGL0L10758g,Cluster11039
K. lactis,gene:KLLA0_F06248g,S. cerevisiae,gene-YMR205C,Cluster11039
C. glabrata,CAGL0L10758g,S. cerevisiae,gene-YMR205C,Cluster11039
S. cerevisiae,gene-YDR358W,K. lactis,gene:KLLA0_E21473g,Cluster11040
S. cerevisiae,gene-YDR358W,C. albicans,orf19.3006,Cluster11040
K. lactis,gene:KLLA0_E21473g,C. albicans,orf19.3006,Cluster11040
K. lactis,gene:KLLA0_A06556g,C. glabrata,CAGL0M08206g,Cluster11041
K. lactis,gene:KLLA0_A06556g,S. cerevisiae,gene-YJL171C,Cluster11041
K. lactis,gene:KLLA0_A06556g,C. albicans,orf19.1911,Cluster11041
C. glabrata,CAGL0M08206g,S. cerevisiae,gene-YJL171C,Cluster11041
C. glabrata,CAGL0M08206g,C. albicans,orf19.1911,Cluster11041
S. cerevisiae,gene-YJL171C,C. albicans,orf19.1911,Cluster11041
S. cerevisiae,gene-YBL033C,K. lactis,gene:KLLA0_B12375g,Cluster11045
S. cerevisiae,gene-YBL033C,C. albicans,orf19.2862,Cluster11045
K. lactis,gene:KLLA0_B12375g,C. albicans,orf19.2862,Cluster11045
C. albicans,orf19.4658,K. lactis,gene:KLLA0_E18503g,Cluster11047
C. albicans,orf19.2370,S. cerevisiae,gene-YNL258C,Cluster11048
C. albicans,orf19.2370,K. lactis,gene:KLLA0_C02695g,Cluster11048
S. cerevisiae,gene-YNL258C,K. lactis,gene:KLLA0_C02695g,Cluster11048
C. albicans,orf19.3603,S. cerevisiae,gene-YDL233W,Cluster11049
C. albicans,orf19.3603,K. lactis,gene:KLLA0_D19228g,Cluster11049
S. cerevisiae,gene-YDL233W,K. lactis,gene:KLLA0_D19228g,Cluster11049
S. cerevisiae,gene-YJR068W,K. lactis,gene:KLLA0_B13992g,Cluster11050
S. cerevisiae,gene-YJR068W,C. albicans,orf19.7035,Cluster11050
K. lactis,gene:KLLA0_B13992g,C. albicans,orf19.7035,Cluster11050
S. cerevisiae,gene-YPL041C,K. lactis,gene:KLLA0_D11836g,Cluster11054
S. cerevisiae,gene-YPL041C,C. albicans,orf19.1592,Cluster11054
K. lactis,gene:KLLA0_D11836g,C. albicans,orf19.1592,Cluster11054
K. lactis,gene:KLLA0_F19371g,S. cerevisiae,gene-YDR119W-A,Cluster11060
K. lactis,gene:KLLA0_F19371g,C. glabrata,CAGL0B01875g,Cluster11060
K. lactis,gene:KLLA0_F19382g,S. cerevisiae,gene-YDR119W-A,Cluster11060
K. lactis,gene:KLLA0_F19382g,C. glabrata,CAGL0B01875g,Cluster11060
S. cerevisiae,gene-YDR119W-A,C. glabrata,CAGL0B01875g,Cluster11060
C. albicans,orf19.558,C. glabrata,CAGL0E03916g,Cluster11061
C. albicans,orf19.558,S. cerevisiae,gene-YHL032C,Cluster11061
C. albicans,orf19.558,K. lactis,gene:KLLA0_E00595g,Cluster11061
C. glabrata,CAGL0E03916g,S. cerevisiae,gene-YHL032C,Cluster11061
C. glabrata,CAGL0E03916g,K. lactis,gene:KLLA0_E00595g,Cluster11061
S. cerevisiae,gene-YHL032C,K. lactis,gene:KLLA0_E00595g,Cluster11061
C. albicans,orf19.4751,S. cerevisiae,gene-YIL093C,Cluster11067
C. albicans,orf19.4751,K. lactis,gene:KLLA0_E08273g,Cluster11067
S. cerevisiae,gene-YIL093C,K. lactis,gene:KLLA0_E08273g,Cluster11067
C. albicans,orf19.3014,S. cerevisiae,gene-YER177W,Cluster11070
K. lactis,gene:KLLA0_F02145g,C. glabrata,CAGL0J04862g,Cluster11077
K. lactis,gene:KLLA0_F02145g,S. cerevisiae,gene-YJL047C,Cluster11077
C. glabrata,CAGL0J04862g,S. cerevisiae,gene-YJL047C,Cluster11077
S. cerevisiae,gene-YML037C,C. glabrata,CAGL0E04268g,Cluster11078
S. cerevisiae,gene-YGR170W,K. lactis,gene:KLLA0_F14927g,Cluster1108
S. cerevisiae,gene-YGR170W,C. albicans,orf19.3954,Cluster1108
K. lactis,gene:KLLA0_F14927g,C. albicans,orf19.3954,Cluster1108
C. albicans,orf19.7254,K. lactis,gene:KLLA0_F27115g,Cluster11084
C. albicans,orf19.7254,S. cerevisiae,gene-YPL005W,Cluster11084
K. lactis,gene:KLLA0_F27115g,S. cerevisiae,gene-YPL005W,Cluster11084
K. lactis,gene:KLLA0_D08008g,C. glabrata,CAGL0G05874g,Cluster11085
K. lactis,gene:KLLA0_D08008g,S. cerevisiae,gene-YHR143W-A,Cluster11085
K. lactis,gene:KLLA0_D08008g,C. albicans,orf19.7255,Cluster11085
C. glabrata,CAGL0G05874g,S. cerevisiae,gene-YHR143W-A,Cluster11085
C. glabrata,CAGL0G05874g,C. albicans,orf19.7255,Cluster11085
S. cerevisiae,gene-YHR143W-A,C. albicans,orf19.7255,Cluster11085
C. albicans,orf19.3419,K. lactis,gene:KLLA0_E18635g,Cluster11086
C. albicans,orf19.3419,C. glabrata,CAGL0L02035g,Cluster11086
C. albicans,orf19.3419,S. cerevisiae,gene-YKL029C,Cluster11086
K. lactis,gene:KLLA0_E18635g,C. glabrata,CAGL0L02035g,Cluster11086
K. lactis,gene:KLLA0_E18635g,S. cerevisiae,gene-YKL029C,Cluster11086
C. glabrata,CAGL0L02035g,S. cerevisiae,gene-YKL029C,Cluster11086
K. lactis,gene:KLLA0_F27995g,C. albicans,orf19.3418,Cluster11087
K. lactis,gene:KLLA0_A01738g,C. glabrata,CAGL0H04653g,Cluster11088
K. lactis,gene:KLLA0_A01738g,S. cerevisiae,gene-YML008C,Cluster11088
K. lactis,gene:KLLA0_A01738g,C. albicans,orf19.1631,Cluster11088
C. glabrata,CAGL0H04653g,S. cerevisiae,gene-YML008C,Cluster11088
C. glabrata,CAGL0H04653g,C. albicans,orf19.1631,Cluster11088
S. cerevisiae,gene-YML008C,C. albicans,orf19.1631,Cluster11088
C. albicans,orf19.4871,K. lactis,gene:KLLA0_D10241g,Cluster11089
C. albicans,orf19.4871,S. cerevisiae,gene-YML130C,Cluster11089
C. albicans,orf19.4871,C. glabrata,CAGL0H06919g,Cluster11089
K. lactis,gene:KLLA0_D10241g,S. cerevisiae,gene-YML130C,Cluster11089
K. lactis,gene:KLLA0_D10241g,C. glabrata,CAGL0H06919g,Cluster11089
S. cerevisiae,gene-YML130C,C. glabrata,CAGL0H06919g,Cluster11089
K. lactis,gene:KLLA0_F21582g,S. cerevisiae,gene-YDR337W,Cluster11090
K. lactis,gene:KLLA0_F21582g,C. albicans,orf19.2520,Cluster11090
S. cerevisiae,gene-YDR337W,C. albicans,orf19.2520,Cluster11090
C. albicans,orf19.5360,K. lactis,gene:KLLA0_F18568g,Cluster11091
C. albicans,orf19.5360,S. cerevisiae,gene-YDR045C,Cluster11091
K. lactis,gene:KLLA0_F18568g,S. cerevisiae,gene-YDR045C,Cluster11091
C. albicans,orf19.2276,S. cerevisiae,gene-YGL070C,Cluster11092
C. albicans,orf19.2276,K. lactis,gene:KLLA0_D03234g,Cluster11092
S. cerevisiae,gene-YGL070C,K. lactis,gene:KLLA0_D03234g,Cluster11092
C. albicans,orf19.487,S. cerevisiae,gene-YPL175W,Cluster11093
C. albicans,orf19.487,C. glabrata,CAGL0F03597g,Cluster11093
C. albicans,orf19.487,K. lactis,gene:KLLA0_C09713g,Cluster11093
S. cerevisiae,gene-YPL175W,C. glabrata,CAGL0F03597g,Cluster11093
S. cerevisiae,gene-YPL175W,K. lactis,gene:KLLA0_C09713g,Cluster11093
C. glabrata,CAGL0F03597g,K. lactis,gene:KLLA0_C09713g,Cluster11093
S. cerevisiae,gene-YJL170C,K. lactis,gene:KLLA0_A06578g,Cluster11096
C. albicans,orf19.391,S. cerevisiae,gene-YDR213W,Cluster111
C. glabrata,CAGL0L06374g,S. cerevisiae,gene-YER180C-A,Cluster11101
C. albicans,orf19.6316.4,S. cerevisiae,gene-YLR363W-A,Cluster11110
C. albicans,orf19.6316.4,K. lactis,gene:KLLA0_B08041g,Cluster11110
S. cerevisiae,gene-YLR363W-A,K. lactis,gene:KLLA0_B08041g,Cluster11110
C. albicans,orf19.1297,S. cerevisiae,gene-YDL113C,Cluster11113
C. albicans,orf19.1297,C. glabrata,CAGL0H10428g,Cluster11113
C. albicans,orf19.1297,K. lactis,gene:KLLA0_E09175g,Cluster11113
S. cerevisiae,gene-YDL113C,C. glabrata,CAGL0H10428g,Cluster11113
S. cerevisiae,gene-YDL113C,K. lactis,gene:KLLA0_E09175g,Cluster11113
C. glabrata,CAGL0H10428g,K. lactis,gene:KLLA0_E09175g,Cluster11113
K. lactis,gene:KLLA0_C11935g,C. glabrata,CAGL0I08635g,Cluster11114
K. lactis,gene:KLLA0_C11935g,S. cerevisiae,gene-YER159C,Cluster11114
K. lactis,gene:KLLA0_C11935g,C. albicans,orf19.2736,Cluster11114
C. glabrata,CAGL0I08635g,S. cerevisiae,gene-YER159C,Cluster11114
C. glabrata,CAGL0I08635g,C. albicans,orf19.2736,Cluster11114
S. cerevisiae,gene-YER159C,C. albicans,orf19.2736,Cluster11114
K. lactis,gene:KLLA0_F11913g,S. cerevisiae,gene-YDR106W,Cluster11115
C. albicans,orf19.7052,S. cerevisiae,gene-YOR109W,Cluster1112
C. albicans,orf19.7052,K. lactis,gene:KLLA0_F23551g,Cluster1112
C. albicans,orf19.7052,S. cerevisiae,gene-YNL106C,Cluster1112
S. cerevisiae,gene-YOR109W,K. lactis,gene:KLLA0_F23551g,Cluster1112
K. lactis,gene:KLLA0_F23551g,S. cerevisiae,gene-YNL106C,Cluster1112
K. lactis,gene:KLLA0_D19723g,S. cerevisiae,gene-YNL233W,Cluster1114
K. lactis,gene:KLLA0_D19723g,C. albicans,orf19.4457,Cluster1114
S. cerevisiae,gene-YNL233W,C. albicans,orf19.4457,Cluster1114
C. glabrata,CAGL0L12452g,S. cerevisiae,gene-YPL032C,Cluster11142
C. glabrata,CAGL0L12452g,K. lactis,gene:KLLA0_D11946g,Cluster11142
S. cerevisiae,gene-YPL032C,K. lactis,gene:KLLA0_D11946g,Cluster11142
K. lactis,gene:KLLA0_D18348g,S. cerevisiae,gene-YLR168C,Cluster11143
K. lactis,gene:KLLA0_D18348g,C. glabrata,CAGL0G08195g,Cluster11143
S. cerevisiae,gene-YLR168C,C. glabrata,CAGL0G08195g,Cluster11143
K. lactis,gene:KLLA0_D12540g,S. cerevisiae,gene-YMR194W,Cluster11145
S. cerevisiae,gene-YGR008C,K. lactis,gene:KLLA0_C18117g,Cluster11148
K. lactis,gene:KLLA0_B06974g,S. cerevisiae,gene-YNCD0015C,Cluster11150
C. albicans,orf19.6796,K. lactis,gene:KLLA0_B09306g,Cluster11151
C. albicans,orf19.6796,S. cerevisiae,gene-YBR111C,Cluster11151
K. lactis,gene:KLLA0_B09306g,S. cerevisiae,gene-YBR111C,Cluster11151
K. lactis,gene:KLLA0_E03367g,S. cerevisiae,gene-YHR013C,Cluster11152
K. lactis,gene:KLLA0_E03367g,C. glabrata,CAGL0E04444g,Cluster11152
K. lactis,gene:KLLA0_E03367g,C. albicans,orf19.7617,Cluster11152
S. cerevisiae,gene-YHR013C,C. glabrata,CAGL0E04444g,Cluster11152
S. cerevisiae,gene-YHR013C,C. albicans,orf19.7617,Cluster11152
C. glabrata,CAGL0E04444g,C. albicans,orf19.7617,Cluster11152
C. albicans,orf19.5574,S. cerevisiae,gene-YGR012W,Cluster11153
C. albicans,orf19.5574,K. lactis,gene:KLLA0_C18029g,Cluster11153
S. cerevisiae,gene-YGR012W,K. lactis,gene:KLLA0_C18029g,Cluster11153
S. cerevisiae,gene-YPL112C,K. lactis,gene:KLLA0_F00726g,Cluster11154
S. cerevisiae,gene-YPL112C,C. albicans,orf19.5575,Cluster11154
K. lactis,gene:KLLA0_F00726g,C. albicans,orf19.5575,Cluster11154
S. cerevisiae,gene-YLR151C,K. lactis,gene:KLLA0_D17292g,Cluster11155
S. cerevisiae,gene-YLR151C,C. albicans,orf19.6591,Cluster11155
K. lactis,gene:KLLA0_D17292g,C. albicans,orf19.6591,Cluster11155
C. albicans,orf19.1721,K. lactis,gene:KLLA0_F04037g,Cluster11156
C. albicans,orf19.1721,S. cerevisiae,gene-YNL036W,Cluster11156
K. lactis,gene:KLLA0_F04037g,S. cerevisiae,gene-YNL036W,Cluster11156
C. albicans,orf19.4357,K. lactis,gene:KLLA0_B12419g,Cluster11157
C. albicans,orf19.4357,S. cerevisiae,gene-YKL133C,Cluster11157
C. albicans,orf19.4357,S. cerevisiae,gene-YMR115W,Cluster11157
C. albicans,orf19.4357,C. glabrata,CAGL0D02134g,Cluster11157
K. lactis,gene:KLLA0_B12419g,S. cerevisiae,gene-YKL133C,Cluster11157
K. lactis,gene:KLLA0_B12419g,S. cerevisiae,gene-YMR115W,Cluster11157
K. lactis,gene:KLLA0_B12419g,C. glabrata,CAGL0D02134g,Cluster11157
S. cerevisiae,gene-YKL133C,C. glabrata,CAGL0D02134g,Cluster11157
S. cerevisiae,gene-YMR115W,C. glabrata,CAGL0D02134g,Cluster11157
C. albicans,orf19.5346,K. lactis,gene:KLLA0_D01617g,Cluster11158
C. albicans,orf19.5346,S. cerevisiae,gene-YML114C,Cluster11158
K. lactis,gene:KLLA0_D01617g,S. cerevisiae,gene-YML114C,Cluster11158
K. lactis,gene:KLLA0_A07975g,S. cerevisiae,gene-YOR070C,Cluster11159
K. lactis,gene:KLLA0_A07975g,C. albicans,orf19.3811,Cluster11159
S. cerevisiae,gene-YOR070C,C. albicans,orf19.3811,Cluster11159
C. albicans,orf19.5917.3,K. lactis,gene:KLLA0_E02751g,Cluster11160
C. albicans,orf19.5917.3,S. cerevisiae,gene-YDR381W,Cluster11160
K. lactis,gene:KLLA0_E02751g,S. cerevisiae,gene-YDR381W,Cluster11160
C. glabrata,CAGL0L03454g,S. cerevisiae,gene-YJL092W,Cluster11166
C. glabrata,CAGL0L03454g,K. lactis,gene:KLLA0_F14234g,Cluster11166
S. cerevisiae,gene-YJL092W,K. lactis,gene:KLLA0_F14234g,Cluster11166
S. cerevisiae,gene-YDR516C,K. lactis,gene:KLLA0_C01155g,Cluster11167
S. cerevisiae,gene-YDR515W,K. lactis,gene:KLLA0_B00517g,Cluster11172
K. lactis,gene:KLLA0_B13541g,C. glabrata,CAGL0K02695g,Cluster11178
K. lactis,gene:KLLA0_B13541g,S. cerevisiae,gene-YHL006C,Cluster11178
C. glabrata,CAGL0K02695g,S. cerevisiae,gene-YHL006C,Cluster11178
K. lactis,gene:KLLA0_F08283g,C. glabrata,CAGL0G01848g,Cluster11179
K. lactis,gene:KLLA0_F08283g,S. cerevisiae,gene-YPR101W,Cluster11179
C. glabrata,CAGL0G01848g,S. cerevisiae,gene-YPR101W,Cluster11179
C. glabrata,CAGL0F02409r,S. cerevisiae,gene-YNCO0002W,Cluster1118
C. glabrata,CAGL0F02409r,S. cerevisiae,gene-YNCN0010C,Cluster1118
C. albicans,orf19.4201,S. cerevisiae,gene-YDR456W,Cluster11184
C. albicans,orf19.4201,K. lactis,gene:KLLA0_B01738g,Cluster11184
S. cerevisiae,gene-YDR456W,K. lactis,gene:KLLA0_B01738g,Cluster11184
C. albicans,orf19.7077,S. cerevisiae,gene-YOL152W,Cluster11189
K. lactis,gene:KLLA0_F19041g,S. cerevisiae,gene-YDR109C,Cluster11190
K. lactis,gene:KLLA0_F19041g,C. albicans,orf19.2737,Cluster11190
S. cerevisiae,gene-YDR109C,C. albicans,orf19.2737,Cluster11190
S. cerevisiae,gene-YDR499W,K. lactis,gene:KLLA0_C01892g,Cluster11191
S. cerevisiae,gene-YDR499W,C. albicans,orf19.666,Cluster11191
K. lactis,gene:KLLA0_C01892g,C. albicans,orf19.666,Cluster11191
C. albicans,orf19.5531,K. lactis,gene:KLLA0_D17226g,Cluster11192
C. albicans,orf19.5531,S. cerevisiae,gene-YDR168W,Cluster11192
C. albicans,orf19.5531,C. glabrata,CAGL0E00913g,Cluster11192
K. lactis,gene:KLLA0_D17226g,S. cerevisiae,gene-YDR168W,Cluster11192
K. lactis,gene:KLLA0_D17226g,C. glabrata,CAGL0E00913g,Cluster11192
S. cerevisiae,gene-YDR168W,C. glabrata,CAGL0E00913g,Cluster11192
C. albicans,orf19.248,S. cerevisiae,gene-YPL195W,Cluster11193
C. albicans,orf19.248,K. lactis,gene:KLLA0_E19405g,Cluster11193
S. cerevisiae,gene-YPL195W,K. lactis,gene:KLLA0_E19405g,Cluster11193
S. cerevisiae,gene-YDR306C,K. lactis,gene:KLLA0_C10120g,Cluster11194
S. cerevisiae,gene-YDR306C,C. albicans,orf19.432,Cluster11194
K. lactis,gene:KLLA0_C10120g,C. albicans,orf19.432,Cluster11194
C. albicans,orf19.4705,K. lactis,gene:KLLA0_C17688g,Cluster11195
C. albicans,orf19.4705,S. cerevisiae,gene-YER168C,Cluster11195
K. lactis,gene:KLLA0_C17688g,S. cerevisiae,gene-YER168C,Cluster11195
C. albicans,orf19.5515,S. cerevisiae,gene-YPL215W,Cluster11196
C. albicans,orf19.5515,K. lactis,gene:KLLA0_B02112g,Cluster11196
S. cerevisiae,gene-YPL215W,K. lactis,gene:KLLA0_B02112g,Cluster11196
K. lactis,gene:KLLA0_F01254g,S. cerevisiae,gene-YBR275C,Cluster11197
K. lactis,gene:KLLA0_F01254g,C. albicans,orf19.427,Cluster11197
S. cerevisiae,gene-YBR275C,C. albicans,orf19.427,Cluster11197
C. albicans,orf19.4798,K. lactis,gene:KLLA0_C07326g,Cluster11198
C. albicans,orf19.4798,S. cerevisiae,gene-YMR212C,Cluster11198
K. lactis,gene:KLLA0_C07326g,S. cerevisiae,gene-YMR212C,Cluster11198
S. cerevisiae,gene-YBR288C,C. glabrata,CAGL0L02145g,Cluster11199
S. cerevisiae,gene-YBR288C,K. lactis,gene:KLLA0_E18789g,Cluster11199
S. cerevisiae,gene-YBR288C,C. albicans,orf19.1204,Cluster11199
C. glabrata,CAGL0L02145g,K. lactis,gene:KLLA0_E18789g,Cluster11199
C. glabrata,CAGL0L02145g,C. albicans,orf19.1204,Cluster11199
K. lactis,gene:KLLA0_E18789g,C. albicans,orf19.1204,Cluster11199
C. albicans,orf19.6628,K. lactis,gene:KLLA0_C02079g,Cluster112
C. glabrata,CAGL0K03223g,S. cerevisiae,gene-YHL019C,Cluster11201
C. glabrata,CAGL0K03223g,K. lactis,gene:KLLA0_F25432g,Cluster11201
C. glabrata,CAGL0K03223g,C. albicans,orf19.2078,Cluster11201
S. cerevisiae,gene-YHL019C,K. lactis,gene:KLLA0_F25432g,Cluster11201
S. cerevisiae,gene-YHL019C,C. albicans,orf19.2078,Cluster11201
K. lactis,gene:KLLA0_F25432g,C. albicans,orf19.2078,Cluster11201
C. albicans,orf19.5230,K. lactis,gene:KLLA0_F21032g,Cluster11203
C. albicans,orf19.5230,S. cerevisiae,gene-YBR146W,Cluster11203
C. albicans,orf19.5230,C. glabrata,CAGL0L06732g,Cluster11203
K. lactis,gene:KLLA0_F21032g,S. cerevisiae,gene-YBR146W,Cluster11203
K. lactis,gene:KLLA0_F21032g,C. glabrata,CAGL0L06732g,Cluster11203
S. cerevisiae,gene-YBR146W,C. glabrata,CAGL0L06732g,Cluster11203
C. albicans,orf19.5011,K. lactis,gene:KLLA0_D00726g,Cluster11209
C. albicans,orf19.5011,S. cerevisiae,gene-YPL269W,Cluster11209
K. lactis,gene:KLLA0_D00726g,S. cerevisiae,gene-YPL269W,Cluster11209
K. lactis,gene:KLLA0_D16566g,S. cerevisiae,gene-YDR150W,Cluster11210
K. lactis,gene:KLLA0_D16566g,C. albicans,orf19.4715,Cluster11210
S. cerevisiae,gene-YDR150W,C. albicans,orf19.4715,Cluster11210
C. albicans,orf19.7010,S. cerevisiae,gene-YIL001W,Cluster11213
C. albicans,orf19.7010,K. lactis,gene:KLLA0_D13838g,Cluster11213
S. cerevisiae,gene-YIL001W,K. lactis,gene:KLLA0_D13838g,Cluster11213
C. albicans,orf19.2213,S. cerevisiae,gene-YGR042W,Cluster11214
C. albicans,orf19.2213,K. lactis,gene:KLLA0_A02563g,Cluster11214
S. cerevisiae,gene-YGR042W,K. lactis,gene:KLLA0_A02563g,Cluster11214
C. albicans,orf19.3022,K. lactis,gene:KLLA0_D18051g,Cluster11216
C. albicans,orf19.3022,S. cerevisiae,gene-YDR175C,Cluster11216
K. lactis,gene:KLLA0_D18051g,S. cerevisiae,gene-YDR175C,Cluster11216
S. cerevisiae,gene-YBR264C,K. lactis,gene:KLLA0_F01232g,Cluster11217
S. cerevisiae,gene-YBR264C,C. albicans,orf19.430,Cluster11217
K. lactis,gene:KLLA0_F01232g,C. albicans,orf19.430,Cluster11217
S. cerevisiae,gene-YNL093W,C. albicans,orf19.7216,Cluster11218
K. lactis,gene:KLLA0_F17072g,S. cerevisiae,gene-YMR138W,Cluster11219
K. lactis,gene:KLLA0_F17072g,C. albicans,orf19.2925,Cluster11219
S. cerevisiae,gene-YMR138W,C. albicans,orf19.2925,Cluster11219
K. lactis,gene:KLLA0_E12805g,S. cerevisiae,gene-YPL051W,Cluster11220
K. lactis,gene:KLLA0_E12805g,C. glabrata,CAGL0L12826g,Cluster11220
K. lactis,gene:KLLA0_E12805g,C. albicans,orf19.2297,Cluster11220
S. cerevisiae,gene-YPL051W,C. glabrata,CAGL0L12826g,Cluster11220
S. cerevisiae,gene-YPL051W,C. albicans,orf19.2297,Cluster11220
C. glabrata,CAGL0L12826g,C. albicans,orf19.2297,Cluster11220
C. albicans,orf19.5200,K. lactis,gene:KLLA0_D03652g,Cluster11228
C. albicans,orf19.5200,S. cerevisiae,gene-YDL047W,Cluster11228
C. albicans,orf19.5200,C. glabrata,CAGL0K01331g,Cluster11228
K. lactis,gene:KLLA0_D03652g,S. cerevisiae,gene-YDL047W,Cluster11228
K. lactis,gene:KLLA0_D03652g,C. glabrata,CAGL0K01331g,Cluster11228
S. cerevisiae,gene-YDL047W,C. glabrata,CAGL0K01331g,Cluster11228
C. albicans,orf19.1683,S. cerevisiae,gene-YDL188C,Cluster11229
C. albicans,orf19.1683,K. lactis,gene:KLLA0_F05357g,Cluster11229
S. cerevisiae,gene-YDL188C,K. lactis,gene:KLLA0_F05357g,Cluster11229
S. cerevisiae,gene-YJL155C,K. lactis,gene:KLLA0_B07513g,Cluster11232
S. cerevisiae,gene-YJL155C,C. albicans,orf19.6423,Cluster11232
K. lactis,gene:KLLA0_B07513g,C. albicans,orf19.6423,Cluster11232
C. albicans,orf19.2308,K. lactis,gene:KLLA0_B11363g,Cluster11233
C. albicans,orf19.2308,S. cerevisiae,gene-YOL136C,Cluster11233
C. albicans,orf19.2308,K. lactis,gene:KLLA0_E07107g,Cluster11233
K. lactis,gene:KLLA0_B11363g,S. cerevisiae,gene-YOL136C,Cluster11233
S. cerevisiae,gene-YOL136C,K. lactis,gene:KLLA0_E07107g,Cluster11233
C. albicans,orf19.3774,S. cerevisiae,gene-YNR032W,Cluster11234
C. albicans,orf19.3774,K. lactis,gene:KLLA0_C08503g,Cluster11234
S. cerevisiae,gene-YNR032W,K. lactis,gene:KLLA0_C08503g,Cluster11234
S. cerevisiae,gene-YDR075W,K. lactis,gene:KLLA0_E10055g,Cluster11235
S. cerevisiae,gene-YDR075W,C. albicans,orf19.4378,Cluster11235
K. lactis,gene:KLLA0_E10055g,C. albicans,orf19.4378,Cluster11235
K. lactis,gene:KLLA0_D04488g,C. glabrata,CAGL0E06424g,Cluster11236
K. lactis,gene:KLLA0_D04488g,S. cerevisiae,gene-YKL150W,Cluster11236
K. lactis,gene:KLLA0_D04488g,C. albicans,orf19.3507,Cluster11236
