gene_id,synergy_id,synergy_length,gffread_length,synergy_stops,gffread_stops,identity,length_ratio,has_premature_stops,identity_group
CAGL0K11528g,ZYU_004198,482,354,35,0,3.389830508474576,1.3615819209039548,True,Low (<50%)
CAGL0M01716g,ZYU_004970,708,435,16,0,4.597701149425287,1.6275862068965516,True,Low (<50%)
CAGL0C01793g,ZYU_000513,174,111,7,0,1.8018018018018018,1.5675675675675675,True,Low (<50%)
CAGL0B02123g,ZYU_000305,686,275,43,0,6.181818181818182,2.4945454545454546,True,Low (<50%)
CAGL0H10582g,ZYU_002634,900,790,8,0,5.949367088607595,1.139240506329114,True,Low (<50%)
CAGL0H04411g,ZYU_002349,1028,1007,3,0,6.653426017874876,1.0208540218470705,True,Low (<50%)
CAGL0M00440g,ZYU_004912,315,232,25,0,4.741379310344827,1.3577586206896552,True,Low (<50%)
CAGL0J08184g,ZYU_003498,975,572,60,0,4.545454545454546,1.7045454545454546,True,Low (<50%)
CAGL0L10912g,ZYU_004766,753,651,58,0,4.45468509984639,1.1566820276497696,True,Low (<50%)
CAGL0G00726g,ZYU_001717,713,627,40,0,4.4657097288676235,1.1371610845295055,True,Low (<50%)
CAGL0F04939g,ZYU_001496,1699,772,143,0,4.792746113989637,2.2007772020725387,True,Low (<50%)
CAGL0H09328g,ZYU_002577,157,69,14,0,8.695652173913043,2.2753623188405796,True,Low (<50%)
CAGL0L10208g,ZYU_004734,884,584,64,0,4.4520547945205475,1.5136986301369864,True,Low (<50%)
CAGL0G00264g,ZYU_001697,940,288,68,0,6.944444444444445,3.263888888888889,True,Low (<50%)
CAGL0M01892g,ZYU_004978,341,340,1,0,98.23529411764706,1.0029411764705882,False,High (>90%)
CAGL0M11814g,ZYU_005447,445,414,19,0,7.729468599033816,1.0748792270531402,True,Low (<50%)
CAGL0M00242g,ZYU_004903,414,345,9,0,5.797101449275362,1.2,True,Low (<50%)
CAGL0D01320g,ZYU_000746,315,160,28,0,2.5,1.96875,True,Low (<50%)
CAGL0F00803g,ZYU_001317,947,838,77,0,4.77326968973747,1.130071599045346,True,Low (<50%)
CAGL0I03696g,ZYU_002792,645,477,72,0,4.821802935010482,1.3522012578616351,True,Low (<50%)
CAGL0B03201g,ZYU_000355,398,318,20,0,4.716981132075472,1.251572327044025,True,Low (<50%)
CAGL0K01683g,ZYU_003739,567,400,33,0,6.0,1.4175,True,Low (<50%)
CAGL0F02871g,ZYU_001405,401,368,37,0,6.25,1.0896739130434783,True,Low (<50%)
CAGL0H10120g,ZYU_002612,676,495,34,0,3.4343434343434343,1.3656565656565656,True,Low (<50%)
CAGL0K00671g,ZYU_003693,245,138,7,0,6.521739130434782,1.7753623188405796,True,Low (<50%)
CAGL0G06974g,ZYU_002004,154,153,1,0,98.0392156862745,1.0065359477124183,False,High (>90%)
CAGL0F01397g,ZYU_001341,820,729,77,0,4.526748971193416,1.1248285322359397,True,Low (<50%)
CAGL0M13453g,ZYU_005522,905,646,89,0,5.41795665634675,1.4009287925696594,True,Low (<50%)
CAGL0G02535g,ZYU_001802,206,140,15,0,7.142857142857142,1.4714285714285715,True,Low (<50%)
CAGL0F04477g,ZYU_001475,862,242,60,0,7.024793388429752,3.56198347107438,True,Low (<50%)
CAGL0A00957g,ZYU_000036,604,403,49,0,6.20347394540943,1.498759305210918,True,Low (<50%)
CAGL0H05709g,ZYU_002409,845,645,13,0,6.2015503875969,1.310077519379845,True,Low (<50%)
CAGL0E02233g,ZYU_001089,341,266,15,0,4.511278195488721,1.281954887218045,True,Low (<50%)
CAGL0K04103g,ZYU_003852,308,234,15,0,4.700854700854701,1.3162393162393162,True,Low (<50%)
CAGL0K03817g,ZYU_003838,1442,1317,116,0,5.694760820045558,1.0949126803340927,True,Low (<50%)
CAGL0A03454g,ZYU_000151,578,486,14,0,5.761316872427984,1.1893004115226338,True,Low (<50%)
CAGL0M10725g,ZYU_005396,596,323,44,0,6.5015479876160995,1.8452012383900929,True,Low (<50%)
CAGL0E04510g,ZYU_001190,742,703,79,0,5.547652916073969,1.0554765291607398,True,Low (<50%)
CAGL0L01089g,ZYU_004307,2461,2152,248,0,4.646840148698884,1.1435873605947955,True,Low (<50%)
CAGL0E05456g,ZYU_001234,383,318,19,0,4.40251572327044,1.2044025157232705,True,Low (<50%)
CAGL0G06050g,ZYU_001963,453,74,16,0,1.3513513513513513,6.121621621621622,True,Low (<50%)
CAGL0E05588g,ZYU_001240,1056,887,107,0,6.538895152198422,1.1905298759864713,True,Low (<50%)
CAGL0G03531g,ZYU_001849,218,167,12,0,3.592814371257485,1.3053892215568863,True,Low (<50%)
CAGL0G05566g,ZYU_001940,572,280,29,0,5.714285714285714,2.0428571428571427,True,Low (<50%)
CAGL0G07188g,ZYU_002014,275,274,1,0,97.08029197080292,1.0036496350364963,False,High (>90%)
CAGL0M07722g,ZYU_005260,1353,1267,81,0,6.550907655880031,1.0678768745067087,True,Low (<50%)
CAGL0M13189g,ZYU_005509,808,541,37,0,4.990757855822551,1.4935304990757856,True,Low (<50%)
CAGL0J05808g,ZYU_003386,240,99,19,0,3.0303030303030303,2.4242424242424243,True,Low (<50%)
CAGL0L04114g,ZYU_004448,681,580,59,0,7.241379310344828,1.1741379310344828,True,Low (<50%)
CAGL0G05511g,ZYU_001937,957,674,88,0,3.4124629080118694,1.4198813056379822,True,Low (<50%)
CAGL0K06787g,ZYU_003977,1258,1175,64,0,5.361702127659575,1.0706382978723403,True,Low (<50%)
CAGL0B00418g,ZYU_000226,1825,743,66,0,6.191117092866756,2.4562584118438764,True,Low (<50%)
CAGL0K05335g,ZYU_003910,1419,529,78,0,5.482041587901701,2.68241965973535,True,Low (<50%)
CAGL0G02717g,ZYU_001811,649,515,35,0,4.660194174757281,1.2601941747572816,True,Low (<50%)
CAGL0E03740g,ZYU_001155,438,331,35,0,4.833836858006042,1.3232628398791542,True,Low (<50%)
CAGL0J11352g,ZYU_003639,814,771,4,0,7.263294422827498,1.0557717250324254,True,Low (<50%)
CAGL0F00517g,ZYU_001305,1088,454,42,0,5.947136563876652,2.39647577092511,True,Low (<50%)
CAGL0M11506g,ZYU_005431,415,348,6,0,5.747126436781609,1.1925287356321839,True,Low (<50%)
CAGL0D05632g,ZYU_000947,56,55,1,0,100.0,1.018181818181818,False,High (>90%)
CAGL0H00682g,ZYU_002177,1208,1046,42,0,6.309751434034416,1.1548757170172084,True,Low (<50%)
CAGL0C02211g,ZYU_000533,756,481,32,0,6.237006237006238,1.5717255717255718,True,Low (<50%)
CAGL0K01859g,ZYU_003747,522,323,16,0,5.263157894736842,1.6160990712074303,True,Low (<50%)
CAGL0M06501g,ZYU_005194,195,194,1,0,100.0,1.0051546391752577,False,High (>90%)
CAGL0G07689g,ZYU_002038,846,215,47,0,3.255813953488372,3.9348837209302325,True,Low (<50%)
CAGL0I07997g,ZYU_002998,914,784,114,0,5.1020408163265305,1.1658163265306123,True,Low (<50%)
CAGL0G02057g,ZYU_001781,760,274,32,0,4.37956204379562,2.7737226277372264,True,Low (<50%)
CAGL0G07667g,ZYU_002037,898,258,47,0,5.038759689922481,3.4806201550387597,True,Low (<50%)
CAGL0G00143g,ZYU_001692,160,159,1,0,96.22641509433963,1.0062893081761006,False,High (>90%)
CAGL0M06875g,ZYU_005211,387,339,5,0,4.71976401179941,1.1415929203539823,True,Low (<50%)
CAGL0L05896g,ZYU_004531,506,235,15,0,3.404255319148936,2.1531914893617023,True,Low (<50%)
CAGL0H09262g,ZYU_002574,731,625,32,0,4.96,1.1696,True,Low (<50%)
CAGL0F01639g,ZYU_001351,506,264,21,0,5.681818181818182,1.9166666666666667,True,Low (<50%)
CAGL0C00209g,ZYU_000444,1603,437,110,0,5.491990846681922,3.668192219679634,True,Low (<50%)
CAGL0K08162g,ZYU_004044,1234,716,136,0,4.4692737430167595,1.723463687150838,True,Low (<50%)
CAGL0K10604g,ZYU_004153,583,446,42,0,6.502242152466367,1.3071748878923768,True,Low (<50%)
CAGL0M13101g,ZYU_005505,931,341,32,0,6.158357771260997,2.730205278592375,True,Low (<50%)
CAGL0C01837g,ZYU_000515,341,340,1,0,98.23529411764706,1.0029411764705882,False,High (>90%)
CAGL0A03410g,ZYU_000149,309,247,29,0,4.8582995951417,1.2510121457489878,True,Low (<50%)
CAGL0F03179g,ZYU_001420,743,533,9,0,5.816135084427768,1.3939962476547842,True,Low (<50%)
CAGL0K10318g,ZYU_004141,1234,917,82,0,4.143947655398037,1.3456924754634678,True,Low (<50%)
CAGL0L04950g,ZYU_004489,890,805,54,0,5.46583850931677,1.1055900621118013,True,Low (<50%)
CAGL0J11506g,ZYU_003646,1217,1164,8,0,7.731958762886598,1.04553264604811,True,Low (<50%)
CAGL0F00187g,ZYU_001290,655,570,48,0,6.140350877192982,1.1491228070175439,True,Low (<50%)
CAGL0L07304g,ZYU_004597,426,350,30,0,5.714285714285714,1.217142857142857,True,Low (<50%)
CAGL0J06666g,ZYU_003427,328,112,15,0,9.821428571428571,2.9285714285714284,True,Low (<50%)
CAGL0G08888g,ZYU_002092,215,214,1,0,98.13084112149532,1.0046728971962617,False,High (>90%)
CAGL0K04345g,ZYU_003863,1214,647,33,0,6.646058732612056,1.8763523956723338,True,Low (<50%)
CAGL0K07051g,ZYU_003989,620,417,38,0,3.597122302158273,1.486810551558753,True,Low (<50%)
CAGL0C00814g,ZYU_000473,146,145,1,0,97.93103448275862,1.006896551724138,False,High (>90%)
CAGL0I01848g,ZYU_002711,863,701,10,0,8.84450784593438,1.231098430813124,True,Low (<50%)
CAGL0M08624g,ZYU_005300,508,379,17,0,7.12401055408971,1.3403693931398417,True,Low (<50%)
CAGL0H09042g,ZYU_002564,428,387,30,0,5.167958656330749,1.1059431524547803,True,Low (<50%)
CAGL0M06633g,ZYU_005200,274,157,18,0,5.095541401273886,1.7452229299363058,True,Low (<50%)
CAGL0F00737g,ZYU_001315,1038,795,69,0,4.654088050314465,1.3056603773584905,True,Low (<50%)
CAGL0K07117g,ZYU_003993,646,460,63,0,6.086956521739131,1.4043478260869566,True,Low (<50%)
CAGL0E03245g,ZYU_001133,838,425,80,0,6.352941176470588,1.9717647058823529,True,Low (<50%)
CAGL0M03575g,ZYU_005057,705,331,16,0,5.740181268882175,2.1299093655589125,True,Low (<50%)
CAGL0F00473g,ZYU_001303,693,144,61,0,4.166666666666666,4.8125,True,Low (<50%)
CAGL0H06391g,ZYU_002440,708,659,66,0,5.462822458270106,1.0743550834597875,True,Low (<50%)
CAGL0A03190g,ZYU_000138,270,241,3,0,4.979253112033195,1.120331950207469,True,Low (<50%)
CAGL0K12078g,ZYU_004224,520,463,47,0,6.047516198704104,1.123110151187905,True,Low (<50%)
CAGL0J05346g,ZYU_003365,728,477,74,0,6.079664570230608,1.5262054507337526,True,Low (<50%)
CAGL0B01705g,ZYU_000286,988,672,90,0,5.803571428571429,1.4702380952380953,True,Low (<50%)
CAGL0G02321g,ZYU_001793,384,344,4,0,6.104651162790697,1.1162790697674418,True,Low (<50%)
CAGL0K03531g,ZYU_003825,314,125,11,0,5.6000000000000005,2.512,True,Low (<50%)
CAGL0A04389g,ZYU_000194,495,101,15,0,1.9801980198019802,4.900990099009901,True,Low (<50%)
CAGL0F03619g,ZYU_001439,719,718,1,0,98.74651810584957,1.001392757660167,False,High (>90%)
CAGL0K10252g,ZYU_004138,1394,1267,90,0,6.235201262825572,1.100236779794791,True,Low (<50%)
CAGL0I07733g,ZYU_002984,1005,957,80,0,6.269592476489027,1.0501567398119123,True,Low (<50%)
CAGL0E02783g,ZYU_001114,1317,1203,6,0,5.985037406483791,1.0947630922693268,True,Low (<50%)
CAGL0L03333g,ZYU_004411,626,450,12,0,6.888888888888889,1.3911111111111112,True,Low (<50%)
CAGL0D02398g,ZYU_000798,299,230,10,0,6.086956521739131,1.3,True,Low (<50%)
CAGL0C05137g,ZYU_000666,897,422,33,0,5.213270142180095,2.125592417061611,True,Low (<50%)
CAGL0A01540g,ZYU_000059,667,105,22,0,4.761904761904762,6.352380952380952,True,Low (<50%)
CAGL0H06545g,ZYU_002448,591,492,10,0,3.861788617886179,1.201219512195122,True,Low (<50%)
CAGL0I10428g,ZYU_003104,1264,1163,6,0,5.846947549441101,1.0868443680137576,True,Low (<50%)
CAGL0M06127g,ZYU_005177,872,230,47,0,5.6521739130434785,3.791304347826087,True,Low (<50%)
CAGL0G01826g,ZYU_001770,335,174,9,0,6.321839080459771,1.9252873563218391,True,Low (<50%)
CAGL0H05885g,ZYU_002418,674,446,14,0,6.950672645739911,1.5112107623318385,True,Low (<50%)
CAGL0I06853g,ZYU_002943,753,545,43,0,5.871559633027523,1.381651376146789,True,Low (<50%)
CAGL0G08294g,ZYU_002067,499,271,10,0,5.535055350553505,1.8413284132841328,True,Low (<50%)
CAGL0G07645g,ZYU_002036,94,93,1,0,100.0,1.010752688172043,False,High (>90%)
CAGL0H04015g,ZYU_002330,363,327,32,0,8.256880733944955,1.110091743119266,True,Low (<50%)
CAGL0L10670g,ZYU_004754,457,263,23,0,6.083650190114068,1.7376425855513309,True,Low (<50%)
CAGL0H08415g,ZYU_002535,214,110,12,0,10.0,1.9454545454545455,True,Low (<50%)
CAGL0F02827g,ZYU_001403,401,343,27,0,3.7900874635568513,1.1690962099125364,True,Low (<50%)
CAGL0J01958g,ZYU_003213,763,701,3,0,9.700427960057063,1.0884450784593438,True,Low (<50%)
CAGL0L06402g,ZYU_004555,1966,1535,143,0,6.188925081433225,1.2807817589576547,True,Low (<50%)
CAGL0F04279g,ZYU_001466,370,295,21,0,5.762711864406779,1.2542372881355932,True,Low (<50%)
CAGL0G01276g,ZYU_001745,243,223,3,0,8.071748878923767,1.0896860986547086,True,Low (<50%)
CAGL0M13079g,ZYU_005504,475,204,29,0,5.88235294117647,2.3284313725490198,True,Low (<50%)
CAGL0K03157g,ZYU_003807,1163,724,66,0,4.41988950276243,1.606353591160221,True,Low (<50%)
CAGL0C02717g,ZYU_000557,401,288,26,0,4.166666666666666,1.3923611111111112,True,Low (<50%)
CAGL0M07001g,ZYU_005219,290,78,17,0,6.41025641025641,3.717948717948718,True,Low (<50%)
CAGL0F04367g,ZYU_001470,469,265,12,0,7.169811320754717,1.769811320754717,True,Low (<50%)
CAGL0L05456g,ZYU_004511,1160,306,71,0,5.88235294117647,3.7908496732026142,True,Low (<50%)
CAGL0D04862g,ZYU_000911,947,919,54,0,5.223068552774755,1.030467899891186,True,Low (<50%)
CAGL0E03564g,ZYU_001148,730,545,43,0,4.220183486238533,1.3394495412844036,True,Low (<50%)
CAGL0G09779g,ZYU_002134,322,207,28,0,6.280193236714976,1.5555555555555556,True,Low (<50%)
CAGL0J11935g,ZYU_003666,1143,1142,1,0,100.0,1.000875656742557,False,High (>90%)
CAGL0B04983g,ZYU_000438,157,156,1,0,99.35897435897436,1.0064102564102564,False,High (>90%)
CAGL0M10417g,ZYU_005383,2229,209,84,0,6.220095693779904,10.665071770334928,True,Low (<50%)
CAGL0M04169g,ZYU_005084,694,373,29,0,5.361930294906166,1.8605898123324396,True,Low (<50%)
CAGL0K04895g,ZYU_003890,379,355,39,0,4.788732394366197,1.0676056338028168,True,Low (<50%)
CAGL0H09636g,ZYU_002591,647,235,27,0,7.234042553191489,2.753191489361702,True,Low (<50%)
CAGL0H07425g,ZYU_002491,402,380,50,0,5.263157894736842,1.0578947368421052,True,Low (<50%)
CAGL0E02255g,ZYU_001090,216,124,21,0,4.838709677419355,1.7419354838709677,True,Low (<50%)
CAGL0M14091g,ZYU_005551,1505,213,112,0,5.633802816901409,7.065727699530516,True,Low (<50%)
CAGL0C02013g,ZYU_000524,608,329,19,0,3.64741641337386,1.8480243161094225,True,Low (<50%)
CAGL0M08778g,ZYU_005307,272,136,8,0,8.823529411764707,2.0,True,Low (<50%)
CAGL0J00187g,ZYU_003134,533,279,45,0,5.376344086021505,1.9103942652329748,True,Low (<50%)
CAGL0D03124g,ZYU_000831,726,725,1,0,99.72413793103449,1.0013793103448276,False,High (>90%)
CAGL0I10296g,ZYU_003098,469,468,1,0,98.71794871794873,1.0021367521367521,False,High (>90%)
CAGL0M14047g,ZYU_005549,1772,359,93,0,5.571030640668524,4.935933147632312,True,Low (<50%)
CAGL0F04873g,ZYU_001493,821,693,11,0,5.194805194805195,1.1847041847041848,True,Low (<50%)
CAGL0J04378g,ZYU_003323,618,551,8,0,7.259528130671507,1.1215970961887478,True,Low (<50%)
CAGL0J06138g,ZYU_003402,882,405,61,0,6.91358024691358,2.1777777777777776,True,Low (<50%)
CAGL0F00429g,ZYU_001301,218,192,18,0,3.6458333333333335,1.1354166666666667,True,Low (<50%)
CAGL0D05786g,ZYU_000954,579,423,42,0,5.4373522458628845,1.3687943262411348,True,Low (<50%)
CAGL0H03685g,ZYU_002314,592,474,7,0,6.751054852320674,1.248945147679325,True,Low (<50%)
CAGL0C05511g,ZYU_000684,368,309,30,0,2.912621359223301,1.190938511326861,True,Low (<50%)
CAGL0D06094g,ZYU_000967,287,158,15,0,3.79746835443038,1.8164556962025316,True,Low (<50%)
CAGL0G08690g,ZYU_002083,415,294,9,0,4.761904761904762,1.41156462585034,True,Low (<50%)
CAGL0I00748g,ZYU_002662,777,530,38,0,5.283018867924529,1.4660377358490566,True,Low (<50%)
CAGL0M03267g,ZYU_005040,350,266,30,0,4.887218045112782,1.3157894736842106,True,Low (<50%)
CAGL0G05632g,ZYU_001943,433,256,22,0,6.25,1.69140625,True,Low (<50%)
CAGL0G01804g,ZYU_001769,593,286,26,0,7.3426573426573425,2.0734265734265733,True,Low (<50%)
CAGL0I10604g,ZYU_003112,276,211,12,0,5.687203791469194,1.3080568720379147,True,Low (<50%)
CAGL0I00286g,ZYU_002641,644,555,33,0,4.684684684684685,1.1603603603603603,True,Low (<50%)
CAGL0K06589g,ZYU_003968,303,221,27,0,4.524886877828054,1.3710407239819005,True,Low (<50%)
CAGL0J07854g,ZYU_003481,574,432,63,0,5.092592592592593,1.3287037037037037,True,Low (<50%)
CAGL0B02563g,ZYU_000326,588,515,37,0,4.854368932038835,1.141747572815534,True,Low (<50%)
CAGL0H00825g,ZYU_002183,1086,436,72,0,6.422018348623854,2.4908256880733943,True,Low (<50%)
CAGL0M09713g,ZYU_005349,412,368,36,0,4.891304347826087,1.1195652173913044,True,Low (<50%)
CAGL0G09801g,ZYU_002135,798,719,58,0,5.285118219749652,1.109874826147427,True,Low (<50%)
CAGL0F01287g,ZYU_001337,834,480,36,0,3.958333333333333,1.7375,True,Low (<50%)
CAGL0K06380g,ZYU_003958,264,69,19,0,4.3478260869565215,3.8260869565217392,True,Low (<50%)
CAGL0E06688g,ZYU_001287,1075,975,38,0,5.128205128205128,1.1025641025641026,True,Low (<50%)
CAGL0L03520g,ZYU_004420,1490,1447,210,0,4.561161022805805,1.0297166551485832,True,Low (<50%)
CAGL0K07634g,ZYU_004017,846,459,31,0,6.535947712418301,1.8431372549019607,True,Low (<50%)
CAGL0A04301g,ZYU_000190,1015,452,43,0,4.20353982300885,2.245575221238938,True,Low (<50%)
CAGL0F05181g,ZYU_001507,716,612,72,0,5.392156862745098,1.1699346405228759,True,Low (<50%)
CAGL0B02277g,ZYU_000313,369,230,12,0,4.3478260869565215,1.6043478260869566,True,Low (<50%)
CAGL0G07175g,ZYU_002013,867,866,1,0,97.45958429561202,1.0011547344110854,False,High (>90%)
CAGL0H04279g,ZYU_002342,53,52,1,0,100.0,1.0192307692307692,False,High (>90%)
CAGL0J08657g,ZYU_003518,608,557,4,0,5.026929982046679,1.0915619389587075,True,Low (<50%)
CAGL0F03135g,ZYU_001418,459,395,45,0,5.822784810126582,1.1620253164556962,True,Low (<50%)
CAGL0M00858g,ZYU_004931,378,315,7,0,5.714285714285714,1.2,True,Low (<50%)
CAGL0L12980g,ZYU_004861,1196,1111,49,0,5.8505850585058505,1.0765076507650766,True,Low (<50%)
CAGL0J02128g,ZYU_003222,146,94,6,0,10.638297872340425,1.553191489361702,True,Low (<50%)
CAGL0D01518g,ZYU_000755,370,297,23,0,6.0606060606060606,1.245791245791246,True,Low (<50%)
CAGL0I04422g,ZYU_002827,937,422,60,0,4.265402843601896,2.220379146919431,True,Low (<50%)
CAGL0G03443g,ZYU_001845,1422,1113,86,0,4.941599281221923,1.2776280323450135,True,Low (<50%)
CAGL0J05610g,ZYU_003377,1533,1406,205,0,4.76529160739687,1.0903271692745378,True,Low (<50%)
CAGL0E05764g,ZYU_001248,588,549,32,0,5.828779599271402,1.0710382513661203,True,Low (<50%)
CAGL0L11308g,ZYU_004785,418,352,6,0,5.113636363636364,1.1875,True,Low (<50%)
CAGL0G08866g,ZYU_002091,610,609,1,0,99.01477832512316,1.0016420361247949,False,High (>90%)
CAGL0L02585g,ZYU_004376,875,773,64,0,5.433376455368694,1.131953428201811,True,Low (<50%)
CAGL0B04103g,ZYU_000399,774,277,25,0,5.054151624548736,2.7942238267148016,True,Low (<50%)
CAGL0I02024g,ZYU_002719,432,400,43,0,4.0,1.08,True,Low (<50%)
CAGL0M12232g,ZYU_005466,183,114,11,0,7.894736842105263,1.605263157894737,True,Low (<50%)
CAGL0A03058g,ZYU_000132,953,792,72,0,3.9141414141414144,1.2032828282828283,True,Low (<50%)
CAGL0L03179g,ZYU_004404,270,203,25,0,6.896551724137931,1.3300492610837438,True,Low (<50%)
CAGL0E03267g,ZYU_001134,869,154,43,0,5.194805194805195,5.642857142857143,True,Low (<50%)
CAGL0C01353g,ZYU_000492,982,897,99,0,4.570791527313267,1.0947603121516165,True,Low (<50%)
CAGL0E03432g,ZYU_001142,157,156,1,0,99.35897435897436,1.0064102564102564,False,High (>90%)
CAGL0J10626g,ZYU_003607,535,534,1,0,99.812734082397,1.0018726591760299,False,High (>90%)
CAGL0G06006g,ZYU_001961,301,110,16,0,4.545454545454546,2.7363636363636363,True,Low (<50%)
CAGL0M04653g,ZYU_005107,1125,959,106,0,4.275286757038582,1.173096976016684,True,Low (<50%)
CAGL0L07722g,ZYU_004615,530,416,46,0,5.769230769230769,1.2740384615384615,True,Low (<50%)
CAGL0K10208g,ZYU_004136,457,309,43,0,6.472491909385113,1.4789644012944985,True,Low (<50%)
CAGL0D01078g,ZYU_000734,1038,906,12,0,6.73289183222958,1.1456953642384107,True,Low (<50%)
CAGL0M01760g,ZYU_004972,1802,1499,155,0,4.869913275517011,1.2021347565043363,True,Low (<50%)
CAGL0L01969g,ZYU_004348,351,236,38,0,6.3559322033898304,1.4872881355932204,True,Low (<50%)
CAGL0I02354g,ZYU_002734,498,437,6,0,7.780320366132723,1.139588100686499,True,Low (<50%)
CAGL0H02475g,ZYU_002256,803,802,1,0,98.75311720698254,1.0012468827930174,False,High (>90%)
CAGL0B04675g,ZYU_000424,482,396,49,0,5.555555555555555,1.2171717171717171,True,Low (<50%)
CAGL0M09108g,ZYU_005322,1255,1109,97,0,6.311992786293959,1.1316501352569883,True,Low (<50%)
CAGL0J07304g,ZYU_003456,548,483,62,0,4.3478260869565215,1.134575569358178,True,Low (<50%)
CAGL0H03795g,ZYU_002319,645,365,24,0,5.7534246575342465,1.7671232876712328,True,Low (<50%)
CAGL0M11572g,ZYU_005434,221,119,14,0,5.88235294117647,1.8571428571428572,True,Low (<50%)
CAGL0C03630g,ZYU_000600,764,396,57,0,6.565656565656567,1.9292929292929293,True,Low (<50%)
CAGL0D02970g,ZYU_000824,377,210,33,0,1.9047619047619049,1.7952380952380953,True,Low (<50%)
CAGL0J11044g,ZYU_003625,820,736,4,0,8.28804347826087,1.1141304347826086,True,Low (<50%)
CAGL0A02596g,ZYU_000108,915,872,4,0,7.68348623853211,1.0493119266055047,True,Low (<50%)
CAGL0M01738g,ZYU_004971,1508,1385,180,0,4.837545126353791,1.0888086642599277,True,Low (<50%)
CAGL0M08448g,ZYU_005291,1015,921,77,0,5.320304017372422,1.1020629750271445,True,Low (<50%)
CAGL0G09493g,ZYU_002120,1557,1408,211,0,5.681818181818182,1.1058238636363635,True,Low (<50%)
CAGL0H04367g,ZYU_002347,1232,945,28,0,5.9259259259259265,1.3037037037037038,True,Low (<50%)
CAGL0J02640g,ZYU_003244,798,547,78,0,5.301645338208409,1.4588665447897624,True,Low (<50%)
CAGL0A01133g,ZYU_000044,918,801,74,0,4.49438202247191,1.146067415730337,True,Low (<50%)
CAGL0C04631g,ZYU_000643,360,332,1,0,6.927710843373494,1.0843373493975903,False,Low (<50%)
CAGL0G05329g,ZYU_001928,155,95,9,0,5.263157894736842,1.631578947368421,True,Low (<50%)
CAGL0G08272g,ZYU_002066,697,549,57,0,6.0109289617486334,1.2695810564663024,True,Low (<50%)
CAGL0G01991g,ZYU_001778,520,489,33,0,4.294478527607362,1.0633946830265848,True,Low (<50%)
CAGL0K02629g,ZYU_003784,646,373,54,0,5.630026809651475,1.7319034852546917,True,Low (<50%)
CAGL0E02387g,ZYU_001097,1106,195,62,0,6.666666666666667,5.671794871794872,True,Low (<50%)
CAGL0H06215g,ZYU_002432,1375,1095,74,0,5.47945205479452,1.2557077625570776,True,Low (<50%)
CAGL0I07953g,ZYU_002995,1758,1235,44,0,7.206477732793521,1.4234817813765182,True,Low (<50%)
CAGL0J06776g,ZYU_003432,1159,1027,13,0,5.647517039922103,1.1285296981499513,True,Low (<50%)
CAGL0F02079g,ZYU_001371,1683,1223,187,0,6.295993458708095,1.3761242845461978,True,Low (<50%)
CAGL0E01287g,ZYU_001046,639,413,17,0,5.569007263922518,1.5472154963680387,True,Low (<50%)
CAGL0J07678g,ZYU_003473,497,108,42,0,2.7777777777777777,4.601851851851852,True,Low (<50%)
CAGL0G05313g,ZYU_001927,762,517,37,0,4.835589941972921,1.4738878143133463,True,Low (<50%)
CAGL0A03498g,ZYU_000153,781,679,80,0,5.007363770250368,1.150220913107511,True,Low (<50%)
CAGL0L02387g,ZYU_004367,407,111,21,0,8.108108108108109,3.6666666666666665,True,Low (<50%)
CAGL0I01188g,ZYU_002682,775,391,27,0,5.115089514066496,1.9820971867007673,True,Low (<50%)
CAGL0C00946g,ZYU_000479,441,76,33,0,9.210526315789473,5.802631578947368,True,Low (<50%)
CAGL0L13134g,ZYU_004868,764,733,77,0,5.184174624829468,1.0422919508867667,True,Low (<50%)
CAGL0M13717g,ZYU_005534,657,513,65,0,1.7543859649122806,1.280701754385965,True,Low (<50%)
CAGL0I03872g,ZYU_002800,1509,762,95,0,5.6430446194225725,1.9803149606299213,True,Low (<50%)
CAGL0J01980g,ZYU_003214,1291,1052,15,0,5.133079847908745,1.2271863117870723,True,Low (<50%)
CAGL0H02101g,ZYU_002239,206,129,20,0,3.10077519379845,1.5968992248062015,True,Low (<50%)
CAGL0I10450g,ZYU_003105,190,162,10,0,4.320987654320987,1.1728395061728396,True,Low (<50%)
CAGL0G03883g,ZYU_001864,1318,908,31,0,5.39647577092511,1.4515418502202644,True,Low (<50%)
CAGL0J04928g,ZYU_003348,1118,1065,117,0,3.6619718309859155,1.0497652582159624,True,Low (<50%)
CAGL0L08316g,ZYU_004648,304,253,29,0,5.138339920948617,1.2015810276679841,True,Low (<50%)
CAGL0K12518g,ZYU_004244,461,374,6,0,7.219251336898395,1.232620320855615,True,Low (<50%)
CAGL0B04015g,ZYU_000395,572,402,32,0,5.721393034825871,1.4228855721393034,True,Low (<50%)
CAGL0I03410g,ZYU_002779,774,724,83,0,5.110497237569061,1.069060773480663,True,Low (<50%)
CAGL0B02453g,ZYU_000321,610,316,36,0,3.79746835443038,1.9303797468354431,True,Low (<50%)
CAGL0D02574g,ZYU_000806,1122,1017,151,0,5.3097345132743365,1.103244837758112,True,Low (<50%)
CAGL0F03883g,ZYU_001451,1025,523,73,0,5.736137667304015,1.9598470363288718,True,Low (<50%)
CAGL0I07183g,ZYU_002958,1625,771,98,0,7.522697795071336,2.1076523994811933,True,Low (<50%)
