gene_id,transcript_id,exon_length,cds_length,utr_size,utr_percentage,match,source
CAGL0D04840g,CAGL0D04840g-T,1263,591,672,53.20665083135392,False,CGD
CAGL0D04862g,CAGL0D04862g-T,2839,2760,79,2.782669954209229,False,CGD
CAGL0D04884g,CAGL0D04884g-T,1839,1692,147,7.99347471451876,False,CGD
CAGL0D04928g,CAGL0D04928g-T,1461,1359,102,6.981519507186857,False,CGD
CAGL0D04950g,CAGL0D04950g-T,1120,885,235,20.982142857142858,False,CGD
CAGL0D04972g,CAGL0D04972g-T,1611,1107,504,31.28491620111732,False,CGD
CAGL0D04994g,CAGL0D04994g-T,2433,2079,354,14.549938347718866,False,CGD
CAGL0D05016g,CAGL0D05016g-T,973,687,286,29.393627954779035,False,CGD
CAGL0D05060g,CAGL0D05060g-T,3537,1533,2004,56.65818490245971,False,CGD
CAGL0D05082g,CAGL0D05082g-T,1973,1602,371,18.80385200202737,False,CGD
CAGL0D05104g,CAGL0D05104g-T,1013,804,209,20.63178677196446,False,CGD
CAGL0D05148g,CAGL0D05148g-T,1902,327,1575,82.80757097791798,False,CGD
CAGL0D05170g,CAGL0D05170g-T,2126,1602,524,24.64722483537159,False,CGD
CAGL0D05192g,CAGL0D05192g-T,823,372,451,54.79951397326853,False,CGD
CAGL0D05214g,CAGL0D05214g-T,180,180,0,0.0,True,CGD
CAGL0D05236g,CAGL0D05236g-T,2138,1332,806,37.69878391019644,False,CGD
CAGL0D05258g,CAGL0D05258g-T,3929,3513,416,10.587935861542377,False,CGD
CAGL0D05280g,CAGL0D05280g-T,3729,3093,636,17.055510860820593,False,CGD
CAGL0D05302g,CAGL0D05302g-T,913,708,205,22.453450164293535,False,CGD
CAGL0D05318g,CAGL0D05318g-T,508,363,145,28.543307086614174,False,CGD
CAGL0D05324g,CAGL0D05324g-T,3297,2364,933,28.29845313921747,False,CGD
CAGL0D05346g,CAGL0D05346g-T,679,519,160,23.5640648011782,False,CGD
CAGL0D05368g,CAGL0D05368g-T,735,342,393,53.46938775510204,False,CGD
CAGL0D05412g,CAGL0D05412g-T,1239,969,270,21.791767554479417,False,CGD
CAGL0D05434g,CAGL0D05434g-T,1300,726,574,44.15384615384615,False,CGD
CAGL0D05456g,CAGL0D05456g-T,627,627,0,0.0,True,CGD
CAGL0D05478g,CAGL0D05478g-T,2890,2175,715,24.74048442906574,False,CGD
CAGL0D05500g,CAGL0D05500g-T,1771,1134,637,35.96837944664031,False,CGD
CAGL0D05522g,CAGL0D05522g-T,1302,324,978,75.11520737327189,False,CGD
CAGL0D05544g,CAGL0D05544g-T,4042,2736,1306,32.31073725878278,False,CGD
CAGL0D05566g,CAGL0D05566g-T,1704,1410,294,17.253521126760564,False,CGD
CAGL0D05588g,CAGL0D05588g-T,1583,1434,149,9.41250789639924,False,CGD
CAGL0D05610g,CAGL0D05610g-T,1734,1344,390,22.491349480968857,False,CGD
CAGL0D05632g,CAGL0D05632g-T,168,168,0,0.0,True,CGD
CAGL0D05654g,CAGL0D05654g-T,960,960,0,0.0,True,CGD
CAGL0D05676g,CAGL0D05676g-T,2154,1962,192,8.913649025069638,False,CGD
CAGL0D05698g,CAGL0D05698g-T,4232,1296,2936,69.37618147448015,False,CGD
CAGL0D05720g,CAGL0D05720g-T,2646,2646,0,0.0,True,CGD
CAGL0D05742g,CAGL0D05742g-T,1634,1455,179,10.954712362301102,False,CGD
CAGL0D05764g,CAGL0D05764g-T,2802,2622,180,6.423982869379015,False,CGD
CAGL0D05786g,CAGL0D05786g-T,1737,1272,465,26.770293609671846,False,CGD
CAGL0D05808g,CAGL0D05808g-T,2713,2331,382,14.080353851824547,False,CGD
CAGL0D05852g,CAGL0D05852g-T,2910,2595,315,10.824742268041238,False,CGD
CAGL0D05874g,CAGL0D05874g-T,1907,1830,77,4.037755637126376,False,CGD
CAGL0D05896g,CAGL0D05896g-T,2676,2328,348,13.004484304932735,False,CGD
CAGL0D05918g,CAGL0D05918g-T,2833,1695,1138,40.16943169784681,False,CGD
CAGL0D05940g,CAGL0D05940g-T,2415,1470,945,39.130434782608695,False,CGD
CAGL0D05962g,CAGL0D05962g-T,883,459,424,48.01812004530011,False,CGD
CAGL0D06006g,CAGL0D06006g-T,2165,1785,380,17.551963048498845,False,CGD
CAGL0D06028g,CAGL0D06028g-T,1811,1734,77,4.251794588625069,False,CGD
CAGL0D06050g,CAGL0D06050g-T,1827,1575,252,13.793103448275861,False,CGD
CAGL0D06094g,CAGL0D06094g-T,860,477,383,44.53488372093023,False,CGD
CAGL0D06138g,CAGL0D06138g-T,2449,1023,1426,58.22784810126582,False,CGD
CAGL0D06154g,CAGL0D06154g-T,520,441,79,15.192307692307692,False,CGD
CAGL0D06160g,CAGL0D06160g-T,1181,921,260,22.01524132091448,False,CGD
CAGL0D06182g,CAGL0D06182g-T,1418,843,575,40.55007052186178,False,CGD
CAGL0D06204g,CAGL0D06204g-T,2657,1950,707,26.60895747083177,False,CGD
CAGL0D06226g,CAGL0D06226g-T,2331,2331,0,0.0,True,CGD
CAGL0D06270g,CAGL0D06270g-T,3061,597,2464,80.49656974844822,False,CGD
CAGL0D06292g,CAGL0D06292g-T,2233,1203,1030,46.12628750559785,False,CGD
CAGL0D06314g,CAGL0D06314g-T,3163,3039,124,3.920328801770471,False,CGD
CAGL0D06336g,CAGL0D06336g-T,1392,810,582,41.810344827586206,False,CGD
CAGL0D06380g,CAGL0D06380g-T,1170,1044,126,10.76923076923077,False,CGD
CAGL0D06402g,CAGL0D06402g-T,1681,1329,352,20.939916716240333,False,CGD
CAGL0D06424g,CAGL0D06424g-T,4295,2334,1961,45.657741559953436,False,CGD
CAGL0D06446g,CAGL0D06446g-T,5943,5709,234,3.937405350832913,False,CGD
CAGL0D06468g,CAGL0D06468g-T,1119,564,555,49.597855227882036,False,CGD
CAGL0D06490g,CAGL0D06490g-T,1065,1065,0,0.0,True,CGD
CAGL0D06512g,CAGL0D06512g-T,4836,3927,909,18.796526054590572,False,CGD
CAGL0D06534g,CAGL0D06534g-T,315,315,0,0.0,True,CGD
CAGL0D06556g,CAGL0D06556g-T,2625,1662,963,36.68571428571429,False,CGD
CAGL0D06578g,CAGL0D06578g-T,261,261,0,0.0,True,CGD
CAGL0D06600g,CAGL0D06600g-T,3160,2178,982,31.075949367088608,False,CGD
CAGL0D06622g,CAGL0D06622g-T,3980,3537,443,11.130653266331658,False,CGD
CAGL0D06644g,CAGL0D06644g-T,2979,2703,276,9.264853977844915,False,CGD
CAGL0D06666g,CAGL0D06666g-T,201,201,0,0.0,True,CGD
CAGL0D06688g,CAGL0D06688g-T,2058,1575,483,23.46938775510204,False,CGD
CAGL0D06710g,CAGL0D06710g-T,8175,1146,7029,85.98165137614679,False,CGD
CAGL0D06743g,CAGL0D06743g-T,4302,4302,0,0.0,True,CGD
CAGL0E00165g,CAGL0E00165g-T,9453,9453,0,0.0,True,CGD
CAGL0E00187g,CAGL0E00187g-T,717,717,0,0.0,True,CGD
CAGL0E00231g,CAGL0E00231g-T,13695,13695,0,0.0,True,CGD
CAGL0E00275g,CAGL0E00275g-T,5667,2643,3024,53.36156696664902,False,CGD
CAGL0E00341g,CAGL0E00341g-T,393,393,0,0.0,True,CGD
CAGL0E00363g,CAGL0E00363g-T,192,192,0,0.0,True,CGD
CAGL0E00385g,CAGL0E00385g-T,2144,1827,317,14.785447761194028,False,CGD
CAGL0E00407g,CAGL0E00407g-T,1323,1116,207,15.646258503401361,False,CGD
CAGL0E00429g,CAGL0E00429g-T,1410,1167,243,17.23404255319149,False,CGD
CAGL0E00451g,CAGL0E00451g-T,6614,6273,341,5.155730269126097,False,CGD
CAGL0E00473g,CAGL0E00473g-T,3312,3078,234,7.065217391304348,False,CGD
CAGL0E00495g,CAGL0E00495g-T,693,552,141,20.346320346320347,False,CGD
CAGL0E00517g,CAGL0E00517g-T,551,444,107,19.419237749546276,False,CGD
CAGL0E00539g,CAGL0E00539g-T,1201,546,655,54.53788509575354,False,CGD
CAGL0E00561g,CAGL0E00561g-T,2923,2511,412,14.095107765993841,False,CGD
CAGL0E00583g,CAGL0E00583g-T,659,426,233,35.35660091047041,False,CGD
CAGL0E00605g,CAGL0E00605g-T,891,360,531,59.59595959595959,False,CGD
CAGL0E00627g,CAGL0E00627g-T,4520,4077,443,9.800884955752212,False,CGD
CAGL0E00649g,CAGL0E00649g-T,1679,1476,203,12.09053007742704,False,CGD
CAGL0E00671g,CAGL0E00671g-T,1065,642,423,39.718309859154935,False,CGD
CAGL0E00693g,CAGL0E00693g-T,2610,2490,120,4.597701149425287,False,CGD
CAGL0E00715g,CAGL0E00715g-T,1319,930,389,29.492039423805917,False,CGD
CAGL0E00737g,CAGL0E00737g-T,1453,825,628,43.22092222986924,False,CGD
CAGL0E00759g,CAGL0E00759g-T,3558,1050,2508,70.48903878583474,False,CGD
CAGL0E00781g,CAGL0E00781g-T,2350,2067,283,12.042553191489363,False,CGD
CAGL0E00803g,CAGL0E00803g-T,1281,1140,141,11.00702576112412,False,CGD
CAGL0E00847g,CAGL0E00847g-T,7604,5466,2138,28.11678064176749,False,CGD
CAGL0E00869g,CAGL0E00869g-T,2062,825,1237,59.990300678952465,False,CGD
CAGL0E00891g,CAGL0E00891g-T,2236,1416,820,36.67262969588551,False,CGD
CAGL0E00913g,CAGL0E00913g-T,1820,1578,242,13.296703296703297,False,CGD
CAGL0E00935g,CAGL0E00935g-T,794,657,137,17.2544080604534,False,CGD
CAGL0E00957g,CAGL0E00957g-T,3614,2946,668,18.483674598782514,False,CGD
CAGL0E00979g,CAGL0E00979g-T,1343,1266,77,5.7334326135517495,False,CGD
CAGL0E01001g,CAGL0E01001g-T,2635,2091,544,20.64516129032258,False,CGD
CAGL0E01023g,CAGL0E01023g-T,510,432,78,15.294117647058824,False,CGD
CAGL0E01045g,CAGL0E01045g-T,1717,642,1075,62.609202096680264,False,CGD
CAGL0E01067g,CAGL0E01067g-T,1350,1137,213,15.777777777777777,False,CGD
CAGL0E01089g,CAGL0E01089g-T,2670,2562,108,4.044943820224719,False,CGD
CAGL0E01111g,CAGL0E01111g-T,3981,3588,393,9.87189148455162,False,CGD
CAGL0E01133g,CAGL0E01133g-T,1290,1074,216,16.74418604651163,False,CGD
CAGL0E01155g,CAGL0E01155g-T,1570,207,1363,86.81528662420382,False,CGD
CAGL0E01177g,CAGL0E01177g-T,563,489,74,13.143872113676732,False,CGD
CAGL0E01199g,CAGL0E01199g-T,1533,1239,294,19.17808219178082,False,CGD
CAGL0E01221g,CAGL0E01221g-T,1072,783,289,26.958955223880597,False,CGD
CAGL0E01243g,CAGL0E01243g-T,2250,1362,888,39.46666666666667,False,CGD
CAGL0E01265g,CAGL0E01265g-T,7340,6288,1052,14.332425068119893,False,CGD
CAGL0E01287g,CAGL0E01287g-T,1916,1242,674,35.177453027139876,False,CGD
CAGL0E01309g,CAGL0E01309g-T,1419,1419,0,0.0,True,CGD
CAGL0E01331g,CAGL0E01331g-T,3413,2070,1343,39.34954585408732,False,CGD
CAGL0E01353g,CAGL0E01353g-T,2545,1302,1243,48.84086444007858,False,CGD
CAGL0E01397g,CAGL0E01397g-T,4225,1728,2497,59.100591715976336,False,CGD
CAGL0E01419g,CAGL0E01419g-T,2033,1776,257,12.64141662567634,False,CGD
CAGL0E01441g,CAGL0E01441g-T,2553,2154,399,15.62867215041128,False,CGD
CAGL0E01463g,CAGL0E01463g-T,923,630,293,31.74431202600217,False,CGD
CAGL0E01485g,CAGL0E01485g-T,4190,4011,179,4.272076372315036,False,CGD
CAGL0E01507g,CAGL0E01507g-T,1962,1437,525,26.758409785932724,False,CGD
CAGL0E01529g,CAGL0E01529g-T,1362,1161,201,14.757709251101323,False,CGD
CAGL0E01551g,CAGL0E01551g-T,880,693,187,21.25,False,CGD
CAGL0E01567g,CAGL0E01567g-T,1723,309,1414,82.06616366802089,False,CGD
CAGL0E01573g,CAGL0E01573g-T,2798,2715,83,2.9664045746962118,False,CGD
CAGL0E01595g,CAGL0E01595g-T,2787,1407,1380,49.51560818083961,False,CGD
CAGL0E01617g,CAGL0E01617g-T,3078,2412,666,21.637426900584796,False,CGD
CAGL0E01639g,CAGL0E01639g-T,1077,546,531,49.30362116991643,False,CGD
CAGL0E01661g,CAGL0E01661g-T,8906,6648,2258,25.353694138782846,False,CGD
CAGL0E01683g,CAGL0E01683g-T,1800,1128,672,37.333333333333336,False,CGD
CAGL0E01705g,CAGL0E01705g-T,1298,1089,209,16.101694915254235,False,CGD
CAGL0E01727g,CAGL0E01727g-T,4542,1620,2922,64.33289299867899,False,CGD
CAGL0E01749g,CAGL0E01749g-T,4008,1449,2559,63.84730538922155,False,CGD
CAGL0E01771g,CAGL0E01771g-T,2326,1560,766,32.93207222699914,False,CGD
CAGL0E01793g,CAGL0E01793g-T,2936,1551,1385,47.17302452316076,False,CGD
CAGL0E01815g,CAGL0E01815g-T,1741,1560,181,10.396323951751867,False,CGD
CAGL0E01837g,CAGL0E01837g-T,1812,1566,246,13.57615894039735,False,CGD
CAGL0E01859g,CAGL0E01859g-T,1673,1518,155,9.264793783622235,False,CGD
CAGL0E01881g,CAGL0E01881g-T,1845,1527,318,17.235772357723576,False,CGD
CAGL0E01903g,CAGL0E01903g-T,1354,1290,64,4.726735598227474,False,CGD
CAGL0E01925g,CAGL0E01925g-T,1994,1302,692,34.70411233701103,False,CGD
CAGL0E01947g,CAGL0E01947g-T,2664,1359,1305,48.986486486486484,False,CGD
CAGL0E01969g,CAGL0E01969g-T,2414,1641,773,32.021541010770505,False,CGD
CAGL0E01991g,CAGL0E01991g-T,701,435,266,37.94579172610557,False,CGD
CAGL0E02013g,CAGL0E02013g-T,561,561,0,0.0,True,CGD
CAGL0E02035g,CAGL0E02035g-T,1879,1596,283,15.061202767429481,False,CGD
CAGL0E02057g,CAGL0E02057g-T,3533,1932,1601,45.31559581092556,False,CGD
CAGL0E02079g,CAGL0E02079g-T,2196,1389,807,36.74863387978142,False,CGD
CAGL0E02101g,CAGL0E02101g-T,1603,1458,145,9.045539613225202,False,CGD
CAGL0E02123g,CAGL0E02123g-T,1536,573,963,62.6953125,False,CGD
CAGL0E02145g,CAGL0E02145g-T,1355,957,398,29.37269372693727,False,CGD
CAGL0E02167g,CAGL0E02167g-T,1340,609,731,54.552238805970156,False,CGD
CAGL0E02189g,CAGL0E02189g-T,1553,873,680,43.7862202189311,False,CGD
CAGL0E02211g,CAGL0E02211g-T,201,201,0,0.0,True,CGD
CAGL0E02233g,CAGL0E02233g-T,1021,801,220,21.547502448579824,False,CGD
CAGL0E02255g,CAGL0E02255g-T,646,375,271,41.95046439628483,False,CGD
CAGL0E02299g,CAGL0E02299g-T,1940,1638,302,15.56701030927835,False,CGD
CAGL0E02315g,CAGL0E02315g-T,674,402,272,40.35608308605341,False,CGD
CAGL0E02321g,CAGL0E02321g-T,2465,2115,350,14.198782961460447,False,CGD
CAGL0E02343g,CAGL0E02343g-T,1435,1095,340,23.693379790940767,False,CGD
CAGL0E02365g,CAGL0E02365g-T,1561,774,787,50.416399743754006,False,CGD
CAGL0E02387g,CAGL0E02387g-T,3318,588,2730,82.27848101265823,False,CGD
CAGL0E02409g,CAGL0E02409g-T,1638,1074,564,34.43223443223443,False,CGD
CAGL0E02431g,CAGL0E02431g-T,2253,2154,99,4.394141145139813,False,CGD
CAGL0E02453g,CAGL0E02453g-T,810,363,447,55.18518518518518,False,CGD
CAGL0E02475g,CAGL0E02475g-T,5528,4482,1046,18.921852387843703,False,CGD
CAGL0E02497g,CAGL0E02497g-T,1131,1131,0,0.0,True,CGD
CAGL0E02519g,CAGL0E02519g-T,1890,948,942,49.84126984126984,False,CGD
CAGL0E02541g,CAGL0E02541g-T,2889,1029,1860,64.38213914849429,False,CGD
CAGL0E02585g,CAGL0E02585g-T,2890,2214,676,23.391003460207614,False,CGD
CAGL0E02607g,CAGL0E02607g-T,1518,627,891,58.69565217391305,False,CGD
CAGL0E02629g,CAGL0E02629g-T,1793,1647,146,8.142777467930843,False,CGD
CAGL0E02651g,CAGL0E02651g-T,1626,1458,168,10.33210332103321,False,CGD
CAGL0E02673g,CAGL0E02673g-T,1252,792,460,36.74121405750799,False,CGD
CAGL0E02695g,CAGL0E02695g-T,2980,2841,139,4.6644295302013425,False,CGD
CAGL0E02717g,CAGL0E02717g-T,1123,978,145,12.911843276936777,False,CGD
CAGL0E02739g,CAGL0E02739g-T,1206,1032,174,14.427860696517413,False,CGD
CAGL0E02761g,CAGL0E02761g-T,841,603,238,28.299643281807374,False,CGD
CAGL0E02783g,CAGL0E02783g-T,3950,3612,338,8.556962025316455,False,CGD
CAGL0E02805g,CAGL0E02805g-T,7428,2523,4905,66.03392568659127,False,CGD
CAGL0E02827g,CAGL0E02827g-T,1753,756,997,56.87393040501997,False,CGD
CAGL0E02849g,CAGL0E02849g-T,2470,2148,322,13.036437246963562,False,CGD
CAGL0E02871g,CAGL0E02871g-T,1250,1116,134,10.72,False,CGD
CAGL0E02893g,CAGL0E02893g-T,3693,2793,900,24.37043054427295,False,CGD
CAGL0E02915g,CAGL0E02915g-T,1973,1497,476,24.12569690826153,False,CGD
CAGL0E02937g,CAGL0E02937g-T,2643,345,2298,86.9466515323496,False,CGD
CAGL0E02959g,CAGL0E02959g-T,2715,2493,222,8.176795580110499,False,CGD
CAGL0E02981g,CAGL0E02981g-T,2748,1161,1587,57.751091703056765,False,CGD
CAGL0E03003g,CAGL0E03003g-T,2190,618,1572,71.78082191780823,False,CGD
CAGL0E03025g,CAGL0E03025g-T,333,333,0,0.0,True,CGD
CAGL0E03069g,CAGL0E03069g-T,2265,2265,0,0.0,True,CGD
CAGL0E03113g,CAGL0E03113g-T,1842,972,870,47.23127035830619,False,CGD
CAGL0E03157g,CAGL0E03157g-T,3488,1506,1982,56.82339449541285,False,CGD
CAGL0E03179g,CAGL0E03179g-T,1465,1266,199,13.583617747440274,False,CGD
CAGL0E03201g,CAGL0E03201g-T,2848,2562,286,10.042134831460674,False,CGD
CAGL0E03223g,CAGL0E03223g-T,1189,747,442,37.17409587888982,False,CGD
CAGL0E03245g,CAGL0E03245g-T,2513,1278,1235,49.14444886589733,False,CGD
CAGL0E03267g,CAGL0E03267g-T,2606,465,2141,82.15656178050652,False,CGD
CAGL0E03289g,CAGL0E03289g-T,2653,2091,562,21.183565774594797,False,CGD
CAGL0E03311g,CAGL0E03311g-T,1020,1020,0,0.0,True,CGD
CAGL0E03355g,CAGL0E03355g-T,4964,4608,356,7.17163577759871,False,CGD
CAGL0E03366g,CAGL0E03366g-T,1222,240,982,80.36006546644845,False,CGD
CAGL0E03421g,CAGL0E03421g-T,354,354,0,0.0,True,CGD
CAGL0E03432g,CAGL0E03432g-T,471,471,0,0.0,True,CGD
CAGL0E03454g,CAGL0E03454g-T,3620,2604,1016,28.066298342541433,False,CGD
CAGL0E03476g,CAGL0E03476g-T,4960,4695,265,5.342741935483871,False,CGD
CAGL0E03498g,CAGL0E03498g-T,689,513,176,25.544267053701013,False,CGD
CAGL0E03520g,CAGL0E03520g-T,1114,681,433,38.8689407540395,False,CGD
CAGL0E03542g,CAGL0E03542g-T,2718,2538,180,6.622516556291391,False,CGD
CAGL0E03564g,CAGL0E03564g-T,2190,1638,552,25.205479452054796,False,CGD
CAGL0E03608g,CAGL0E03608g-T,3627,2841,786,21.670802315963606,False,CGD
CAGL0E03630g,CAGL0E03630g-T,3104,2712,392,12.628865979381443,False,CGD
CAGL0E03652g,CAGL0E03652g-T,870,669,201,23.103448275862068,False,CGD
CAGL0E03674g,CAGL0E03674g-T,1848,1734,114,6.1688311688311686,False,CGD
CAGL0E03718g,CAGL0E03718g-T,1470,1179,291,19.79591836734694,False,CGD
CAGL0E03740g,CAGL0E03740g-T,1314,996,318,24.200913242009133,False,CGD
CAGL0E03762g,CAGL0E03762g-T,3564,1755,1809,50.75757575757576,False,CGD
CAGL0E03784g,CAGL0E03784g-T,1993,1815,178,8.931259407927747,False,CGD
CAGL0E03806g,CAGL0E03806g-T,1159,783,376,32.44176013805004,False,CGD
CAGL0E03828g,CAGL0E03828g-T,6248,5691,557,8.914852752880922,False,CGD
CAGL0E03850g,CAGL0E03850g-T,1490,771,719,48.25503355704698,False,CGD
CAGL0E03872g,CAGL0E03872g-T,967,675,292,30.19648397104447,False,CGD
CAGL0E03894g,CAGL0E03894g-T,4879,1809,3070,62.92273006763681,False,CGD
CAGL0E03916g,CAGL0E03916g-T,2395,2019,376,15.699373695198329,False,CGD
CAGL0E03938g,CAGL0E03938g-T,1391,771,620,44.572250179726815,False,CGD
CAGL0E03960g,CAGL0E03960g-T,1661,894,767,46.17700180614088,False,CGD
CAGL0E03982g,CAGL0E03982g-T,5143,4980,163,3.1693564067664783,False,CGD
CAGL0E04004g,CAGL0E04004g-T,2549,1584,965,37.85798352295018,False,CGD
CAGL0E04026g,CAGL0E04026g-T,2140,1908,232,10.841121495327103,False,CGD
CAGL0E04048g,CAGL0E04048g-T,576,432,144,25.0,False,CGD
CAGL0E04070g,CAGL0E04070g-T,2095,1758,337,16.085918854415272,False,CGD
CAGL0E04092g,CAGL0E04092g-T,3881,1938,1943,50.064416387528986,False,CGD
CAGL0E04114g,CAGL0E04114g-T,4144,1500,2644,63.803088803088805,False,CGD
CAGL0E04136g,CAGL0E04136g-T,2444,2331,113,4.623567921440261,False,CGD
CAGL0E04158g,CAGL0E04158g-T,1580,984,596,37.721518987341774,False,CGD
CAGL0E04180g,CAGL0E04180g-T,1546,729,817,52.846054333764556,False,CGD
CAGL0E04224g,CAGL0E04224g-T,1737,675,1062,61.13989637305699,False,CGD
CAGL0E04246g,CAGL0E04246g-T,1457,528,929,63.761153054221,False,CGD
CAGL0E04268g,CAGL0E04268g-T,1827,1365,462,25.287356321839084,False,CGD
CAGL0E04290g,CAGL0E04290g-T,2996,1371,1625,54.23898531375166,False,CGD
CAGL0E04312g,CAGL0E04312g-T,4101,2067,2034,49.597659107534746,False,CGD
CAGL0E04334g,CAGL0E04334g-T,3185,1602,1583,49.70172684458399,False,CGD
CAGL0E04356g,CAGL0E04356g-T,1386,711,675,48.701298701298704,False,CGD
CAGL0E04378g,CAGL0E04378g-T,3197,1749,1448,45.29246168282765,False,CGD
CAGL0E04400g,CAGL0E04400g-T,1470,1356,114,7.755102040816326,False,CGD
CAGL0E04422g,CAGL0E04422g-T,1393,768,625,44.86719310839914,False,CGD
CAGL0E04444g,CAGL0E04444g-T,2282,699,1583,69.3689745836985,False,CGD
CAGL0E04466g,CAGL0E04466g-T,1006,849,157,15.606361829025845,False,CGD
CAGL0E04488g,CAGL0E04488g-T,1993,1665,328,16.45760160561967,False,CGD
CAGL0E04510g,CAGL0E04510g-T,2225,2112,113,5.078651685393258,False,CGD
CAGL0E04532g,CAGL0E04532g-T,1256,639,617,49.124203821656046,False,CGD
CAGL0E04548g,CAGL0E04548g-T,2274,213,2061,90.63324538258574,False,CGD
CAGL0E04554g,CAGL0E04554g-T,2514,723,1791,71.24105011933175,False,CGD
CAGL0E04576g,CAGL0E04576g-T,3150,2049,1101,34.95238095238095,False,CGD
CAGL0E04598g,CAGL0E04598g-T,3283,888,2395,72.95156868717636,False,CGD
CAGL0E04620g,CAGL0E04620g-T,2619,1290,1329,50.74455899198167,False,CGD
CAGL0E04642g,CAGL0E04642g-T,2560,2445,115,4.4921875,False,CGD
CAGL0E04664g,CAGL0E04664g-T,740,603,137,18.513513513513512,False,CGD
CAGL0E04686g,CAGL0E04686g-T,2889,2091,798,27.62201453790239,False,CGD
CAGL0E04708g,CAGL0E04708g-T,1425,1029,396,27.789473684210524,False,CGD
CAGL0E04752g,CAGL0E04752g-T,1616,444,1172,72.52475247524752,False,CGD
CAGL0E04774g,CAGL0E04774g-T,1486,1266,220,14.804845222072679,False,CGD
CAGL0E04796g,CAGL0E04796g-T,2716,1962,754,27.76141384388807,False,CGD
CAGL0E04818g,CAGL0E04818g-T,1631,1275,356,21.827099938687923,False,CGD
CAGL0E04840g,CAGL0E04840g-T,1203,1203,0,0.0,True,CGD
CAGL0E04862g,CAGL0E04862g-T,3364,3201,163,4.845422116527943,False,CGD
CAGL0E04884g,CAGL0E04884g-T,5416,4500,916,16.912850812407683,False,CGD
CAGL0E04906g,CAGL0E04906g-T,2405,1086,1319,54.84407484407484,False,CGD
CAGL0E04928g,CAGL0E04928g-T,1413,1218,195,13.800424628450106,False,CGD
CAGL0E04950g,CAGL0E04950g-T,2163,2022,141,6.51872399445215,False,CGD
CAGL0E04972g,CAGL0E04972g-T,3410,2016,1394,40.87976539589443,False,CGD
CAGL0E04994g,CAGL0E04994g-T,2139,576,1563,73.07152875175316,False,CGD
CAGL0E05016g,CAGL0E05016g-T,3528,1131,2397,67.9421768707483,False,CGD
CAGL0E05038g,CAGL0E05038g-T,7185,4455,2730,37.995824634655534,False,CGD
CAGL0E05060g,CAGL0E05060g-T,3859,3300,559,14.485618035760558,False,CGD
CAGL0E05082g,CAGL0E05082g-T,2081,1143,938,45.07448342143201,False,CGD
CAGL0E05104g,CAGL0E05104g-T,2571,777,1794,69.77829638273046,False,CGD
CAGL0E05126g,CAGL0E05126g-T,1170,1101,69,5.897435897435897,False,CGD
CAGL0E05148g,CAGL0E05148g-T,3246,3246,0,0.0,True,CGD
CAGL0E05170g,CAGL0E05170g-T,1220,1059,161,13.19672131147541,False,CGD
CAGL0E05192g,CAGL0E05192g-T,1228,1038,190,15.472312703583063,False,CGD
CAGL0E05214g,CAGL0E05214g-T,1333,1041,292,21.905476369092273,False,CGD
CAGL0E05236g,CAGL0E05236g-T,1239,1035,204,16.46489104116223,False,CGD
CAGL0E05258g,CAGL0E05258g-T,800,327,473,59.12500000000001,False,CGD
CAGL0E05280g,CAGL0E05280g-T,1767,1056,711,40.2376910016978,False,CGD
CAGL0E05302g,CAGL0E05302g-T,3067,2490,577,18.81317248125204,False,CGD
CAGL0E05324g,CAGL0E05324g-T,4030,3855,175,4.3424317617866,False,CGD
CAGL0E05346g,CAGL0E05346g-T,948,702,246,25.949367088607595,False,CGD
CAGL0E05368g,CAGL0E05368g-T,1636,1371,265,16.198044009779952,False,CGD
CAGL0E05390g,CAGL0E05390g-T,3531,2871,660,18.69158878504673,False,CGD
CAGL0E05412g,CAGL0E05412g-T,4273,3981,292,6.833606365551136,False,CGD
CAGL0E05434g,CAGL0E05434g-T,2657,2451,206,7.753105005645465,False,CGD
CAGL0E05456g,CAGL0E05456g-T,1147,957,190,16.564952048823017,False,CGD
CAGL0E05478g,CAGL0E05478g-T,2562,915,1647,64.28571428571429,False,CGD
CAGL0E05500g,CAGL0E05500g-T,8397,4932,3465,41.264737406216504,False,CGD
CAGL0E05522g,CAGL0E05522g-T,1524,933,591,38.77952755905512,False,CGD
CAGL0E05566g,CAGL0E05566g-T,1620,729,891,55.00000000000001,False,CGD
CAGL0E05588g,CAGL0E05588g-T,3166,2664,502,15.855969677826911,False,CGD
CAGL0E05610g,CAGL0E05610g-T,1733,1527,206,11.886901327178304,False,CGD
CAGL0E05632g,CAGL0E05632g-T,5690,1797,3893,68.41827768014059,False,CGD
CAGL0E05654g,CAGL0E05654g-T,3831,987,2844,74.23649177760376,False,CGD
CAGL0E05676g,CAGL0E05676g-T,2570,2403,167,6.498054474708172,False,CGD
CAGL0E05698g,CAGL0E05698g-T,2340,1800,540,23.076923076923077,False,CGD
CAGL0E05720g,CAGL0E05720g-T,1396,1077,319,22.851002865329512,False,CGD
CAGL0E05742g,CAGL0E05742g-T,2125,1944,181,8.51764705882353,False,CGD
CAGL0E05764g,CAGL0E05764g-T,1762,1650,112,6.3564131668558455,False,CGD
CAGL0E05786g,CAGL0E05786g-T,2651,801,1850,69.78498679743494,False,CGD
CAGL0E05808g,CAGL0E05808g-T,3006,1623,1383,46.007984031936125,False,CGD
