qseqid,sseqid,pident,length,qlen,slen,evalue,bitscore,qcovs
CAGL0F04125g-T,root_010848;1042,99.506,405,405,1043,0.0,819.0,100.0
CAGL0F04191g-T,root_011638;181,100.0,90,90,182,2.5900000000000002e-65,193.0,100.0
CAGL0F04213g-T,root_007746;308,84.918,305,306,308,0.0,545.0,99.67320261437908
CAGL0F04235g-T,root_003201;339,30.435,276,282,339,5.51e-17,79.0,97.87234042553192
CAGL0F04257g-T,root_012515;383,38.576,337,349,384,1.91e-63,206.0,96.56160458452722
CAGL0F04279g-T,root_008305;304,76.042,288,295,305,3.7300000000000004e-157,439.0,97.6271186440678
CAGL0F04301g-T,root_009210;1568,99.461,1483,1483,1569,0.0,3015.0,100.0
CAGL0F04323g-T,root_008418;649,52.695,668,661,650,0.0,713.0,101.05900151285931
CAGL0F04345g-T,root_009334;857,35.007,757,929,858,1.2500000000000001e-144,450.0,81.48546824542518
CAGL0F04367g-T,root_009250;457,99.245,265,265,458,0.0,538.0,100.0
CAGL0F04389g-T,root_009328;952,39.397,995,1006,953,0.0,680.0,98.9065606361829
CAGL0F04411g-T,root_009333;221,78.173,197,212,222,2.54e-121,342.0,92.9245283018868
CAGL0F04433g-T,root_008463;579,84.283,579,578,580,0.0,1027.0,100.17301038062283
CAGL0F04455g-T,root_009964;219,59.361,219,218,220,1.48e-95,277.0,100.45871559633028
CAGL0F04477g-T,root_009898;241,88.75,240,242,242,2.43e-165,456.0,99.17355371900827
CAGL0F04499g-T,root_010683;570,48.601,572,630,571,0.0,563.0,90.7936507936508
CAGL0F04521g-T,root_000827;577,99.65,286,286,577,0.0,584.0,100.0
CAGL0F04543g-T,root_000543;92,100.0,91,91,92,1.51e-65,191.0,100.0
CAGL0F04565g-T,root_009054;445,56.703,455,453,446,0.0,519.0,100.44150110375276
CAGL0F04587g-T,root_008756;1283,99.005,402,402,1284,0.0,806.0,100.0
CAGL0F04609g-T,root_008938;1381,51.651,1423,1311,1382,0.0,1234.0,108.54309687261632
CAGL0F04631g-T,root_010496;124,64.286,98,171,125,7.969999999999999e-42,135.0,57.30994152046783
CAGL0F04653g-T,root_009623;292,59.247,292,292,293,1.16e-131,374.0,100.0
CAGL0F04697g-T,root_001574;322,32.796,372,372,322,5.02e-35,130.0,100.0
CAGL0F04719g-T,root_009930;708,84.515,691,704,709,0.0,1209.0,98.1534090909091
CAGL0F04741g-T,root_008191;448,72.616,409,442,448,0.0,631.0,92.53393665158372
CAGL0F04763g-T,root_010376;787,29.375,480,607,788,1.6699999999999998e-54,197.0,79.07742998352553
CAGL0F04785g-T,root_001105;437,38.507,335,651,437,5.45e-38,145.0,51.45929339477726
CAGL0F04807g-T,root_002270;562,36.131,429,461,562,2.77e-74,243.0,93.058568329718
CAGL0F04829g-T,root_009340;215,51.835,218,202,216,2.46e-57,179.0,107.92079207920793
CAGL0F04851g-T,root_009419;616,42.835,635,592,617,1.5999999999999999e-152,451.0,107.26351351351352
CAGL0F04873g-T,root_011673;720,70.203,688,693,721,0.0,974.0,99.27849927849928
CAGL0F04895g-T,root_008314;902,84.906,901,899,903,0.0,1588.0,100.22246941045607
CAGL0F04917g-T,root_007827;1457,98.974,682,682,1457,0.0,1368.0,100.0
CAGL0F04939g-T,root_009755;746,69.152,778,772,747,0.0,1073.0,100.77720207253887
CAGL0F04961g-T,root_010573;110,82.727,110,110,111,1.2200000000000002e-56,170.0,100.0
CAGL0F04983g-T,root_012343;594,73.639,588,595,595,0.0,866.0,98.82352941176471
CAGL0F05005g-T,root_010385;779,71.189,774,771,780,0.0,1137.0,100.38910505836576
CAGL0F05027g-T,root_011119;250,98.396,187,187,251,2.2e-135,378.0,100.0
CAGL0F05049g-T,root_012483;316,58.605,215,293,317,3.69e-78,239.0,73.37883959044369
CAGL0F05071g-T,root_008878;538,98.601,286,286,539,0.0,590.0,100.0
CAGL0F05093g-T,root_008936;286,40.234,256,265,287,1.44e-47,159.0,96.60377358490567
CAGL0F05115g-T,root_001292;878,100.0,694,694,878,0.0,1389.0,100.0
CAGL0F05137g-T,root_010428;329,56.028,141,227,330,1.7099999999999998e-55,179.0,62.11453744493392
CAGL0F05159g-T,root_010223;705,49.196,311,795,706,3.87e-68,238.0,39.119496855345915
CAGL0F05181g-T,root_009202;594,47.213,574,612,595,6.88e-164,480.0,93.79084967320262
CAGL0F05203g-T,root_011884;252,53.279,244,244,253,3.16e-90,266.0,100.0
CAGL0F05225g-T,root_003488;223,95.07,142,142,223,5.24e-94,270.0,100.0
CAGL0F05247g-T,root_008875;316,55.882,306,303,317,6.25e-126,361.0,100.99009900990099
CAGL0F05269g-T,root_009907;191,96.859,191,191,192,1.75e-139,386.0,100.0
CAGL0F05329g-T,root_004532;69,55.172,29,67,69,0.056,28.9,43.28358208955223
CAGL0F05335g-T,root_010866;719,58.752,577,844,720,0.0,627.0,68.36492890995261
CAGL0F05357g-T,root_008456;836,75.342,73,601,837,1.77e-34,139.0,12.146422628951747
CAGL0F05379g-T,root_012164;1023,99.316,1023,1023,1024,0.0,2104.0,100.0
CAGL0F05401g-T,root_011905;724,48.606,753,851,725,0.0,582.0,88.48413631022328
CAGL0F05423g-T,root_009363;335,68.608,309,330,336,1.4100000000000002e-167,469.0,93.63636363636364
CAGL0F05445g-T,root_010611;660,99.417,343,343,661,0.0,704.0,100.0
CAGL0F05467g-T,root_006987;166,43.382,136,154,166,1.14e-27,100.0,88.31168831168831
CAGL0F05489g-T,root_009744;467,49.07,430,487,468,3.6e-114,344.0,88.29568788501027
CAGL0F05511g-T,root_011519;479,44.068,472,469,480,1.6500000000000001e-130,385.0,100.63965884861408
CAGL0F05533g-T,root_010693;389,28.499,393,373,390,3.53e-35,132.0,105.36193029490617
CAGL0F05555g-T,root_012409;241,61.864,236,239,242,3.1e-114,326.0,98.74476987447699
CAGL0F05577g-T,root_007619;665,57.367,509,666,665,0.0,610.0,76.42642642642643
CAGL0F05599g-T,root_000242;431,32.265,437,610,431,5.78e-17,83.2,71.63934426229508
CAGL0F05621g-T,root_007347;371,54.521,365,364,371,1.64e-139,400.0,100.27472527472527
CAGL0F05643g-T,root_008676;457,83.807,457,457,458,0.0,794.0,100.0
CAGL0F05665g-T,root_011021;666,66.716,676,664,667,0.0,894.0,101.80722891566265
CAGL0F05687g-T,root_003283;846,98.986,789,789,846,0.0,1603.0,100.0
CAGL0F05709g-T,root_007001;295,61.538,78,348,295,2.82e-29,113.0,22.413793103448278
CAGL0F05731g-T,root_007434;231,44.444,207,207,231,3.58e-56,177.0,100.0
CAGL0F05753g-T,root_011735;491,53.187,455,488,492,6.3e-166,477.0,93.23770491803278
CAGL0F05775g-T,root_008639;481,38.743,382,509,482,5.17e-61,207.0,75.049115913556
CAGL0F05797g-T,root_009681;1567,99.116,1470,1470,1568,0.0,2930.0,100.0
CAGL0F05819g-T,root_005632;530,98.621,435,435,530,0.0,874.0,100.0
CAGL0F05841g-T,root_001724;163,33.108,148,146,163,2.11e-09,52.4,101.36986301369863
CAGL0F05863g-T,root_011471;164,49.057,159,163,165,4.5700000000000003e-57,175.0,97.54601226993866
CAGL0F05885g-T,root_007466;670,45.304,724,712,670,0.0,536.0,101.68539325842696
CAGL0F05907g-T,root_009810;467,59.574,470,462,468,0.0,558.0,101.73160173160174
CAGL0F05929g-T,root_010079;450,61.045,421,438,451,0.0,526.0,96.11872146118722
CAGL0F05951g-T,root_009015;177,55.882,170,171,178,2.02e-68,205.0,99.41520467836257
CAGL0F05973g-T,root_010149;539,39.338,272,533,540,2.4899999999999997e-48,175.0,51.031894934333955
CAGL0F05995g-T,root_009010;630,31.473,448,597,631,5.31e-45,168.0,75.04187604690117
CAGL0F06017g-T,root_010792;249,68.4,250,239,250,3.99e-122,346.0,104.60251046025104
CAGL0F06039g-T,root_011371;292,50.831,301,277,293,7.020000000000001e-80,242.0,108.66425992779783
CAGL0F06061g-T,root_012114;328,54.232,319,336,329,1.15e-122,355.0,94.94047619047619
CAGL0F06127g-T,root_008779;180,66.86,172,174,181,2.5300000000000002e-85,248.0,98.85057471264368
CAGL0F06149g-T,root_009193;317,37.952,332,309,318,1.05e-48,164.0,107.44336569579286
CAGL0F06171g-T,root_011647;1433,99.903,1035,1035,1434,0.0,2034.0,100.0
CAGL0F06215g-T,root_009824;475,44.008,484,449,476,9.200000000000001e-123,365.0,107.79510022271714
CAGL0F06237g-T,root_012242;286,91.753,97,218,287,1.81e-58,185.0,44.4954128440367
CAGL0F06259g-T,root_007758;178,64.634,82,198,178,1.57e-36,125.0,41.41414141414141
CAGL0F06325g-T,root_010346;766,37.877,829,894,767,0.0,548.0,92.72930648769575
CAGL0F06347g-T,root_010127;871,59.956,909,910,872,0.0,1117.0,99.8901098901099
CAGL0F06369g-T,root_011866;881,38.862,826,889,882,0.0,558.0,92.91338582677166
CAGL0F06391g-T,root_008567;306,64.458,332,334,307,7.66e-152,428.0,99.40119760479041
CAGL0F06413g-T,root_008302;631,66.937,617,635,632,0.0,884.0,97.16535433070867
CAGL0F06435g-T,root_012059;128,50.794,126,126,129,1.89e-43,138.0,100.0
CAGL0F06457g-T,root_008943;327,31.579,323,300,328,8.97e-41,143.0,107.66666666666667
CAGL0F06479g-T,root_011224;677,60.781,640,646,678,0.0,790.0,99.07120743034056
CAGL0F06501g-T,root_010903;441,78.458,441,462,442,0.0,719.0,95.45454545454545
CAGL0F06523g-T,root_010053;735,70.58,724,760,736,0.0,1051.0,95.26315789473684
CAGL0F06545g-T,root_009597;220,32.692,156,246,221,1.06e-25,99.8,63.41463414634146
CAGL0F06567g-T,root_005689;506,99.01,505,505,506,0.0,1024.0,100.0
CAGL0F06589g-T,root_009081;469,99.147,469,469,470,0.0,949.0,100.0
CAGL0F06611g-T,root_001337;1068,99.073,863,863,1068,0.0,1758.0,100.0
CAGL0F06633g-T,root_008392;416,31.982,444,429,417,4.5700000000000005e-59,198.0,103.4965034965035
CAGL0F06655g-T,root_012089;1282,99.02,408,408,1283,0.0,834.0,100.0
CAGL0F06677g-T,root_009047;446,99.552,446,446,447,0.0,916.0,100.0
CAGL0F06693g-T,root_008527;212,100.0,93,93,213,3.31e-65,194.0,100.0
CAGL0F06699g-T,root_002354;194,96.891,193,193,194,3.82e-138,383.0,100.0
CAGL0F06721g-T,root_008374;169,65.161,155,170,170,2.5e-75,222.0,91.17647058823529
CAGL0F06743g-T,root_008749;970,50.754,729,801,971,0.0,718.0,91.01123595505618
CAGL0F06765g-T,root_006776;231,33.04,227,222,231,5.47e-33,118.0,102.25225225225225
CAGL0F06787g-T,root_005939;369,26.087,253,372,369,1.99e-11,63.9,68.01075268817203
CAGL0F06809g-T,root_009802;355,64.387,351,361,356,1.08e-177,496.0,97.22991689750693
CAGL0F06831g-T,root_007150;1114,44.808,1040,1096,1114,0.0,756.0,94.8905109489051
CAGL0F06853g-T,root_009267;390,70.572,367,388,391,0.0,520.0,94.58762886597938
CAGL0F06875g-T,root_010957;373,80.863,371,372,374,0.0,629.0,99.73118279569893
CAGL0F06897g-T,root_012316;254,76.0,250,258,255,6.8e-144,402.0,96.89922480620154
CAGL0F06919g-T,root_012317;262,52.713,258,250,263,5.1e-97,284.0,103.2
CAGL0F06941g-T,root_010520;1180,87.99,1174,1180,1181,0.0,2149.0,99.49152542372882
CAGL0F06963g-T,root_002505;248,38.71,248,212,248,4.1e-40,137.0,116.98113207547169
CAGL0F06985g-T,root_012283;641,29.224,657,630,642,5.8499999999999994e-74,249.0,104.28571428571429
CAGL0F07007g-T,root_007194;474,64.768,474,485,474,0.0,627.0,97.73195876288659
CAGL0F07029g-T,root_009884;600,75.581,602,600,601,0.0,959.0,100.33333333333334
CAGL0F07051g-T,root_011354;644,39.59,634,597,645,1.69e-144,432.0,106.19765494137354
CAGL0F07073g-T,root_010103;711,100.0,253,253,712,0.0,526.0,100.0
CAGL0F07095g-T,root_008834;525,62.725,389,531,526,3.06e-165,478.0,73.25800376647834
CAGL0F07117g-T,root_001593;127,42.718,103,140,127,1.18e-20,80.9,73.57142857142858
CAGL0F07139g-T,root_010050;767,92.063,756,768,768,0.0,1454.0,98.4375
CAGL0F07172g-T,root_008618;501,73.045,486,549,502,0.0,749.0,88.52459016393442
CAGL0F07249g-T,root_009968;995,98.134,536,536,996,0.0,1080.0,100.0
CAGL0F07271g-T,root_009967;631,26.11,766,733,632,4.55e-40,155.0,104.50204638472033
CAGL0F07293g-T,root_012353;725,66.713,724,734,726,0.0,969.0,98.63760217983652
CAGL0F07315g-T,root_011212;322,84.326,319,323,323,0.0,565.0,98.76160990712074
CAGL0F07337g-T,root_011101;610,61.847,574,621,611,0.0,711.0,92.4315619967794
CAGL0F07359g-T,root_001363;289,23.605,233,264,289,0.001,39.3,88.25757575757575
CAGL0F07381g-T,root_009968;995,95.88,534,534,996,0.0,1051.0,100.0
CAGL0F07403g-T,root_011253;436,39.198,449,436,437,6.56e-93,286.0,102.98165137614679
CAGL0F07425g-T,root_008912;624,47.68,625,614,625,0.0,583.0,101.7915309446254
CAGL0F07447g-T,root_000175;187,99.187,123,123,187,3.1800000000000004e-85,246.0,100.0
CAGL0F07469g-T,root_009565;731,48.305,472,616,732,1.78e-166,492.0,76.62337662337663
CAGL0F07491g-T,root_010784;149,73.427,143,141,150,3.06e-70,207.0,101.41843971631207
CAGL0F07513g-T,root_001609;339,78.261,23,403,339,2.3e-05,45.4,5.707196029776675
CAGL0F07535g-T,root_009180;313,62.3,313,313,314,7.02e-152,427.0,100.0
CAGL0F07557g-T,root_010592;337,97.288,295,295,338,0.0,576.0,100.0
CAGL0F07579g-T,root_002965;240,48.661,224,212,240,3.56e-51,165.0,105.66037735849056
CAGL0F07601g-T,root_002965;240,48.661,224,218,240,5.64e-54,172.0,102.75229357798166
CAGL0F07623g-T,root_008489;357,29.952,414,418,358,1.9399999999999997e-54,184.0,99.04306220095694
CAGL0F07645g-T,root_008665;250,67.331,251,251,251,8.4e-110,316.0,100.0
CAGL0F07667g-T,root_009583;758,40.625,160,826,759,3.76e-24,108.0,19.37046004842615
CAGL0F07689g-T,root_009379;794,55.541,767,819,795,0.0,710.0,93.65079365079364
CAGL0F07711g-T,root_011426;364,64.116,379,368,365,1.03e-151,431.0,102.98913043478262
CAGL0F07733g-T,root_011340;1102,99.447,723,723,1103,0.0,1472.0,100.0
CAGL0F07755g-T,root_007719;855,99.182,611,611,855,0.0,1247.0,100.0
CAGL0F07777g-T,root_008165;507,65.408,503,504,507,0.0,692.0,99.8015873015873
CAGL0F07799g-T,root_011079;466,58.499,453,580,467,2.91e-177,508.0,78.10344827586206
CAGL0F07821g-T,root_011553;910,45.064,932,921,911,0.0,744.0,101.1943539630836
CAGL0F07843g-T,root_009295;601,49.01,606,612,602,0.0,591.0,99.01960784313727
CAGL0F07865g-T,root_008244;776,51.308,497,844,776,1.0300000000000001e-163,494.0,58.88625592417062
CAGL0F07887g-T,root_008714;559,90.34,559,559,560,0.0,1039.0,100.0
CAGL0F07909g-T,root_008450;1030,29.231,845,1049,1031,2.3e-104,350.0,80.55290753098188
CAGL0F07931g-T,root_010987;230,44.255,235,235,231,1.56e-64,199.0,100.0
CAGL0F07953g-T,root_001288;237,100.0,96,96,237,1.1699999999999998e-67,202.0,100.0
CAGL0F07975g-T,root_011293;785,40.872,734,770,786,3.45e-168,504.0,95.32467532467533
CAGL0F07997g-T,root_009251;905,54.294,361,936,906,3.0199999999999997e-150,466.0,38.56837606837607
CAGL0F08019g-T,root_005442;289,28.837,215,232,289,5.99e-14,68.9,92.67241379310344
CAGL0F08041g-T,root_010328;987,82.961,986,991,988,0.0,1712.0,99.49545913218971
CAGL0F08063g-T,root_009644;568,43.794,564,534,569,2.25e-111,342.0,105.61797752808988
CAGL0F08085g-T,root_011074;129,72.807,114,135,130,7.05e-61,182.0,84.44444444444444
CAGL0F08107g-T,root_010463;990,100.0,419,419,991,0.0,864.0,100.0
CAGL0F08129g-T,root_009927;767,76.554,772,745,768,0.0,1148.0,103.6241610738255
CAGL0F08151g-T,root_011259;556,61.873,598,598,557,0.0,712.0,100.0
CAGL0F08173g-T,root_010026;213,38.605,215,193,214,3.34e-44,145.0,111.39896373056995
CAGL0F08195g-T,root_010367;456,56.757,148,325,457,9.25e-47,163.0,45.53846153846154
CAGL0F08217g-T,root_007633;782,32.796,744,678,782,3.16e-93,305.0,109.73451327433628
CAGL0F08239g-T,root_011347;472,59.329,477,477,473,0.0,568.0,100.0
CAGL0F08261g-T,root_008603;437,71.461,438,438,438,0.0,629.0,100.0
CAGL0F08283g-T,root_008336;439,83.911,404,546,440,0.0,728.0,73.992673992674
CAGL0F08305g-T,root_011120;366,55.526,380,374,367,1.68e-135,390.0,101.60427807486631
CAGL0F08327g-T,root_011988;1031,52.182,1077,992,1032,0.0,1030.0,108.56854838709677
CAGL0F08371g-T,root_010260;510,66.402,503,529,511,0.0,715.0,95.08506616257088
CAGL0F08393g-T,root_008698;809,44.228,771,806,810,0.0,643.0,95.6575682382134
CAGL0F08415g-T,root_008329;261,67.669,266,266,262,2.02e-137,387.0,100.0
CAGL0F08437g-T,root_009482;498,99.524,420,420,499,0.0,865.0,100.0
CAGL0F08459g-T,root_008699;751,76.431,751,750,752,0.0,1194.0,100.13333333333334
CAGL0F08481g-T,root_011556;694,56.854,693,701,695,0.0,803.0,98.85877318116975
CAGL0F08503g-T,root_009296;245,82.627,236,245,246,2.5099999999999998e-138,387.0,96.3265306122449
CAGL0F08525g-T,root_011814;248,78.481,237,246,249,4.52e-141,394.0,96.34146341463415
CAGL0F08547g-T,root_009851;206,75.0,208,207,207,1.07e-90,264.0,100.48309178743962
CAGL0F08569g-T,root_009188;426,45.185,405,403,427,3.9799999999999998e-115,342.0,100.49627791563276
CAGL0F08591g-T,root_004321;154,24.224,161,162,154,2.9e-08,49.7,99.38271604938271
CAGL0F08613g-T,root_012275;476,58.052,534,532,477,0.0,565.0,100.37593984962405
CAGL0F08635g-T,root_010999;744,38.472,759,757,745,9.629999999999999e-170,506.0,100.26420079260238
CAGL0F08657g-T,root_008141;527,54.425,452,503,527,1.08e-172,496.0,89.86083499005964
CAGL0F08679g-T,root_009566;388,73.81,336,395,389,3.3700000000000002e-164,465.0,85.0632911392405
CAGL0F08701g-T,root_009622;249,98.919,185,185,250,2.0399999999999998e-134,375.0,100.0
CAGL0F08723g-T,root_011195;323,50.0,332,316,324,2.5699999999999998e-108,317.0,105.0632911392405
CAGL0F08745g-T,root_010184;355,97.674,86,86,356,6.2e-61,188.0,100.0
CAGL0F08767g-T,root_005129;132,97.71,131,131,132,6.359999999999999e-92,261.0,100.0
CAGL0F08789g-T,root_011202;384,62.5,384,389,385,6.3e-171,481.0,98.7146529562982
CAGL0F08811g-T,root_010476;620,28.484,653,613,621,6.180000000000001e-47,174.0,106.5252854812398
CAGL0F08833g-T,root_008052;909,34.074,405,936,909,7.68e-41,162.0,43.269230769230774
CAGL0F08855g-T,root_010407;307,40.625,320,325,308,6.08e-78,239.0,98.46153846153847
CAGL0F08877g-T,root_004223;191,40.206,194,194,191,9.12e-38,128.0,100.0
CAGL0F08943g-T,root_011538;551,100.0,233,233,552,2.12e-165,467.0,100.0
CAGL0F08965g-T,root_008582;639,99.531,639,639,640,0.0,1323.0,100.0
CAGL0F08987g-T,root_012254;113,64.602,113,114,114,2.2199999999999998e-42,134.0,99.12280701754386
CAGL0F09009g-T,root_008520;366,38.918,388,370,367,8.51e-92,279.0,104.86486486486486
CAGL0F09031g-T,root_009817;261,96.169,261,261,262,0.0,516.0,100.0
CAGL0F09053g-T,root_010384;796,47.606,752,809,797,0.0,678.0,92.95426452410383
CAGL0F09075g-T,root_012523;734,66.144,765,746,735,0.0,963.0,102.54691689008042
CAGL0F09097g-T,root_008839;475,49.682,471,630,476,5.869999999999999e-140,416.0,74.76190476190476
CAGL0F09119g-T,root_008899;492,41.393,517,515,493,5.16e-135,399.0,100.3883495145631
CAGL0F09141g-T,root_000008;70,97.101,69,69,70,1.57e-44,136.0,100.0
CAGL0F09163g-T,root_009847;911,99.206,252,252,912,0.0,522.0,100.0
CAGL0F09185g-T,root_010408;211,45.249,221,229,212,2.04e-64,198.0,96.50655021834062
CAGL0F09207g-T,root_008978;376,76.471,374,395,377,0.0,612.0,94.68354430379748
CAGL0F09229g-T,root_008449;794,26.364,770,835,795,6.81e-90,300.0,92.21556886227546
CAGL0F09251g-T,root_011113;1570,100.0,1570,1570,1571,0.0,3078.0,100.0
CAGL0G00099g-T,root_006707;5023,100.0,5022,5022,5023,0.0,9567.0,100.0
CAGL0G00143g-T,root_001691;160,96.226,159,159,160,4.56e-114,319.0,100.0
CAGL0G00154g-T,root_011169;433,82.91,433,433,434,0.0,610.0,100.0
CAGL0G00176g-T,root_010736;746,99.373,319,319,747,0.0,654.0,100.0
CAGL0G00220g-T,root_012500;313,84.407,295,308,314,0.0,531.0,95.77922077922078
CAGL0G00242g-T,root_011706;1477,71.065,1493,1477,1478,0.0,2165.0,101.08327691266079
CAGL0G00264g-T,root_010704;271,53.979,289,288,272,3.16e-90,268.0,100.34722222222223
CAGL0G00286g-T,root_010982;555,64.706,561,559,556,0.0,701.0,100.3577817531306
CAGL0G00297g-T,root_000933;672,40.741,27,88,672,0.57,27.7,30.681818181818183
CAGL0G00308g-T,root_007742;908,62.634,372,374,908,4.53e-150,446.0,99.46524064171123
CAGL0G00330g-T,root_010158;529,42.173,313,314,530,1.4799999999999999e-74,237.0,99.68152866242038
CAGL0G00352g-T,root_011158;289,51.049,286,291,290,5.25e-92,273.0,98.28178694158075
CAGL0G00374g-T,root_011227;553,42.065,523,660,554,4.7000000000000005e-122,373.0,79.24242424242425
CAGL0G00396g-T,root_001059;154,33.143,175,270,154,8.76e-16,72.0,64.81481481481481
CAGL0G00418g-T,root_011161;1033,49.672,1067,1039,1034,0.0,916.0,102.6948989412897
CAGL0G00440g-T,root_011198;555,56.962,553,558,556,0.0,660.0,99.10394265232975
CAGL0G00462g-T,root_008540;203,98.889,180,180,204,1.01e-132,369.0,100.0
CAGL0G00484g-T,root_008786;228,48.293,205,229,229,4.970000000000001e-56,177.0,89.51965065502183
CAGL0G00506g-T,root_010042;1967,72.945,1959,1956,1968,0.0,3003.0,100.15337423312884
CAGL0G00528g-T,root_011455;1319,50.836,1375,1317,1320,0.0,1184.0,104.40394836750191
CAGL0G00550g-T,root_007781;471,97.817,229,230,471,1.96e-166,466.0,99.56521739130434
CAGL0G00594g-T,root_008728;349,82.808,349,349,350,0.0,613.0,100.0
CAGL0G00660g-T,root_012418;539,33.837,331,509,540,4.84e-34,134.0,65.0294695481336
CAGL0G00682g-T,root_008062;217,53.03,198,216,217,9.49e-75,224.0,91.66666666666666
CAGL0G00704g-T,root_009587;426,60.046,433,440,427,0.0,530.0,98.4090909090909
CAGL0G00726g-T,root_008825;621,71.565,626,627,622,0.0,930.0,99.84051036682615
CAGL0G00748g-T,root_008682;275,51.095,274,285,276,3.64e-90,268.0,96.14035087719299
CAGL0G00792g-T,root_003332;166,99.394,165,165,166,2.2100000000000002e-122,340.0,100.0
CAGL0G00814g-T,root_010640;671,48.259,603,582,672,9.88e-162,476.0,103.60824742268042
CAGL0G00836g-T,root_000011;130,97.674,129,129,130,2.99e-93,264.0,100.0
CAGL0G00858g-T,root_001227;377,55.446,202,353,377,4.6600000000000005e-59,194.0,57.22379603399433
CAGL0G00902g-T,root_011299;706,39.2,750,722,707,1.74e-107,342.0,103.87811634349032
CAGL0G00924g-T,root_009065;899,49.642,838,1196,900,0.0,777.0,70.06688963210702
CAGL0G00946g-T,root_010424;189,70.225,178,174,190,1.83e-96,276.0,102.29885057471265
CAGL0G00968g-T,root_010583;589,54.286,105,779,590,9.020000000000001e-31,127.0,13.478818998716303
CAGL0G00990g-T,root_010250;312,87.5,312,311,313,8.16e-180,498.0,100.32154340836013
CAGL0G01012g-T,root_004893;478,25.279,269,445,478,0.000134,43.5,60.449438202247194
CAGL0G01034g-T,root_009554;1876,86.26,1885,1863,1877,0.0,3404.0,101.1808910359635
CAGL0G01056g-T,root_010977;526,56.226,514,542,527,0.0,563.0,94.8339483394834
CAGL0G01078g-T,root_009771;351,100.0,127,127,352,8.96e-86,253.0,100.0
CAGL0G01100g-T,root_008903;509,56.679,524,522,510,0.0,600.0,100.38314176245211
CAGL0G01122g-T,root_006464;79,48.387,31,112,79,0.004,33.1,27.67857142857143
CAGL0G01144g-T,root_011944;861,70.151,861,861,862,0.0,1276.0,100.0
CAGL0G01166g-T,root_012466;298,73.196,291,295,299,1.4500000000000001e-161,451.0,98.64406779661017
CAGL0G01188g-T,root_010249;222,71.277,188,218,223,2.12e-81,241.0,86.23853211009175
CAGL0G01210g-T,root_011671;290,63.415,287,288,291,1.7799999999999998e-137,389.0,99.65277777777779
CAGL0G01232g-T,root_008763;876,99.726,730,730,877,0.0,1483.0,100.0
CAGL0G01254g-T,root_011313;500,69.685,508,504,501,0.0,739.0,100.79365079365078
CAGL0G01276g-T,root_012077;273,37.179,234,223,274,6.79e-26,100.0,104.93273542600896
CAGL0G01298g-T,root_010490;437,99.736,379,379,438,0.0,768.0,100.0
CAGL0G01320g-T,root_008531;661,99.315,438,438,662,0.0,891.0,100.0
CAGL0G01342g-T,root_010489;1114,99.257,1076,1076,1115,0.0,2207.0,100.0
CAGL0G01364g-T,root_009643;667,84.917,663,663,668,0.0,1157.0,100.0
CAGL0G01386g-T,root_007838;857,99.06,532,532,857,0.0,1085.0,100.0
CAGL0G01408g-T,root_001133;454,26.316,57,134,454,0.75,28.9,42.53731343283582
CAGL0G01430g-T,root_011216;671,69.018,652,652,672,0.0,940.0,100.0
CAGL0G01452g-T,root_010843;176,64.773,176,176,177,3.63e-77,227.0,100.0
CAGL0G01474g-T,root_011733;345,33.451,284,349,346,6.7e-29,114.0,81.37535816618912
CAGL0G01496g-T,root_010479;839,45.0,860,832,840,0.0,673.0,103.36538461538463
CAGL0G01540g-T,root_011205;217,49.289,211,219,218,2.35e-65,200.0,96.34703196347031
CAGL0G01562g-T,root_012130;229,27.174,92,241,230,1.4,29.3,38.17427385892116
CAGL0G01584g-T,root_010445;571,46.543,593,582,572,6.800000000000001e-157,461.0,101.89003436426117
CAGL0G01606g-T,root_009231;456,50.652,460,456,457,4.3300000000000004e-144,419.0,100.87719298245614
CAGL0G01628g-T,root_011397;389,55.556,387,376,390,1.26e-144,414.0,102.92553191489363
CAGL0G01672g-T,root_011825;408,75.921,407,417,409,0.0,624.0,97.60191846522783
CAGL0G01694g-T,root_010523;938,99.522,209,209,939,3.3100000000000004e-163,473.0,100.0
CAGL0G01716g-T,root_007731;596,98.421,380,380,596,0.0,773.0,100.0
CAGL0G01738g-T,root_011892;307,76.042,288,310,308,8.300000000000001e-163,454.0,92.90322580645162
CAGL0G01760g-T,root_008467;861,51.147,872,855,862,0.0,880.0,101.98830409356725
CAGL0G01782g-T,root_007889;839,48.465,749,1359,839,0.0,560.0,55.114054451802794
CAGL0G01804g-T,root_008917;287,87.456,287,286,288,0.0,535.0,100.34965034965036
CAGL0G01826g-T,root_012480;174,90.23,174,174,175,7.21e-119,332.0,100.0
CAGL0G01848g-T,root_004375;402,95.513,156,156,402,6.72e-107,310.0,100.0
CAGL0G01881g-T,root_008755;142,63.38,142,140,143,1.74e-63,190.0,101.42857142857142
CAGL0G01892g-T,root_010931;169,44.72,161,162,170,4.36e-48,152.0,99.38271604938271
CAGL0G01903g-T,root_011644;596,58.574,589,608,597,0.0,680.0,96.875
CAGL0G01925g-T,root_009084;352,67.898,352,353,353,2.5500000000000002e-173,485.0,99.71671388101983
CAGL0G01947g-T,root_010564;348,55.307,358,338,349,5.17e-99,295.0,105.91715976331362
CAGL0G01969g-T,root_008987;674,50.095,525,538,675,2.09e-143,428.0,97.58364312267658
